,datetime,LAKE_SACAJAWEA_FOREBAY_AT_ICE_HARBOR_DAM__WA.
1763,2016-01-06,336.94742268041233
1764,2016-01-07,336.8020618556701
1765,2016-01-08,336.6567010309278
1766,2016-01-09,336.51134020618554
1767,2016-01-10,336.3659793814433
1768,2016-01-11,336.220618556701
1769,2016-01-12,336.0752577319588
1770,2016-01-13,335.9298969072165
1771,2016-01-14,335.7845360824742
1772,2016-01-15,335.63917525773195
1773,2016-01-16,335.49381443298967
1774,2016-01-17,335.3484536082474
1775,2016-01-18,335.20309278350516
1776,2016-01-19,335.0577319587629
1777,2016-01-20,334.91237113402065
1778,2016-01-21,334.76701030927836
1779,2016-01-22,334.6216494845361
1780,2016-01-23,334.47628865979385
1781,2016-01-24,334.3309278350515
1782,2016-01-25,334.1855670103092
1783,2016-01-26,334.040206185567
1784,2016-01-27,333.8948453608247
1785,2016-01-28,333.7494845360825
1786,2016-01-29,333.6041237113402
1787,2016-01-30,333.4587628865979
1788,2016-01-31,333.3134020618557
1789,2016-02-01,333.1680412371134
1790,2016-02-02,333.02268041237113
1791,2016-02-03,332.8773195876289
1792,2016-02-04,332.73195876288656
1793,2016-02-05,332.58659793814434
1794,2016-02-06,332.4412371134021
1795,2016-02-07,332.29587628865977
1796,2016-02-08,332.15051546391754
1797,2016-02-09,332.00515463917526
1798,2016-02-10,331.8597938144329
1799,2016-02-11,331.7144329896907
1800,2016-02-12,331.5690721649484
1801,2016-02-13,331.4237113402062
1802,2016-02-14,331.2783505154639
1803,2016-02-15,331.1329896907216
1804,2016-02-16,330.9876288659794
1805,2016-02-17,330.8422680412371
1806,2016-02-18,330.6969072164948
1807,2016-02-19,330.5515463917526
1808,2016-02-20,330.4061855670103
1809,2016-02-21,330.260824742268
1810,2016-02-22,330.1154639175258
1811,2016-02-23,329.97010309278346
1812,2016-02-24,329.8247422680413
1813,2016-02-25,329.679381443299
1814,2016-02-26,329.53402061855667
1815,2016-02-27,329.3886597938145
1816,2016-02-28,329.2432989690722
1817,2016-02-29,329.0979381443299
1818,2016-03-01,328.95257731958765
1819,2016-03-02,328.8072164948453
1820,2016-03-03,328.66185567010314
1821,2016-03-04,328.51649484536085
1822,2016-03-05,328.3711340206185
1823,2016-03-06,328.2257731958763
1824,2016-03-07,328.080412371134
1825,2016-03-08,327.9350515463917
1826,2016-03-09,327.7896907216495
1827,2016-03-10,327.6443298969072
1828,2016-03-11,327.498969072165
1829,2016-03-12,327.3536082474227
1830,2016-03-13,327.2082474226804
1831,2016-03-14,327.0628865979382
1832,2016-03-15,326.9175257731959
1833,2016-03-16,326.77216494845356
1834,2016-03-17,326.62680412371134
1835,2016-03-18,326.48144329896905
1836,2016-03-19,326.33608247422677
1837,2016-03-20,326.19072164948454
1838,2016-03-21,326.0453608247422
1839,2016-03-22,325.90000000000003
1840,2016-03-23,324.1
1841,2016-03-24,325.4
1842,2016-03-25,324.7
1843,2016-03-26,324.9
1844,2016-03-27,328.0
1845,2016-03-28,326.9
1846,2016-03-29,328.0
1847,2016-03-30,329.0
1848,2016-03-31,330.6
1849,2016-04-01,331.5
1850,2016-04-02,333.5
1851,2016-04-03,335.4
1852,2016-04-04,335.0
1853,2016-04-05,341.0
1854,2016-04-06,353.29999999999995
1855,2016-04-07,365.4
1856,2016-04-08,375.7
1857,2016-04-09,381.20000000000005
1858,2016-04-10,382.2
1859,2016-04-11,379.6
1860,2016-04-12,376.0
1861,2016-04-13,373.8
1862,2016-04-14,376.5
1863,2016-04-15,371.7
1864,2016-04-16,372.09999999999997
1865,2016-04-17,377.9
1866,2016-04-18,382.29999999999995
1867,2016-04-19,385.5
1868,2016-04-20,389.0
1869,2016-04-21,388.4
1870,2016-04-22,386.09999999999997
1871,2016-04-23,377.79999999999995
1872,2016-04-24,374.2
1873,2016-04-25,373.3
1874,2016-04-26,377.40000000000003
1875,2016-04-27,378.9
1876,2016-04-28,381.7
1877,2016-04-29,382.4
1878,2016-04-30,378.5
1879,2016-05-01,381.70000000000005
1880,2016-05-02,383.5
1881,2016-05-03,386.3
1882,2016-05-04,388.3
1883,2016-05-05,387.8
1884,2016-05-06,386.8
1885,2016-05-07,389.5
1886,2016-05-08,389.1
1887,2016-05-09,382.3
1888,2016-05-10,377.59999999999997
1889,2016-05-11,383.1
1890,2016-05-12,385.8
1891,2016-05-13,387.40000000000003
1892,2016-05-14,388.1
1893,2016-05-15,383.5
1894,2016-05-16,380.8
1895,2016-05-17,384.59999999999997
1896,2016-05-18,390.6
1897,2016-05-19,390.4
1898,2016-05-20,385.59999999999997
1899,2016-05-21,385.5
1900,2016-05-22,380.2
1901,2016-05-23,375.5
1902,2016-05-24,376.3
1903,2016-05-25,382.3
1904,2016-05-26,387.3
1905,2016-05-27,385.7
1906,2016-05-28,384.59999999999997
1907,2016-05-29,388.20000000000005
1908,2016-05-30,389.6
1909,2016-05-31,391.5
1910,2016-06-01,396.29999999999995
1911,2016-06-02,395.4
1912,2016-06-03,389.0
1913,2016-06-04,389.5
1914,2016-06-05,398.8
1915,2016-06-06,407.0
1916,2016-06-07,404.7
1917,2016-06-08,406.29999999999995
1918,2016-06-09,399.4
1919,2016-06-10,397.0
1920,2016-06-11,391.70000000000005
1921,2016-06-12,390.8
1922,2016-06-13,391.90000000000003
1923,2016-06-14,393.2
1924,2016-06-15,391.1
1925,2016-06-16,386.40000000000003
1926,2016-06-17,387.2
1927,2016-06-18,390.8
1928,2016-06-19,386.90000000000003
1929,2016-06-20,392.4
1930,2016-06-21,390.6
1931,2016-06-22,393.40000000000003
1932,2016-06-23,397.7
1933,2016-06-24,392.9
1934,2016-06-25,385.59999999999997
1935,2016-06-26,382.0
1936,2016-06-27,382.8
1937,2016-06-28,388.5
1938,2016-06-29,394.40000000000003
1939,2016-06-30,398.7
1940,2016-07-01,400.79999999999995
1941,2016-07-02,401.3
1942,2016-07-03,399.20000000000005
1943,2016-07-04,398.6
1944,2016-07-05,396.4
1945,2016-07-06,395.0
1946,2016-07-07,394.0
1947,2016-07-08,393.4
1948,2016-07-09,392.20000000000005
1949,2016-07-10,391.90000000000003
1950,2016-07-11,385.3
1951,2016-07-12,383.3
1952,2016-07-13,381.8
1953,2016-07-14,386.40000000000003
1954,2016-07-15,390.5
1955,2016-07-16,394.2
1956,2016-07-17,398.9
1957,2016-07-18,400.7
1958,2016-07-19,399.7
1959,2016-07-20,398.90000000000003
1960,2016-07-21,400.09999999999997
1961,2016-07-22,396.59999999999997
1962,2016-07-23,397.59999999999997
1963,2016-07-24,398.90000000000003
1964,2016-07-25,398.0
1965,2016-07-26,398.7
1966,2016-07-27,399.2
1967,2016-07-28,399.3
1968,2016-07-29,405.0
1969,2016-07-30,405.9
1970,2016-07-31,403.1
1971,2016-08-01,401.0
1972,2016-08-02,399.8
1973,2016-08-03,392.40000000000003
1974,2016-08-04,392.40000000000003
1975,2016-08-05,394.70000000000005
1976,2016-08-06,392.6
1977,2016-08-07,390.1
1978,2016-08-08,390.25555555555553
1979,2016-08-09,390.6111111111111
1980,2016-08-10,389.7666666666667
1981,2016-08-11,388.8222222222222
1982,2016-08-12,388.1777777777778
1983,2016-08-13,387.7333333333333
1984,2016-08-14,387.58888888888896
1985,2016-08-15,386.8444444444445
1986,2016-08-16,386.5
1987,2016-08-17,389.4
1988,2016-08-18,389.4
1989,2016-08-19,392.2
1990,2016-08-20,388.90000000000003
1991,2016-08-21,391.9
1992,2016-08-22,388.5
1993,2016-08-23,384.6
1994,2016-08-24,383.8
1995,2016-08-25,384.6
1996,2016-08-26,382.0
1997,2016-08-27,380.59999999999997
1998,2016-08-28,380.09999999999997
1999,2016-08-29,381.8
2000,2016-08-30,380.8
2001,2016-08-31,377.3
2002,2016-09-01,374.9
2003,2016-09-02,376.9
2004,2016-09-03,378.1
2005,2016-09-04,379.1
2006,2016-09-05,374.3
2007,2016-09-06,374.26789473684215
2008,2016-09-07,374.23578947368424
2009,2016-09-08,374.2036842105263
2010,2016-09-09,374.1715789473684
2011,2016-09-10,374.1394736842105
2012,2016-09-11,374.10736842105257
2013,2016-09-12,374.0752631578947
2014,2016-09-13,374.0431578947368
2015,2016-09-14,374.011052631579
2016,2016-09-15,373.9789473684211
2017,2016-09-16,373.94684210526316
2018,2016-09-17,373.91473684210524
2019,2016-09-18,373.8826315789474
2020,2016-09-19,373.85052631578947
2021,2016-09-20,373.8184210526316
2022,2016-09-21,373.7863157894737
2023,2016-09-22,373.75421052631583
2024,2016-09-23,373.7221052631579
2025,2016-09-24,373.68999999999994
2026,2016-09-25,373.657894736842
2027,2016-09-26,373.62578947368416
2028,2016-09-27,373.5936842105263
2029,2016-09-28,373.5615789473684
2030,2016-09-29,373.52947368421053
2031,2016-09-30,373.49736842105267
2032,2016-10-01,373.46526315789475
2033,2016-10-02,373.4331578947369
2034,2016-10-03,373.401052631579
2035,2016-10-04,373.36894736842106
2036,2016-10-05,373.3368421052632
2037,2016-10-06,373.3047368421053
2038,2016-10-07,373.2726315789473
2039,2016-10-08,373.24052631578945
2040,2016-10-09,373.20842105263154
2041,2016-10-10,373.1763157894737
2042,2016-10-11,373.14421052631576
2043,2016-10-12,373.11210526315784
2044,2016-10-13,373.08
2045,2016-10-14,373.04789473684207
2046,2016-10-15,373.01578947368426
2047,2016-10-16,372.98368421052635
2048,2016-10-17,372.95157894736843
2049,2016-10-18,372.9194736842105
2050,2016-10-19,372.88736842105266
2051,2016-10-20,372.8552631578948
2052,2016-10-21,372.8231578947368
2053,2016-10-22,372.7910526315789
2054,2016-10-23,372.75894736842105
2055,2016-10-24,372.72684210526313
2056,2016-10-25,372.6947368421052
2057,2016-10-26,372.66263157894736
2058,2016-10-27,372.6305263157895
2059,2016-10-28,372.5984210526316
2060,2016-10-29,372.56631578947366
2061,2016-10-30,372.5342105263158
2062,2016-10-31,372.50210526315794
2063,2016-11-01,372.47
2064,2016-11-02,372.4378947368421
2065,2016-11-03,372.40578947368425
2066,2016-11-04,372.37368421052633
2067,2016-11-05,372.3415789473684
2068,2016-11-06,372.3094736842105
2069,2016-11-07,372.27736842105264
2070,2016-11-08,372.2452631578947
2071,2016-11-09,372.2131578947368
2072,2016-11-10,372.18105263157895
2073,2016-11-11,372.14894736842103
2074,2016-11-12,372.1168421052631
2075,2016-11-13,372.08473684210526
2076,2016-11-14,372.05263157894734
2077,2016-11-15,372.0205263157895
2078,2016-11-16,371.9884210526316
2079,2016-11-17,371.9563157894737
2080,2016-11-18,371.92421052631585
2081,2016-11-19,371.89210526315793
2082,2016-11-20,371.86
2083,2016-11-21,371.8278947368421
2084,2016-11-22,371.7957894736842
2085,2016-11-23,371.7636842105263
2086,2016-11-24,371.7315789473684
2087,2016-11-25,371.69947368421055
2088,2016-11-26,371.66736842105263
2089,2016-11-27,371.63526315789477
2090,2016-11-28,371.60315789473685
2091,2016-11-29,371.57105263157894
2092,2016-11-30,371.538947368421
2093,2016-12-01,371.5068421052632
2094,2016-12-02,371.47473684210524
2095,2016-12-03,371.4426315789474
2096,2016-12-04,371.41052631578947
2097,2016-12-05,371.37842105263155
2098,2016-12-06,371.3463157894737
2099,2016-12-07,371.3142105263158
2100,2016-12-08,371.28210526315786
2101,2016-12-09,371.25
2102,2016-12-10,371.21789473684214
2103,2016-12-11,371.1857894736842
2104,2016-12-12,371.1536842105263
2105,2016-12-13,371.12157894736845
2106,2016-12-14,371.08947368421053
2107,2016-12-15,371.0573684210526
2108,2016-12-16,371.02526315789476
2109,2016-12-17,370.9931578947368
2110,2016-12-18,370.961052631579
2111,2016-12-19,370.92894736842106
2112,2016-12-20,370.89684210526315
2113,2016-12-21,370.86473684210523
2114,2016-12-22,370.83263157894737
2115,2016-12-23,370.80052631578945
2116,2016-12-24,370.7684210526316
2117,2016-12-25,370.73631578947374
2118,2016-12-26,370.7042105263158
2119,2016-12-27,370.6721052631579
2120,2016-12-28,370.64
2121,2016-12-29,370.6078947368422
2122,2016-12-30,370.57578947368415
2123,2016-12-31,370.5436842105263
2124,2017-01-01,370.51157894736843
2125,2017-01-02,370.4794736842105
2126,2017-01-03,370.44736842105266
2127,2017-01-04,370.41526315789474
2128,2017-01-05,370.3831578947369
2129,2017-01-06,370.35105263157897
2130,2017-01-07,370.31894736842105
2131,2017-01-08,370.2868421052632
2132,2017-01-09,370.2547368421053
2133,2017-01-10,370.22263157894736
2134,2017-01-11,370.1905263157895
2135,2017-01-12,370.1584210526316
2136,2017-01-13,370.12631578947367
2137,2017-01-14,370.09421052631575
2138,2017-01-15,370.0621052631579
2139,2017-01-16,370.03
2140,2017-01-17,369.99789473684206
2141,2017-01-18,369.96578947368425
2142,2017-01-19,369.93368421052634
2143,2017-01-20,369.9015789473684
2144,2017-01-21,369.8694736842105
2145,2017-01-22,369.83736842105264
2146,2017-01-23,369.8052631578948
2147,2017-01-24,369.77315789473687
2148,2017-01-25,369.74105263157895
2149,2017-01-26,369.7089473684211
2150,2017-01-27,369.6768421052631
2151,2017-01-28,369.6447368421052
2152,2017-01-29,369.61263157894734
2153,2017-01-30,369.5805263157895
2154,2017-01-31,369.54842105263157
2155,2017-02-01,369.51631578947365
2156,2017-02-02,369.4842105263158
2157,2017-02-03,369.45210526315793
2158,2017-02-04,369.42
2159,2017-02-05,369.3878947368421
2160,2017-02-06,369.35578947368424
2161,2017-02-07,369.3236842105263
2162,2017-02-08,369.29157894736846
2163,2017-02-09,369.25947368421055
2164,2017-02-10,369.22736842105263
2165,2017-02-11,369.1952631578947
2166,2017-02-12,369.1631578947368
2167,2017-02-13,369.13105263157894
2168,2017-02-14,369.098947368421
2169,2017-02-15,369.0668421052631
2170,2017-02-16,369.03473684210525
2171,2017-02-17,369.00263157894733
2172,2017-02-18,368.97052631578947
2173,2017-02-19,368.9384210526316
2174,2017-02-20,368.9063157894737
2175,2017-02-21,368.87421052631584
2176,2017-02-22,368.84210526315786
2177,2017-02-23,368.81000000000006
2178,2017-02-24,368.7778947368421
2179,2017-02-25,368.74578947368417
2180,2017-02-26,368.71368421052625
2181,2017-02-27,368.6815789473684
2182,2017-02-28,368.64947368421053
2183,2017-03-01,368.6173684210526
2184,2017-03-02,368.5852631578947
2185,2017-03-03,368.55315789473684
2186,2017-03-04,368.5210526315789
2187,2017-03-05,368.48894736842107
2188,2017-03-06,368.4568421052632
2189,2017-03-07,368.4247368421053
2190,2017-03-08,368.39263157894743
2191,2017-03-09,368.3605263157895
2192,2017-03-10,368.32842105263154
2193,2017-03-11,368.2963157894737
2194,2017-03-12,368.26421052631576
2195,2017-03-13,368.2321052631579
2196,2017-03-14,368.2
2197,2017-03-15,373.4
2198,2017-03-16,373.09999999999997
2199,2017-03-17,389.2
2200,2017-03-18,395.1
2201,2017-03-19,384.5
2202,2017-03-20,394.4
2203,2017-03-21,396.4
2204,2017-03-22,400.29999999999995
2205,2017-03-23,400.09999999999997
2206,2017-03-24,396.5
2207,2017-03-25,389.2
2208,2017-03-26,390.09999999999997
2209,2017-03-27,386.8
2210,2017-03-28,381.2
2211,2017-03-29,384.2
2212,2017-03-30,380.29999999999995
2213,2017-03-31,382.59999999999997
2214,2017-04-01,399.0
2215,2017-04-02,390.2
2216,2017-04-03,385.4
2217,2017-04-04,385.2
2218,2017-04-05,388.2
2219,2017-04-06,388.1
2220,2017-04-07,386.7
2221,2017-04-08,375.9
2222,2017-04-09,375.6
2223,2017-04-10,378.90000000000003
2224,2017-04-11,378.1
2225,2017-04-12,381.2
2226,2017-04-13,387.3
2227,2017-04-14,382.2
2228,2017-04-15,376.3
2229,2017-04-16,382.3
2230,2017-04-17,381.70000000000005
2231,2017-04-18,377.3
2232,2017-04-19,374.9
2233,2017-04-20,374.1
2234,2017-04-21,374.7
2235,2017-04-22,384.8
2236,2017-04-23,388.3
2237,2017-04-24,385.59999999999997
2238,2017-04-25,381.20000000000005
2239,2017-04-26,380.79999999999995
2240,2017-04-27,378.7
2241,2017-04-28,376.0
2242,2017-04-29,381.4
2243,2017-04-30,381.9
2244,2017-05-01,377.9
2245,2017-05-02,379.8
2246,2017-05-03,386.3
2247,2017-05-04,394.59999999999997
2248,2017-05-05,395.1
2249,2017-05-06,387.7
2250,2017-05-07,388.6
2251,2017-05-08,400.09999999999997
2252,2017-05-09,411.5
2253,2017-05-10,415.1
2254,2017-05-11,409.2
2255,2017-05-12,402.5
2256,2017-05-13,402.8
2257,2017-05-14,404.5
2258,2017-05-15,407.90000000000003
2259,2017-05-16,404.3
2260,2017-05-17,394.8
2261,2017-05-18,394.5
2262,2017-05-19,396.4
2263,2017-05-20,395.79999999999995
2264,2017-05-21,393.8
2265,2017-05-22,395.0
2266,2017-05-23,397.7
2267,2017-05-24,395.8
2268,2017-05-25,396.9
2269,2017-05-26,405.3
2270,2017-05-27,408.0
2271,2017-05-28,408.2
2272,2017-05-29,407.5
2273,2017-05-30,405.5
2274,2017-05-31,399.8
2275,2017-06-01,403.2
2276,2017-06-02,410.5
2277,2017-06-03,418.0
2278,2017-06-04,413.3
2279,2017-06-05,408.9
2280,2017-06-06,415.9
2281,2017-06-07,421.7
2282,2017-06-08,421.40000000000003
2283,2017-06-09,412.7
2284,2017-06-10,405.1
2285,2017-06-11,405.7
2286,2017-06-12,409.5
2287,2017-06-13,398.09999999999997
2288,2017-06-14,387.7
2289,2017-06-15,393.09999999999997
2290,2017-06-16,393.4
2291,2017-06-17,391.20000000000005
2292,2017-06-18,394.0
2293,2017-06-19,399.0
2294,2017-06-20,399.5
2295,2017-06-21,397.4
2296,2017-06-22,394.9
2297,2017-06-23,400.2
2298,2017-06-24,401.6
2299,2017-06-25,405.1
2300,2017-06-26,404.3
2301,2017-06-27,402.40000000000003
2302,2017-06-28,400.5
2303,2017-06-29,397.3
2304,2017-06-30,394.8
2305,2017-07-01,398.2
2306,2017-07-02,400.0
2307,2017-07-03,398.2
2308,2017-07-04,399.7
2309,2017-07-05,398.59999999999997
2310,2017-07-06,398.40000000000003
2311,2017-07-07,401.40000000000003
2312,2017-07-08,403.2
2313,2017-07-09,404.20000000000005
2314,2017-07-10,402.7
2315,2017-07-11,400.79999999999995
2316,2017-07-12,399.1
2317,2017-07-13,397.40000000000003
2318,2017-07-14,398.2
2319,2017-07-15,399.29999999999995
2320,2017-07-16,399.9
2321,2017-07-17,402.5
2322,2017-07-18,403.5
2323,2017-07-19,402.6
2324,2017-07-20,402.2
2325,2017-07-21,400.3
2326,2017-07-22,397.1
2327,2017-07-23,396.8
2328,2017-07-24,398.5
2329,2017-07-25,402.1
2330,2017-07-26,405.29999999999995
2331,2017-07-27,403.5
2332,2017-07-28,403.4
2333,2017-07-29,403.8
2334,2017-07-30,400.6
2335,2017-07-31,402.4
2336,2017-08-01,403.8
2337,2017-08-02,405.6
2338,2017-08-03,408.70000000000005
2339,2017-08-04,410.9
2340,2017-08-05,407.9
2341,2017-08-06,407.2
2342,2017-08-07,406.2
2343,2017-08-08,401.9
2344,2017-08-09,401.5
2345,2017-08-10,402.6
2346,2017-08-11,403.9
2347,2017-08-12,404.0
2348,2017-08-13,402.0
2349,2017-08-14,397.5
2350,2017-08-15,395.5
2351,2017-08-16,393.0
2352,2017-08-17,390.0
2353,2017-08-18,391.79999999999995
2354,2017-08-19,393.2
2355,2017-08-20,395.6
2356,2017-08-21,395.3
2357,2017-08-22,395.3
2358,2017-08-23,393.8
2359,2017-08-24,392.7
2360,2017-08-25,390.7
2361,2017-08-26,390.3
2362,2017-08-27,388.59999999999997
2363,2017-08-28,387.70000000000005
2364,2017-08-29,388.2
2365,2017-08-30,389.2
2366,2017-08-31,386.3
2367,2017-09-01,386.3
2368,2017-09-02,388.09999999999997
2369,2017-09-03,387.2
2370,2017-09-04,386.2
2371,2017-09-05,385.0
2372,2017-09-06,387.2
2373,2017-09-07,387.2
2374,2017-09-08,383.0
2375,2017-09-09,374.4
2376,2017-09-10,375.0
2377,2017-09-11,374.0
2378,2017-09-12,378.0
2379,2017-09-13,375.7
