,datetime,SAN_VICENTE_RES_NR_LAKESIDE_CA.
1915,2016-03-30,165800.0
1916,2016-03-31,166100.0
1917,2016-04-01,166500.0
1918,2016-04-02,166700.0
1919,2016-04-03,167000.0
1920,2016-04-04,167100.0
1921,2016-04-05,167600.0
1922,2016-04-06,167900.0
1923,2016-04-07,168200.0
1924,2016-04-08,168500.0
1925,2016-04-09,168700.0
1926,2016-04-10,169000.0
1927,2016-04-11,169500.0
1928,2016-04-12,169800.0
1929,2016-04-13,170000.0
1930,2016-04-14,170300.0
1931,2016-04-15,170400.0
1932,2016-04-16,170600.0
1933,2016-04-17,170900.0
1934,2016-04-18,171200.0
1935,2016-04-19,171400.0
1936,2016-04-20,171700.0
1937,2016-04-21,172000.0
1938,2016-04-22,172400.0
1939,2016-04-23,172500.0
1940,2016-04-24,172700.0
1941,2016-04-25,173100.0
1942,2016-04-26,173100.0
1943,2016-04-27,173300.0
1944,2016-04-28,173700.0
1945,2016-04-29,174000.0
1946,2016-04-30,174200.0
1947,2016-05-01,174400.0
1948,2016-05-02,174700.0
1949,2016-05-03,174900.0
1950,2016-05-04,175100.0
1951,2016-05-05,175400.0
1952,2016-05-06,175700.0
1953,2016-05-07,175900.0
1954,2016-05-08,176300.0
1955,2016-05-09,176500.0
1956,2016-05-10,176800.0
1957,2016-05-11,177100.0
1958,2016-05-12,177300.0
1959,2016-05-13,177600.0
1960,2016-05-14,177900.0
1961,2016-05-15,178100.0
1962,2016-05-16,178400.0
1963,2016-05-17,178700.0
1964,2016-05-18,179000.0
1965,2016-05-19,179500.0
1966,2016-05-20,179900.0
1967,2016-05-21,180300.0
1968,2016-05-22,180900.0
1969,2016-05-23,181300.0
1970,2016-05-24,181600.0
1971,2016-05-25,182100.0
1972,2016-05-26,182600.0
1973,2016-05-27,183100.0
1974,2016-05-28,183700.0
1975,2016-05-29,184300.0
1976,2016-05-30,184900.0
1977,2016-05-31,185400.0
1978,2016-06-01,185600.0
1979,2016-06-02,186000.0
1980,2016-06-03,186500.0
1981,2016-06-04,186900.0
1982,2016-06-05,187500.0
1983,2016-06-06,188100.0
1984,2016-06-07,188500.0
1985,2016-06-08,188800.0
1986,2016-06-09,188700.0
1987,2016-06-10,188500.0
1988,2016-06-11,188400.0
1989,2016-06-12,188200.0
1990,2016-06-13,188100.0
1991,2016-06-14,187900.0
1992,2016-06-15,187800.0
1993,2016-06-16,187700.0
1994,2016-06-17,187400.0
1995,2016-06-18,187200.0
1996,2016-06-19,187200.0
1997,2016-06-20,187100.0
1998,2016-06-21,186800.0
1999,2016-06-22,186700.0
2000,2016-06-23,186500.0
2001,2016-06-24,186300.0
2002,2016-06-25,186100.0
2003,2016-06-26,185900.0
2004,2016-06-27,185600.0
2005,2016-06-28,185500.0
2006,2016-06-29,185200.0
2007,2016-06-30,185100.0
2008,2016-07-01,184800.0
2009,2016-07-02,184600.0
2010,2016-07-03,184500.0
2011,2016-07-04,184300.0
2012,2016-07-05,184200.0
2013,2016-07-06,184200.0
2014,2016-07-07,184100.0
2015,2016-07-08,184100.0
2016,2016-07-09,184000.0
2017,2016-07-10,184100.0
2018,2016-07-11,183900.0
2019,2016-07-12,184000.0
2020,2016-07-13,183900.0
2021,2016-07-14,183900.0
2022,2016-07-15,183800.0
2023,2016-07-16,183900.0
2024,2016-07-17,183800.0
2025,2016-07-18,183900.0
2026,2016-07-19,183800.0
2027,2016-07-20,183900.0
2028,2016-07-21,183800.0
2029,2016-07-22,183700.0
2030,2016-07-23,183800.0
2031,2016-07-24,183800.0
2032,2016-07-25,183800.0
2033,2016-07-26,183800.0
2034,2016-07-27,183800.0
2035,2016-07-28,183700.0
2036,2016-07-29,183700.0
2037,2016-07-30,183700.0
2038,2016-07-31,183600.0
2039,2016-08-01,183700.0
2040,2016-08-02,183600.0
2041,2016-08-03,183600.0
2042,2016-08-04,183600.0
2043,2016-08-05,183500.0
2044,2016-08-06,183500.0
2045,2016-08-07,183500.0
2046,2016-08-08,183500.0
2047,2016-08-09,183500.0
2048,2016-08-10,183400.0
2049,2016-08-11,183500.0
2050,2016-08-12,183400.0
2051,2016-08-13,183300.0
2052,2016-08-14,183300.0
2053,2016-08-15,183000.0
2054,2016-08-16,183000.0
2055,2016-08-17,182800.0
2056,2016-08-18,182600.0
2057,2016-08-19,182600.0
2058,2016-08-20,182600.0
2059,2016-08-21,182600.0
2060,2016-08-22,182500.0
2061,2016-08-23,182500.0
2062,2016-08-24,182500.0
2063,2016-08-25,182600.0
2064,2016-08-26,182400.0
2065,2016-08-27,182500.0
2066,2016-08-28,182300.0
2067,2016-08-29,182400.0
2068,2016-08-30,182300.0
2069,2016-08-31,182400.0
2070,2016-09-01,182400.0
2071,2016-09-02,182400.0
2072,2016-09-03,182300.0
2073,2016-09-04,182400.0
2074,2016-09-05,182300.0
2075,2016-09-06,182300.0
2076,2016-09-07,182300.0
2077,2016-09-08,182200.0
2078,2016-09-09,182200.0
2079,2016-09-10,182200.0
2080,2016-09-11,182200.0
2081,2016-09-12,182100.0
2082,2016-09-13,182100.0
2083,2016-09-14,182200.0
2084,2016-09-15,182200.0
2085,2016-09-16,182200.0
2086,2016-09-17,182200.0
2087,2016-09-18,182200.0
2088,2016-09-19,182300.0
2089,2016-09-20,182200.0
2090,2016-09-21,182400.0
2091,2016-09-22,182500.0
2092,2016-09-23,182400.0
2093,2016-09-24,182500.0
2094,2016-09-25,182500.0
2095,2016-09-26,182500.0
2096,2016-09-27,182500.0
2097,2016-09-28,182200.0
2098,2016-09-29,182200.0
2099,2016-09-30,182200.0
2100,2016-10-01,182300.0
2101,2016-10-02,182300.0
2102,2016-10-03,182300.0
2103,2016-10-04,182300.0
2104,2016-10-05,182200.0
2105,2016-10-06,182100.0
2106,2016-10-07,182000.0
2107,2016-10-08,182000.0
2108,2016-10-09,181900.0
2109,2016-10-10,182100.0
2110,2016-10-11,182100.0
2111,2016-10-12,182100.0
2112,2016-10-13,182100.0
2113,2016-10-14,181900.0
2114,2016-10-15,181900.0
2115,2016-10-16,182000.0
2116,2016-10-17,182000.0
2117,2016-10-18,181800.0
2118,2016-10-19,181800.0
2119,2016-10-20,181800.0
2120,2016-10-21,181700.0
2121,2016-10-22,181700.0
2122,2016-10-23,181800.0
2123,2016-10-24,181800.0
2124,2016-10-25,181700.0
2125,2016-10-26,181700.0
2126,2016-10-27,181600.0
2127,2016-10-28,181600.0
2128,2016-10-29,181800.0
2129,2016-10-30,181800.0
2130,2016-10-31,181500.0
2131,2016-11-01,181500.0
2132,2016-11-02,181400.0
2133,2016-11-03,181200.0
2134,2016-11-04,181000.0
2135,2016-11-05,180700.0
2136,2016-11-06,180700.0
2137,2016-11-07,180400.0
2138,2016-11-08,180200.0
2139,2016-11-09,180100.0
2140,2016-11-10,179800.0
2141,2016-11-11,179800.0
2142,2016-11-12,180100.0
2143,2016-11-13,180300.0
2144,2016-11-14,180500.0
2145,2016-11-15,180800.0
2146,2016-11-16,181100.0
2147,2016-11-17,181400.0
2148,2016-11-18,181600.0
2149,2016-11-19,181900.0
2150,2016-11-20,182200.0
2151,2016-11-21,182700.0
2152,2016-11-22,182800.0
2153,2016-11-23,183100.0
2154,2016-11-24,183300.0
2155,2016-11-25,183600.0
2156,2016-11-26,184100.0
2157,2016-11-27,184400.0
2158,2016-11-28,184500.0
2159,2016-11-29,184800.0
2160,2016-11-30,184900.0
2161,2016-12-01,185100.0
2162,2016-12-02,184800.0
2163,2016-12-03,184800.0
2164,2016-12-04,185000.0
2165,2016-12-05,185100.0
2166,2016-12-06,185100.0
2167,2016-12-07,184900.0
2168,2016-12-08,185000.0
2169,2016-12-09,185000.0
2170,2016-12-10,185100.0
2171,2016-12-11,185100.0
2172,2016-12-12,184900.0
2173,2016-12-13,185000.0
2174,2016-12-14,184900.0
2175,2016-12-15,185100.0
2176,2016-12-16,185200.0
2177,2016-12-17,185000.0
2178,2016-12-18,185100.0
2179,2016-12-19,185000.0
2180,2016-12-20,184900.0
2181,2016-12-21,184900.0
2182,2016-12-22,185100.0
2183,2016-12-23,184900.0
2184,2016-12-24,185300.0
2185,2016-12-25,185100.0
2186,2016-12-26,185100.0
2187,2016-12-27,185100.0
2188,2016-12-28,184900.0
2189,2016-12-29,184900.0
2190,2016-12-30,185100.0
2191,2016-12-31,185100.0
2192,2017-01-01,185300.0
2193,2017-01-02,185200.0
2194,2017-01-03,185000.0
2195,2017-01-04,185100.0
2196,2017-01-05,185200.0
2197,2017-01-06,185000.0
2198,2017-01-07,184900.0
2199,2017-01-08,184800.0
2200,2017-01-09,184700.0
2201,2017-01-10,184600.0
2202,2017-01-11,184500.0
2203,2017-01-12,184300.0
2204,2017-01-13,184300.0
2205,2017-01-14,184000.0
2206,2017-01-15,183900.0
2207,2017-01-16,183600.0
2208,2017-01-17,183500.0
2209,2017-01-18,183600.0
2210,2017-01-19,183800.0
2211,2017-01-20,184800.0
2212,2017-01-21,185000.0
2213,2017-01-22,185300.0
2214,2017-01-23,186500.0
2215,2017-01-24,186700.0
2216,2017-01-25,186600.0
2217,2017-01-26,186500.0
2218,2017-01-27,186500.0
2219,2017-01-28,186200.0
2220,2017-01-29,186200.0
2221,2017-01-30,185900.0
2222,2017-01-31,185700.0
2223,2017-02-01,185600.0
2224,2017-02-02,185400.0
2225,2017-02-03,185500.0
2226,2017-02-04,185300.0
2227,2017-02-05,185100.0
2228,2017-02-06,185000.0
2229,2017-02-07,184900.0
2230,2017-02-08,184800.0
2231,2017-02-09,184800.0
2232,2017-02-10,184700.0
2233,2017-02-11,184600.0
2234,2017-02-12,184300.0
2235,2017-02-13,184200.0
2236,2017-02-14,184200.0
2237,2017-02-15,183900.0
2238,2017-02-16,183800.0
2239,2017-02-17,183800.0
2240,2017-02-18,183700.0
2241,2017-02-19,183600.0
2242,2017-02-20,183500.0
2243,2017-02-21,183400.0
2244,2017-02-22,183500.0
2245,2017-02-23,183300.0
2246,2017-02-24,183200.0
2247,2017-02-25,183300.0
2248,2017-02-26,183100.0
2249,2017-02-27,186600.0
2250,2017-02-28,188900.0
2251,2017-03-01,189400.0
2252,2017-03-02,189500.0
2253,2017-03-03,189700.0
2254,2017-03-04,189900.0
2255,2017-03-05,189900.0
2256,2017-03-06,189700.0
2257,2017-03-07,189900.0
2258,2017-03-08,190300.0
2259,2017-03-09,190800.0
2260,2017-03-10,191300.0
2261,2017-03-11,191800.0
2262,2017-03-12,192500.0
2263,2017-03-13,193100.0
2264,2017-03-14,193900.0
2265,2017-03-15,194800.0
2266,2017-03-16,195300.0
2267,2017-03-17,196200.0
2268,2017-03-18,197000.0
2269,2017-03-19,197700.0
2270,2017-03-20,198400.0
2271,2017-03-21,199000.0
2272,2017-03-22,199600.0
2273,2017-03-23,200200.0
2274,2017-03-24,200600.0
2275,2017-03-25,200700.0
2276,2017-03-26,200800.0
2277,2017-03-27,200700.0
2278,2017-03-28,200700.0
2279,2017-03-29,200800.0
2280,2017-03-30,200600.0
2281,2017-03-31,200300.0
2282,2017-04-01,200100.0
2283,2017-04-02,200000.0
2284,2017-04-03,199700.0
2285,2017-04-04,199400.0
2286,2017-04-05,199100.0
2287,2017-04-06,199000.0
2288,2017-04-07,198700.0
2289,2017-04-08,198400.0
2290,2017-04-09,198200.0
2291,2017-04-10,198100.0
2292,2017-04-11,198200.0
2293,2017-04-12,198200.0
2294,2017-04-13,198200.0
2295,2017-04-14,198100.0
2296,2017-04-15,198100.0
2297,2017-04-16,198200.0
2298,2017-04-17,198100.0
2299,2017-04-18,198000.0
2300,2017-04-19,197700.0
2301,2017-04-20,197300.0
2302,2017-04-21,197200.0
2303,2017-04-22,196700.0
2304,2017-04-23,196600.0
2305,2017-04-24,196300.0
2306,2017-04-25,196000.0
2307,2017-04-26,195700.0
2308,2017-04-27,195400.0
2309,2017-04-28,195000.0
2310,2017-04-29,194700.0
2311,2017-04-30,194400.0
2312,2017-05-01,194100.0
2313,2017-05-02,193900.0
2314,2017-05-03,193600.0
2315,2017-05-04,193500.0
2316,2017-05-05,193300.0
2317,2017-05-06,193200.0
2318,2017-05-07,193300.0
2319,2017-05-08,193300.0
2320,2017-05-09,193300.0
2321,2017-05-10,193300.0
2322,2017-05-11,193300.0
2323,2017-05-12,193300.0
2324,2017-05-13,193300.0
2325,2017-05-14,193200.0
2326,2017-05-15,193300.0
2327,2017-05-16,193200.0
2328,2017-05-17,193200.0
2329,2017-05-18,193200.0
2330,2017-05-19,193100.0
2331,2017-05-20,193200.0
2332,2017-05-21,193100.0
2333,2017-05-22,193200.0
2334,2017-05-23,193200.0
2335,2017-05-24,193200.0
2336,2017-05-25,193200.0
2337,2017-05-26,193200.0
2338,2017-05-27,193200.0
2339,2017-05-28,193100.0
2340,2017-05-29,193100.0
2341,2017-05-30,193100.0
2342,2017-05-31,193100.0
2343,2017-06-01,193100.0
2344,2017-06-02,193100.0
2345,2017-06-03,193100.0
2346,2017-06-04,193000.0
2347,2017-06-05,193000.0
2348,2017-06-06,193000.0
2349,2017-06-07,193000.0
2350,2017-06-08,193000.0
2351,2017-06-09,193000.0
2352,2017-06-10,192900.0
2353,2017-06-11,192900.0
2354,2017-06-12,192700.0
2355,2017-06-13,192800.0
2356,2017-06-14,192700.0
2357,2017-06-15,192700.0
2358,2017-06-16,192800.0
2359,2017-06-17,192800.0
2360,2017-06-18,192800.0
2361,2017-06-19,192800.0
2362,2017-06-20,192800.0
2363,2017-06-21,192700.0
2364,2017-06-22,192700.0
2365,2017-06-23,192700.0
2366,2017-06-24,192700.0
2367,2017-06-25,192700.0
2368,2017-06-26,192500.0
2369,2017-06-27,192600.0
2370,2017-06-28,192600.0
2371,2017-06-29,192500.0
2372,2017-06-30,192500.0
2373,2017-07-01,192500.0
2374,2017-07-02,192400.0
2375,2017-07-03,192500.0
2376,2017-07-04,192400.0
2377,2017-07-05,192400.0
2378,2017-07-06,192400.0
2379,2017-07-07,192400.0
2380,2017-07-08,192400.0
2381,2017-07-09,192400.0
2382,2017-07-10,192400.0
2383,2017-07-11,192300.0
2384,2017-07-12,192300.0
2385,2017-07-13,192200.0
2386,2017-07-14,192200.0
2387,2017-07-15,192200.0
2388,2017-07-16,192200.0
2389,2017-07-17,192200.0
2390,2017-07-18,192200.0
2391,2017-07-19,192200.0
2392,2017-07-20,192100.0
2393,2017-07-21,192100.0
2394,2017-07-22,192100.0
2395,2017-07-23,192100.0
2396,2017-07-24,192100.0
2397,2017-07-25,192000.0
2398,2017-07-26,192000.0
2399,2017-07-27,192000.0
2400,2017-07-28,192000.0
2401,2017-07-29,192000.0
2402,2017-07-30,192000.0
2403,2017-07-31,191900.0
2404,2017-08-01,191800.0
2405,2017-08-02,191900.0
2406,2017-08-03,191900.0
2407,2017-08-04,191800.0
2408,2017-08-05,191900.0
2409,2017-08-06,191800.0
2410,2017-08-07,191700.0
2411,2017-08-08,191800.0
2412,2017-08-09,191800.0
2413,2017-08-10,191700.0
2414,2017-08-11,191700.0
2415,2017-08-12,191700.0
2416,2017-08-13,191600.0
2417,2017-08-14,191600.0
2418,2017-08-15,191600.0
2419,2017-08-16,191600.0
2420,2017-08-17,191500.0
2421,2017-08-18,191400.0
2422,2017-08-19,191500.0
2423,2017-08-20,191500.0
2424,2017-08-21,191500.0
2425,2017-08-22,191400.0
2426,2017-08-23,191400.0
2427,2017-08-24,191400.0
2428,2017-08-25,191400.0
2429,2017-08-26,191400.0
2430,2017-08-27,191300.0
2431,2017-08-28,191300.0
2432,2017-08-29,191200.0
2433,2017-08-30,191300.0
2434,2017-08-31,191300.0
2435,2017-09-01,191300.0
2436,2017-09-02,191100.0
2437,2017-09-03,191200.0
2438,2017-09-04,191200.0
2439,2017-09-05,191200.0
2440,2017-09-06,191100.0
2441,2017-09-07,191200.0
2442,2017-09-08,191100.0
2443,2017-09-09,191000.0
2444,2017-09-10,191100.0
2445,2017-09-11,191100.0
2446,2017-09-12,191100.0
2447,2017-09-13,191100.0
2448,2017-09-14,190900.0
2449,2017-09-15,191000.0
2450,2017-09-16,190900.0
2451,2017-09-17,190900.0
2452,2017-09-18,190900.0
2453,2017-09-19,190900.0
2454,2017-09-20,190900.0
2455,2017-09-21,190900.0
2456,2017-09-22,190800.0
2457,2017-09-23,190700.0
2458,2017-09-24,190600.0
2459,2017-09-25,190600.0
2460,2017-09-26,190600.0
2461,2017-09-27,190600.0
2462,2017-09-28,190400.0
2463,2017-09-29,190100.0
2464,2017-09-30,190100.0
2465,2017-10-01,189900.0
2466,2017-10-02,189500.0
2467,2017-10-03,189400.0
2468,2017-10-04,189100.0
2469,2017-10-05,188900.0
2470,2017-10-06,188600.0
2471,2017-10-07,188400.0
2472,2017-10-08,188300.0
2473,2017-10-09,188000.0
2474,2017-10-10,187700.0
2475,2017-10-11,187700.0
2476,2017-10-12,187300.0
2477,2017-10-13,187300.0
2478,2017-10-14,187300.0
2479,2017-10-15,187200.0
2480,2017-10-16,187200.0
2481,2017-10-17,187200.0
2482,2017-10-18,187300.0
2483,2017-10-19,187300.0
2484,2017-10-20,187300.0
2485,2017-10-21,187100.0
2486,2017-10-22,187100.0
2487,2017-10-23,187200.0
2488,2017-10-24,187200.0
2489,2017-10-25,187100.0
2490,2017-10-26,187100.0
2491,2017-10-27,187200.0
2492,2017-10-28,187200.0
2493,2017-10-29,187200.0
2494,2017-10-30,187200.0
2495,2017-10-31,187200.0
2496,2017-11-01,187200.0
2497,2017-11-02,187100.0
2498,2017-11-03,187100.0
2499,2017-11-04,187000.0
2500,2017-11-05,187200.0
2501,2017-11-06,187200.0
2502,2017-11-07,187000.0
2503,2017-11-08,187000.0
2504,2017-11-09,187000.0
2505,2017-11-10,187000.0
2506,2017-11-11,187000.0
2507,2017-11-12,187100.0
2508,2017-11-13,187000.0
2509,2017-11-14,186900.0
2510,2017-11-15,186900.0
2511,2017-11-16,187000.0
2512,2017-11-17,186900.0
2513,2017-11-18,186900.0
2514,2017-11-19,186900.0
2515,2017-11-20,186800.0
2516,2017-11-21,186900.0
2517,2017-11-22,186900.0
2518,2017-11-23,186800.0
2519,2017-11-24,186900.0
2520,2017-11-25,186900.0
2521,2017-11-26,187000.0
2522,2017-11-27,186800.0
2523,2017-11-28,186900.0
2524,2017-11-29,186800.0
2525,2017-11-30,186900.0
2526,2017-12-01,186900.0
2527,2017-12-02,186800.0
2528,2017-12-03,187000.0
2529,2017-12-04,186900.0
2530,2017-12-05,186700.0
2531,2017-12-06,186900.0
2532,2017-12-07,186800.0
2533,2017-12-08,186800.0
2534,2017-12-09,186700.0
2535,2017-12-10,186600.0
2536,2017-12-11,186600.0
2537,2017-12-12,186600.0
2538,2017-12-13,186600.0
2539,2017-12-14,186700.0
2540,2017-12-15,186600.0
2541,2017-12-16,186600.0
2542,2017-12-17,186500.0
2543,2017-12-18,186500.0
2544,2017-12-19,186500.0
2545,2017-12-20,186700.0
2546,2017-12-21,186700.0
2547,2017-12-22,186500.0
2548,2017-12-23,186500.0
2549,2017-12-24,186500.0
2550,2017-12-25,186500.0
2551,2017-12-26,186500.0
2552,2017-12-27,186500.0
2553,2017-12-28,186500.0
2554,2017-12-29,186500.0
2555,2017-12-30,186500.0
2556,2017-12-31,186500.0
2557,2018-01-01,186400.0
