,datetime,UPPER_TWIN_LAKE_NR_BRIDGEPORT__CA.tsv
875,2015-05-27,9620.970322580644
876,2015-05-28,9628.412258064516
877,2015-05-29,9635.854193548386
878,2015-05-30,9643.296129032258
879,2015-05-31,9650.738064516128
880,2015-06-01,9658.18
881,2015-06-02,9654.944193548388
882,2015-06-03,9651.708387096774
883,2015-06-04,9648.472580645162
884,2015-06-05,9645.236774193549
885,2015-06-06,9642.000967741937
886,2015-06-07,9638.765161290323
887,2015-06-08,9635.52935483871
888,2015-06-09,9632.293548387097
889,2015-06-10,9629.057741935485
890,2015-06-11,9625.821935483871
891,2015-06-12,9622.586129032257
892,2015-06-13,9619.350322580645
893,2015-06-14,9616.114516129033
894,2015-06-15,9612.87870967742
895,2015-06-16,9609.642903225806
896,2015-06-17,9606.407096774194
897,2015-06-18,9603.171290322582
898,2015-06-19,9599.935483870968
899,2015-06-20,9596.699677419354
900,2015-06-21,9593.463870967742
901,2015-06-22,9590.22806451613
902,2015-06-23,9586.992258064516
903,2015-06-24,9583.756451612902
904,2015-06-25,9580.52064516129
905,2015-06-26,9577.284838709678
906,2015-06-27,9574.049032258064
907,2015-06-28,9570.81322580645
908,2015-06-29,9567.577419354839
909,2015-06-30,9564.341612903227
910,2015-07-01,9561.105806451613
911,2015-07-02,9557.869999999999
912,2015-07-03,9553.44411764706
913,2015-07-04,9549.018235294117
914,2015-07-05,9544.592352941178
915,2015-07-06,9540.166470588236
916,2015-07-07,9535.740588235294
917,2015-07-08,9531.314705882352
918,2015-07-09,9526.88882352941
919,2015-07-10,9522.46294117647
920,2015-07-11,9518.03705882353
921,2015-07-12,9513.61117647059
922,2015-07-13,9509.185294117648
923,2015-07-14,9504.759411764706
924,2015-07-15,9500.333529411764
925,2015-07-16,9495.907647058822
926,2015-07-17,9491.481764705883
927,2015-07-18,9487.05588235294
928,2015-07-19,9482.630000000001
929,2015-07-20,9478.20411764706
930,2015-07-21,9473.778235294118
931,2015-07-22,9469.352352941176
932,2015-07-23,9464.926470588236
933,2015-07-24,9460.500588235294
934,2015-07-25,9456.074705882353
935,2015-07-26,9451.648823529413
936,2015-07-27,9447.222941176471
937,2015-07-28,9442.79705882353
938,2015-07-29,9438.371176470588
939,2015-07-30,9433.945294117648
940,2015-07-31,9429.519411764706
941,2015-08-01,9425.093529411764
942,2015-08-02,9420.667647058825
943,2015-08-03,9416.241764705883
944,2015-08-04,9411.815882352941
945,2015-08-05,9407.39
946,2015-08-06,9393.644444444444
947,2015-08-07,9379.898888888889
948,2015-08-08,9366.153333333334
949,2015-08-09,9352.407777777778
950,2015-08-10,9338.662222222223
951,2015-08-11,9324.916666666668
952,2015-08-12,9311.17111111111
953,2015-08-13,9297.425555555556
954,2015-08-14,9283.68
955,2015-08-15,9269.934444444445
956,2015-08-16,9256.18888888889
957,2015-08-17,9242.443333333333
958,2015-08-18,9228.697777777777
959,2015-08-19,9214.952222222222
960,2015-08-20,9201.206666666667
961,2015-08-21,9187.461111111112
962,2015-08-22,9173.715555555556
963,2015-08-23,9159.970000000001
964,2015-08-24,9146.224444444444
965,2015-08-25,9132.478888888889
966,2015-08-26,9118.733333333334
967,2015-08-27,9104.987777777778
968,2015-08-28,9091.242222222223
969,2015-08-29,9077.496666666666
970,2015-08-30,9063.75111111111
971,2015-08-31,9050.005555555555
972,2015-09-01,9036.26
973,2015-09-02,9024.555333333334
974,2015-09-03,9012.850666666667
975,2015-09-04,9001.146
976,2015-09-05,8989.441333333334
977,2015-09-06,8977.736666666666
978,2015-09-07,8966.032
979,2015-09-08,8954.327333333335
980,2015-09-09,8942.622666666666
981,2015-09-10,8930.918
982,2015-09-11,8919.213333333333
983,2015-09-12,8907.508666666667
984,2015-09-13,8895.804
985,2015-09-14,8884.099333333334
986,2015-09-15,8872.394666666667
987,2015-09-16,8860.69
988,2015-09-17,8848.985333333334
989,2015-09-18,8837.280666666666
990,2015-09-19,8825.576000000001
991,2015-09-20,8813.871333333334
992,2015-09-21,8802.166666666666
993,2015-09-22,8790.462
994,2015-09-23,8778.757333333333
995,2015-09-24,8767.052666666666
996,2015-09-25,8755.348
997,2015-09-26,8743.643333333333
998,2015-09-27,8731.938666666667
999,2015-09-28,8720.234
1000,2015-09-29,8708.529333333334
1001,2015-09-30,8696.824666666666
1002,2015-10-01,8685.119999999999
1003,2015-10-02,8686.835483870967
1004,2015-10-03,8688.550967741936
1005,2015-10-04,8690.266451612904
1006,2015-10-05,8691.981935483871
1007,2015-10-06,8693.69741935484
1008,2015-10-07,8695.412903225806
1009,2015-10-08,8697.128387096775
1010,2015-10-09,8698.843870967741
1011,2015-10-10,8700.55935483871
1012,2015-10-11,8702.274838709676
1013,2015-10-12,8703.990322580645
1014,2015-10-13,8705.705806451613
1015,2015-10-14,8707.421290322582
1016,2015-10-15,8709.136774193548
1017,2015-10-16,8710.852258064517
1018,2015-10-17,8712.567741935483
1019,2015-10-18,8714.283225806452
1020,2015-10-19,8715.998709677418
1021,2015-10-20,8717.714193548387
1022,2015-10-21,8719.429677419355
1023,2015-10-22,8721.145161290322
1024,2015-10-23,8722.86064516129
1025,2015-10-24,8724.576129032259
1026,2015-10-25,8726.291612903226
1027,2015-10-26,8728.007096774194
1028,2015-10-27,8729.72258064516
1029,2015-10-28,8731.438064516129
1030,2015-10-29,8733.153548387098
1031,2015-10-30,8734.869032258064
1032,2015-10-31,8736.584516129033
1033,2015-11-01,8738.3
1034,2015-11-02,8741.008666666667
1035,2015-11-03,8743.717333333334
1036,2015-11-04,8746.426
1037,2015-11-05,8749.134666666667
1038,2015-11-06,8751.843333333334
1039,2015-11-07,8754.552
1040,2015-11-08,8757.260666666667
1041,2015-11-09,8759.969333333334
1042,2015-11-10,8762.678
1043,2015-11-11,8765.386666666667
1044,2015-11-12,8768.095333333335
1045,2015-11-13,8770.804
1046,2015-11-14,8773.512666666667
1047,2015-11-15,8776.221333333333
1048,2015-11-16,8778.93
1049,2015-11-17,8781.638666666668
1050,2015-11-18,8784.347333333333
1051,2015-11-19,8787.056
1052,2015-11-20,8789.764666666666
1053,2015-11-21,8792.473333333333
1054,2015-11-22,8795.182
1055,2015-11-23,8797.890666666666
1056,2015-11-24,8800.599333333334
1057,2015-11-25,8803.308
1058,2015-11-26,8806.016666666666
1059,2015-11-27,8808.725333333334
1060,2015-11-28,8811.434000000001
1061,2015-11-29,8814.142666666667
1062,2015-11-30,8816.851333333334
1063,2015-12-01,8819.560000000001
1064,2015-12-02,8821.733666666667
1065,2015-12-03,8823.907333333334
1066,2015-12-04,8826.081
1067,2015-12-05,8828.254666666668
1068,2015-12-06,8830.428333333333
1069,2015-12-07,8832.602
1070,2015-12-08,8834.775666666666
1071,2015-12-09,8836.949333333334
1072,2015-12-10,8839.123
1073,2015-12-11,8841.296666666667
1074,2015-12-12,8843.470333333335
1075,2015-12-13,8845.644
1076,2015-12-14,8847.817666666668
1077,2015-12-15,8849.991333333333
1078,2015-12-16,8852.165
1079,2015-12-17,8854.338666666667
1080,2015-12-18,8856.512333333334
1081,2015-12-19,8858.686000000002
1082,2015-12-20,8860.859666666667
1083,2015-12-21,8863.033333333335
1084,2015-12-22,8865.207
1085,2015-12-23,8867.380666666668
1086,2015-12-24,8869.554333333333
1087,2015-12-25,8871.728
1088,2015-12-26,8873.901666666667
1089,2015-12-27,8876.075333333334
1090,2015-12-28,8878.249
1091,2015-12-29,8880.422666666667
1092,2015-12-30,8882.596333333335
1093,2015-12-31,8884.77
1094,2016-01-01,8889.0021875
1095,2016-01-02,8893.234375
1096,2016-01-03,8897.466562500002
1097,2016-01-04,8901.69875
1098,2016-01-05,8905.930937500001
1099,2016-01-06,8910.163125
1100,2016-01-07,8914.3953125
1101,2016-01-08,8918.6275
1102,2016-01-09,8922.8596875
1103,2016-01-10,8927.091875
1104,2016-01-11,8931.3240625
1105,2016-01-12,8935.556250000001
1106,2016-01-13,8939.7884375
1107,2016-01-14,8944.020625000001
1108,2016-01-15,8948.252812499999
1109,2016-01-16,8952.485
1110,2016-01-17,8956.7171875
1111,2016-01-18,8960.949375
1112,2016-01-19,8965.1815625
1113,2016-01-20,8969.41375
1114,2016-01-21,8973.645937500001
1115,2016-01-22,8977.878125
1116,2016-01-23,8982.1103125
1117,2016-01-24,8986.342499999999
1118,2016-01-25,8990.5746875
1119,2016-01-26,8994.806875
1120,2016-01-27,8999.0390625
1121,2016-01-28,9003.27125
1122,2016-01-29,9007.5034375
1123,2016-01-30,9011.735625000001
1124,2016-01-31,9015.9678125
1125,2016-02-01,9020.2
1126,2016-02-02,9031.000333333333
1127,2016-02-03,9041.800666666666
1128,2016-02-04,9052.600999999999
1129,2016-02-05,9063.401333333333
1130,2016-02-06,9074.201666666666
1131,2016-02-07,9085.002
1132,2016-02-08,9095.802333333333
1133,2016-02-09,9106.602666666668
1134,2016-02-10,9117.403
1135,2016-02-11,9128.203333333333
1136,2016-02-12,9139.003666666667
1137,2016-02-13,9149.804
1138,2016-02-14,9160.604333333333
1139,2016-02-15,9171.404666666667
1140,2016-02-16,9182.205
1141,2016-02-17,9193.005333333333
1142,2016-02-18,9203.805666666667
1143,2016-02-19,9214.606
1144,2016-02-20,9225.406333333332
1145,2016-02-21,9236.206666666667
1146,2016-02-22,9247.007
1147,2016-02-23,9257.807333333334
1148,2016-02-24,9268.607666666667
1149,2016-02-25,9279.408
1150,2016-02-26,9290.208333333334
1151,2016-02-27,9301.008666666667
1152,2016-02-28,9311.809000000001
1153,2016-02-29,9322.609333333334
1154,2016-03-01,9333.409666666666
1155,2016-03-02,9344.21
1156,2016-03-03,9346.985333333334
1157,2016-03-04,9349.760666666667
1158,2016-03-05,9352.536
1159,2016-03-06,9355.311333333333
1160,2016-03-07,9358.086666666666
1161,2016-03-08,9360.862
1162,2016-03-09,9363.637333333332
1163,2016-03-10,9366.412666666667
1164,2016-03-11,9369.188
1165,2016-03-12,9371.963333333333
1166,2016-03-13,9374.738666666668
1167,2016-03-14,9377.514
1168,2016-03-15,9380.289333333334
1169,2016-03-16,9383.064666666667
1170,2016-03-17,9385.84
1171,2016-03-18,9388.615333333333
1172,2016-03-19,9391.390666666666
1173,2016-03-20,9394.166000000001
1174,2016-03-21,9396.941333333332
1175,2016-03-22,9399.716666666667
1176,2016-03-23,9402.492
1177,2016-03-24,9405.267333333333
1178,2016-03-25,9408.042666666668
1179,2016-03-26,9410.818000000001
1180,2016-03-27,9413.593333333334
1181,2016-03-28,9416.368666666667
1182,2016-03-29,9419.144
1183,2016-03-30,9421.919333333333
1184,2016-03-31,9424.694666666666
1185,2016-04-01,9427.470000000001
1186,2016-04-02,9430.706129032258
1187,2016-04-03,9433.942258064517
1188,2016-04-04,9437.178387096774
1189,2016-04-05,9440.414516129033
1190,2016-04-06,9443.650645161291
1191,2016-04-07,9446.886774193548
1192,2016-04-08,9450.122903225807
1193,2016-04-09,9453.359032258064
1194,2016-04-10,9456.595161290323
1195,2016-04-11,9459.831290322581
1196,2016-04-12,9463.067419354838
1197,2016-04-13,9466.303548387097
1198,2016-04-14,9469.539677419354
1199,2016-04-15,9472.775806451613
1200,2016-04-16,9476.011935483872
1201,2016-04-17,9479.248064516129
1202,2016-04-18,9482.484193548387
1203,2016-04-19,9485.720322580644
1204,2016-04-20,9488.956451612903
1205,2016-04-21,9492.192580645162
1206,2016-04-22,9495.428709677419
1207,2016-04-23,9498.664838709677
1208,2016-04-24,9501.900967741934
1209,2016-04-25,9505.137096774193
1210,2016-04-26,9508.373225806452
1211,2016-04-27,9511.60935483871
1212,2016-04-28,9514.845483870968
1213,2016-04-29,9518.081612903226
1214,2016-04-30,9521.317741935483
1215,2016-05-01,9524.553870967742
1216,2016-05-02,9527.79
1217,2016-05-03,9536.484
1218,2016-05-04,9545.178
1219,2016-05-05,9553.872
1220,2016-05-06,9562.565999999999
1221,2016-05-07,9571.26
1222,2016-05-08,9579.954
1223,2016-05-09,9588.648
1224,2016-05-10,9597.342
1225,2016-05-11,9606.036
1226,2016-05-12,9614.73
1227,2016-05-13,9623.424
1228,2016-05-14,9632.117999999999
1229,2016-05-15,9640.812
1230,2016-05-16,9649.506
1231,2016-05-17,9658.2
1232,2016-05-18,9666.894
1233,2016-05-19,9675.588
1234,2016-05-20,9684.282
1235,2016-05-21,9692.975999999999
1236,2016-05-22,9701.67
1237,2016-05-23,9710.364
1238,2016-05-24,9719.057999999999
1239,2016-05-25,9727.752
1240,2016-05-26,9736.446
1241,2016-05-27,9745.14
1242,2016-05-28,9753.834
1243,2016-05-29,9762.527999999998
1244,2016-05-30,9771.222
1245,2016-05-31,9779.916
1246,2016-06-01,9788.61
1247,2016-06-02,9809.9225
1248,2016-06-03,9831.235
1249,2016-06-04,9852.5475
1250,2016-06-05,9873.86
1251,2016-06-06,9895.1725
1252,2016-06-07,9916.485
1253,2016-06-08,9937.7975
1254,2016-06-09,9959.11
1255,2016-06-10,9952.270909090908
1256,2016-06-11,9945.431818181818
1257,2016-06-12,9938.592727272728
1258,2016-06-13,9931.753636363635
1259,2016-06-14,9924.914545454545
1260,2016-06-15,9918.075454545455
1261,2016-06-16,9911.236363636364
1262,2016-06-17,9904.397272727272
1263,2016-06-18,9897.558181818182
1264,2016-06-19,9890.71909090909
1265,2016-06-20,9883.88
1266,2016-06-21,9877.040909090909
1267,2016-06-22,9870.201818181818
1268,2016-06-23,9863.362727272726
1269,2016-06-24,9856.523636363636
1270,2016-06-25,9849.684545454546
1271,2016-06-26,9842.845454545455
1272,2016-06-27,9836.006363636363
1273,2016-06-28,9829.167272727273
1274,2016-06-29,9822.328181818182
1275,2016-06-30,9815.48909090909
1276,2016-07-01,9808.65
1277,2016-07-02,9800.884516129032
1278,2016-07-03,9793.119032258064
1279,2016-07-04,9785.353548387096
1280,2016-07-05,9777.588064516129
1281,2016-07-06,9769.822580645161
1282,2016-07-07,9762.057096774193
1283,2016-07-08,9754.291612903226
1284,2016-07-09,9746.526129032258
1285,2016-07-10,9738.76064516129
1286,2016-07-11,9730.995161290322
1287,2016-07-12,9723.229677419355
1288,2016-07-13,9715.464193548387
1289,2016-07-14,9707.69870967742
1290,2016-07-15,9699.933225806451
1291,2016-07-16,9692.167741935484
1292,2016-07-17,9684.402258064516
1293,2016-07-18,9676.636774193548
1294,2016-07-19,9668.87129032258
1295,2016-07-20,9661.105806451613
1296,2016-07-21,9653.340322580645
1297,2016-07-22,9645.574838709677
1298,2016-07-23,9637.80935483871
1299,2016-07-24,9630.043870967742
1300,2016-07-25,9622.278387096774
1301,2016-07-26,9614.512903225806
1302,2016-07-27,9606.747419354839
1303,2016-07-28,9598.981935483871
1304,2016-07-29,9591.216451612903
1305,2016-07-30,9583.450967741936
1306,2016-07-31,9575.685483870968
1307,2016-08-01,9567.92
1308,2016-08-02,9563.037666666667
1309,2016-08-03,9558.155333333334
1310,2016-08-04,9553.273
1311,2016-08-05,9548.390666666666
1312,2016-08-06,9543.508333333333
1313,2016-08-07,9538.626
1314,2016-08-08,9533.743666666665
1315,2016-08-09,9528.861333333334
1316,2016-08-10,9523.979
1317,2016-08-11,9519.096666666666
1318,2016-08-12,9514.214333333333
1319,2016-08-13,9509.332
1320,2016-08-14,9504.449666666667
1321,2016-08-15,9499.567333333332
1322,2016-08-16,9494.685
1323,2016-08-17,9489.802666666666
1324,2016-08-18,9484.920333333333
1325,2016-08-19,9480.038
1326,2016-08-20,9475.155666666666
1327,2016-08-21,9470.273333333333
1328,2016-08-22,9465.391
1329,2016-08-23,9460.508666666667
1330,2016-08-24,9455.626333333334
1331,2016-08-25,9450.743999999999
1332,2016-08-26,9445.861666666668
1333,2016-08-27,9440.979333333333
1334,2016-08-28,9436.097
1335,2016-08-29,9431.214666666667
1336,2016-08-30,9426.332333333334
1337,2016-08-31,9421.45
1338,2016-09-01,9418.24
1339,2016-09-02,9415.029999999999
1340,2016-09-03,9411.82
1341,2016-09-04,9408.61
1342,2016-09-05,9405.4
1343,2016-09-06,9402.189999999999
1344,2016-09-07,9398.98
1345,2016-09-08,9395.77
1346,2016-09-09,9392.56
1347,2016-09-10,9389.349999999999
1348,2016-09-11,9386.14
1349,2016-09-12,9382.93
1350,2016-09-13,9379.72
1351,2016-09-14,9376.509999999998
1352,2016-09-15,9373.3
1353,2016-09-16,9370.09
1354,2016-09-17,9366.88
1355,2016-09-18,9363.67
1356,2016-09-19,9360.46
1357,2016-09-20,9357.25
1358,2016-09-21,9354.04
1359,2016-09-22,9350.83
1360,2016-09-23,9347.619999999999
1361,2016-09-24,9344.41
1362,2016-09-25,9341.2
1363,2016-09-26,9337.99
1364,2016-09-27,9334.779999999999
1365,2016-09-28,9331.57
1366,2016-09-29,9328.36
1367,2016-09-30,9325.15
1368,2016-10-01,9325.15
1369,2016-10-02,9325.15
1370,2016-10-03,9325.15
1371,2016-10-04,9325.15
1372,2016-10-05,9325.15
1373,2016-10-06,9325.15
1374,2016-10-07,9325.15
1375,2016-10-08,9325.15
1376,2016-10-09,9325.15
1377,2016-10-10,9325.15
1378,2016-10-11,9325.15
1379,2016-10-12,9325.15
1380,2016-10-13,9325.15
1381,2016-10-14,9325.15
1382,2016-10-15,9325.15
1383,2016-10-16,9325.15
1384,2016-10-17,9325.15
1385,2016-10-18,9325.15
1386,2016-10-19,9325.15
1387,2016-10-20,9325.15
1388,2016-10-21,9325.15
1389,2016-10-22,9325.15
1390,2016-10-23,9325.15
1391,2016-10-24,9325.15
1392,2016-10-25,9325.15
1393,2016-10-26,9325.15
1394,2016-10-27,9325.15
1395,2016-10-28,9325.15
1396,2016-10-29,9325.15
1397,2016-10-30,9325.15
1398,2016-10-31,9325.15
1399,2016-11-01,9325.15
1400,2016-11-02,9327.624333333333
1401,2016-11-03,9330.098666666667
1402,2016-11-04,9332.573
1403,2016-11-05,9335.047333333332
1404,2016-11-06,9337.521666666667
1405,2016-11-07,9339.996
1406,2016-11-08,9342.470333333333
1407,2016-11-09,9344.944666666666
1408,2016-11-10,9347.419
1409,2016-11-11,9349.893333333333
1410,2016-11-12,9352.367666666665
1411,2016-11-13,9354.842
1412,2016-11-14,9357.316333333332
1413,2016-11-15,9359.790666666666
1414,2016-11-16,9362.265
1415,2016-11-17,9364.739333333333
1416,2016-11-18,9367.213666666667
1417,2016-11-19,9369.688
1418,2016-11-20,9372.162333333334
1419,2016-11-21,9374.636666666667
1420,2016-11-22,9377.111
1421,2016-11-23,9379.585333333334
1422,2016-11-24,9382.059666666666
1423,2016-11-25,9384.534
1424,2016-11-26,9387.008333333333
1425,2016-11-27,9389.482666666667
1426,2016-11-28,9391.957
1427,2016-11-29,9394.431333333334
1428,2016-11-30,9396.905666666667
1429,2016-12-01,9399.380000000001
1430,2016-12-02,9399.587586206897
1431,2016-12-03,9399.795172413793
1432,2016-12-04,9400.00275862069
1433,2016-12-05,9400.210344827587
1434,2016-12-06,9400.417931034483
1435,2016-12-07,9400.625517241378
1436,2016-12-08,9400.833103448276
1437,2016-12-09,9401.040689655172
1438,2016-12-10,9401.248275862068
1439,2016-12-11,9401.455862068966
1440,2016-12-12,9401.663448275862
1441,2016-12-13,9401.871034482758
1442,2016-12-14,9402.078620689656
1443,2016-12-15,9402.286206896551
1444,2016-12-16,9402.493793103447
1445,2016-12-17,9402.701379310343
1446,2016-12-18,9402.908965517241
1447,2016-12-19,9403.116551724139
1448,2016-12-20,9403.324137931035
1449,2016-12-21,9403.53172413793
1450,2016-12-22,9403.739310344827
1451,2016-12-23,9403.946896551724
1452,2016-12-24,9404.15448275862
1453,2016-12-25,9404.362068965518
1454,2016-12-26,9404.569655172414
1455,2016-12-27,9404.77724137931
1456,2016-12-28,9404.984827586206
1457,2016-12-29,9405.192413793104
1458,2016-12-30,9405.4
1459,2016-12-31,9406.403142857143
1460,2017-01-01,9407.406285714285
1461,2017-01-02,9408.409428571427
1462,2017-01-03,9409.412571428571
1463,2017-01-04,9410.415714285715
1464,2017-01-05,9411.418857142857
1465,2017-01-06,9412.421999999999
1466,2017-01-07,9413.425142857142
1467,2017-01-08,9414.428285714286
1468,2017-01-09,9415.431428571428
1469,2017-01-10,9416.43457142857
1470,2017-01-11,9417.437714285714
1471,2017-01-12,9418.440857142858
1472,2017-01-13,9419.444
1473,2017-01-14,9420.447142857141
1474,2017-01-15,9421.450285714285
1475,2017-01-16,9422.453428571429
1476,2017-01-17,9423.45657142857
1477,2017-01-18,9424.459714285715
1478,2017-01-19,9425.462857142858
1479,2017-01-20,9426.466
1480,2017-01-21,9427.469142857142
1481,2017-01-22,9428.472285714286
1482,2017-01-23,9429.47542857143
1483,2017-01-24,9430.478571428572
1484,2017-01-25,9431.481714285714
1485,2017-01-26,9432.484857142857
1486,2017-01-27,9433.488000000001
1487,2017-01-28,9434.491142857143
1488,2017-01-29,9435.494285714285
1489,2017-01-30,9436.497428571429
1490,2017-01-31,9437.500571428573
1491,2017-02-01,9438.503714285715
1492,2017-02-02,9439.506857142856
1493,2017-02-03,9440.51
1494,2017-02-04,9441.127307692308
1495,2017-02-05,9441.744615384616
1496,2017-02-06,9442.361923076924
1497,2017-02-07,9442.979230769231
1498,2017-02-08,9443.596538461537
1499,2017-02-09,9444.213846153845
1500,2017-02-10,9444.831153846153
1501,2017-02-11,9445.44846153846
1502,2017-02-12,9446.065769230769
1503,2017-02-13,9446.683076923076
1504,2017-02-14,9447.300384615384
1505,2017-02-15,9447.917692307692
1506,2017-02-16,9448.535
1507,2017-02-17,9449.152307692308
1508,2017-02-18,9449.769615384615
1509,2017-02-19,9450.386923076923
1510,2017-02-20,9451.004230769231
1511,2017-02-21,9451.621538461539
1512,2017-02-22,9452.238846153847
1513,2017-02-23,9452.856153846154
1514,2017-02-24,9453.473461538462
1515,2017-02-25,9454.09076923077
1516,2017-02-26,9454.708076923078
1517,2017-02-27,9455.325384615386
1518,2017-02-28,9455.942692307694
1519,2017-03-01,9456.560000000001
1520,2017-03-02,9458.7
1521,2017-03-03,9460.84
1522,2017-03-04,9462.98
1523,2017-03-05,9465.12
1524,2017-03-06,9467.26
1525,2017-03-07,9469.400000000001
1526,2017-03-08,9471.54
1527,2017-03-09,9473.68
1528,2017-03-10,9475.82
1529,2017-03-11,9477.960000000001
1530,2017-03-12,9480.1
1531,2017-03-13,9482.24
1532,2017-03-14,9484.380000000001
1533,2017-03-15,9486.52
1534,2017-03-16,9488.66
1535,2017-03-17,9490.8
1536,2017-03-18,9492.94
1537,2017-03-19,9495.08
1538,2017-03-20,9497.22
1539,2017-03-21,9499.36
1540,2017-03-22,9501.5
1541,2017-03-23,9503.64
1542,2017-03-24,9505.779999999999
1543,2017-03-25,9507.92
1544,2017-03-26,9510.060000000001
1545,2017-03-27,9512.2
1546,2017-03-28,9514.34
1547,2017-03-29,9516.48
1548,2017-03-30,9518.62
1549,2017-03-31,9520.76
1550,2017-04-01,9525.93741935484
1551,2017-04-02,9531.114838709678
1552,2017-04-03,9536.292258064517
1553,2017-04-04,9541.469677419354
1554,2017-04-05,9546.647096774195
1555,2017-04-06,9551.824516129032
1556,2017-04-07,9557.001935483871
1557,2017-04-08,9562.17935483871
1558,2017-04-09,9567.35677419355
1559,2017-04-10,9572.534193548387
1560,2017-04-11,9577.711612903226
1561,2017-04-12,9582.889032258065
1562,2017-04-13,9588.066451612904
1563,2017-04-14,9593.24387096774
1564,2017-04-15,9598.421290322582
1565,2017-04-16,9603.598709677419
1566,2017-04-17,9608.776129032258
1567,2017-04-18,9613.953548387097
1568,2017-04-19,9619.130967741936
1569,2017-04-20,9624.308387096775
1570,2017-04-21,9629.485806451614
1571,2017-04-22,9634.663225806451
1572,2017-04-23,9639.84064516129
1573,2017-04-24,9645.018064516129
1574,2017-04-25,9650.195483870968
1575,2017-04-26,9655.372903225805
1576,2017-04-27,9660.550322580646
1577,2017-04-28,9665.727741935483
1578,2017-04-29,9670.905161290322
1579,2017-04-30,9676.082580645161
1580,2017-05-01,9681.26
1581,2017-05-02,9688.508387096776
1582,2017-05-03,9695.756774193549
1583,2017-05-04,9703.005161290323
1584,2017-05-05,9710.253548387096
1585,2017-05-06,9717.501935483871
1586,2017-05-07,9724.750322580645
1587,2017-05-08,9731.99870967742
1588,2017-05-09,9739.247096774194
1589,2017-05-10,9746.495483870967
1590,2017-05-11,9753.74387096774
1591,2017-05-12,9760.992258064516
1592,2017-05-13,9768.24064516129
1593,2017-05-14,9775.489032258065
1594,2017-05-15,9782.737419354838
1595,2017-05-16,9789.985806451614
1596,2017-05-17,9797.234193548387
1597,2017-05-18,9804.482580645163
1598,2017-05-19,9811.730967741936
1599,2017-05-20,9818.97935483871
1600,2017-05-21,9826.227741935483
1601,2017-05-22,9833.476129032259
1602,2017-05-23,9840.724516129032
1603,2017-05-24,9847.972903225807
1604,2017-05-25,9855.22129032258
1605,2017-05-26,9862.469677419354
1606,2017-05-27,9869.718064516128
1607,2017-05-28,9876.966451612903
1608,2017-05-29,9884.214838709677
1609,2017-05-30,9891.463225806452
1610,2017-05-31,9898.711612903226
1611,2017-06-01,9905.96
1612,2017-06-02,9907.58551724138
1613,2017-06-03,9909.211034482758
1614,2017-06-04,9910.836551724138
1615,2017-06-05,9912.462068965517
1616,2017-06-06,9914.087586206897
1617,2017-06-07,9915.713103448277
1618,2017-06-08,9917.338620689656
1619,2017-06-09,9918.964137931034
1620,2017-06-10,9920.589655172414
1621,2017-06-11,9922.215172413793
1622,2017-06-12,9923.840689655171
1623,2017-06-13,9925.466206896552
1624,2017-06-14,9927.091724137932
1625,2017-06-15,9928.71724137931
1626,2017-06-16,9930.342758620689
1627,2017-06-17,9931.96827586207
1628,2017-06-18,9933.59379310345
1629,2017-06-19,9935.219310344828
1630,2017-06-20,9936.844827586207
1631,2017-06-21,9938.470344827587
1632,2017-06-22,9940.095862068965
1633,2017-06-23,9941.721379310346
1634,2017-06-24,9943.346896551724
1635,2017-06-25,9944.972413793104
1636,2017-06-26,9946.597931034483
1637,2017-06-27,9948.223448275861
1638,2017-06-28,9949.848965517242
1639,2017-06-29,9951.47448275862
1640,2017-06-30,9953.1
1641,2017-07-01,9943.41375
1642,2017-07-02,9933.7275
1643,2017-07-03,9924.04125
1644,2017-07-04,9914.355
1645,2017-07-05,9904.66875
1646,2017-07-06,9894.9825
1647,2017-07-07,9885.29625
1648,2017-07-08,9875.61
1649,2017-07-09,9865.92375
1650,2017-07-10,9856.2375
1651,2017-07-11,9846.55125
1652,2017-07-12,9836.865000000002
1653,2017-07-13,9827.17875
1654,2017-07-14,9817.4925
1655,2017-07-15,9807.806250000001
1656,2017-07-16,9798.12
1657,2017-07-17,9788.43375
1658,2017-07-18,9778.747500000001
1659,2017-07-19,9769.06125
1660,2017-07-20,9759.375
1661,2017-07-21,9749.688750000001
1662,2017-07-22,9740.0025
1663,2017-07-23,9730.31625
1664,2017-07-24,9720.630000000001
1665,2017-07-25,9710.94375
1666,2017-07-26,9701.2575
1667,2017-07-27,9691.57125
1668,2017-07-28,9681.885
1669,2017-07-29,9672.19875
1670,2017-07-30,9662.5125
1671,2017-07-31,9652.82625
1672,2017-08-01,9643.14
1673,2017-08-02,9643.690322580645
1674,2017-08-03,9644.240645161291
1675,2017-08-04,9644.790967741936
1676,2017-08-05,9645.34129032258
1677,2017-08-06,9645.891612903226
1678,2017-08-07,9646.441935483872
1679,2017-08-08,9646.992258064516
1680,2017-08-09,9647.542580645162
1681,2017-08-10,9648.092903225806
1682,2017-08-11,9648.643225806452
1683,2017-08-12,9649.193548387097
1684,2017-08-13,9649.743870967743
1685,2017-08-14,9650.294193548387
1686,2017-08-15,9650.844516129033
1687,2017-08-16,9651.394838709677
1688,2017-08-17,9651.945161290323
1689,2017-08-18,9652.495483870967
1690,2017-08-19,9653.045806451613
1691,2017-08-20,9653.596129032258
1692,2017-08-21,9654.146451612904
1693,2017-08-22,9654.696774193548
