,datetime,OSOYOOS_LAKE_NEAR_OROVILLE__WA.
0,2011-01-01,953.6499999999999
1,2011-01-02,953.6399999999999
2,2011-01-03,953.6299999999999
3,2011-01-04,953.6099999999999
4,2011-01-05,953.6299999999999
5,2011-01-06,953.6599999999999
6,2011-01-07,953.6899999999999
7,2011-01-08,953.7199999999999
8,2011-01-09,953.7499999999999
9,2011-01-10,953.7699999999999
10,2011-01-11,953.7699999999999
11,2011-01-12,953.7699999999999
12,2011-01-13,953.7699999999999
13,2011-01-14,953.7499999999999
14,2011-01-15,953.7299999999999
15,2011-01-16,953.7199999999999
16,2011-01-17,953.7099999999999
17,2011-01-18,953.6899999999999
18,2011-01-19,953.67
19,2011-01-20,953.6499999999999
20,2011-01-21,953.6499999999999
21,2011-01-22,953.6599999999999
22,2011-01-23,953.67
23,2011-01-24,953.68
24,2011-01-25,953.6899999999999
25,2011-01-26,953.6999999999999
26,2011-01-27,953.7099999999999
27,2011-01-28,953.7099999999999
28,2011-01-29,953.7199999999999
29,2011-01-30,953.7299999999999
30,2011-01-31,953.7299999999999
31,2011-02-01,953.7299999999999
32,2011-02-02,953.7599999999999
33,2011-02-03,953.7799999999999
34,2011-02-04,953.8
35,2011-02-05,953.8299999999999
36,2011-02-06,953.8699999999999
37,2011-02-07,953.92
38,2011-02-08,953.9499999999999
39,2011-02-09,953.9699999999999
40,2011-02-10,953.9999999999999
41,2011-02-11,954.04
42,2011-02-12,954.0699999999999
43,2011-02-13,954.0999999999999
44,2011-02-14,954.1399999999999
45,2011-02-15,954.17
46,2011-02-16,954.2199999999999
47,2011-02-17,954.2599999999999
48,2011-02-18,954.29
49,2011-02-19,954.3199999999999
50,2011-02-20,954.3399999999999
51,2011-02-21,954.3699999999999
52,2011-02-22,954.3999999999999
53,2011-02-23,954.43
54,2011-02-24,954.4599999999999
55,2011-02-25,954.4799999999999
56,2011-02-26,954.4999999999999
57,2011-02-27,954.5299999999999
58,2011-02-28,954.5699999999999
59,2011-03-01,954.6099999999999
60,2011-03-02,954.6499999999999
61,2011-03-03,954.7099999999999
62,2011-03-04,954.7599999999999
63,2011-03-05,954.81
64,2011-03-06,954.8599999999999
65,2011-03-07,954.9099999999999
66,2011-03-08,954.9599999999999
67,2011-03-09,955.0099999999999
68,2011-03-10,955.0799999999999
69,2011-03-11,955.1199999999999
70,2011-03-12,955.1499999999999
71,2011-03-13,955.1899999999999
72,2011-03-14,955.2799999999999
73,2011-03-15,955.3199999999999
74,2011-03-16,955.3799999999999
75,2011-03-17,955.4099999999999
76,2011-03-18,955.42
77,2011-03-19,955.4499999999999
78,2011-03-20,955.4599999999999
79,2011-03-21,955.4499999999999
80,2011-03-22,955.4399999999999
81,2011-03-23,955.43
82,2011-03-24,955.42
83,2011-03-25,955.42
84,2011-03-26,955.4099999999999
85,2011-03-27,955.42
86,2011-03-28,955.42
87,2011-03-29,955.4099999999999
88,2011-03-30,955.43
89,2011-03-31,955.43
90,2011-04-01,955.43
91,2011-04-02,955.4499999999999
92,2011-04-03,955.4499999999999
93,2011-04-04,955.4499999999999
94,2011-04-05,955.4499999999999
95,2011-04-06,955.4399999999999
96,2011-04-07,955.43
97,2011-04-08,955.42
98,2011-04-09,955.42
99,2011-04-10,955.4099999999999
100,2011-04-11,955.43
101,2011-04-12,955.4399999999999
102,2011-04-13,955.4599999999999
103,2011-04-14,955.4699999999999
104,2011-04-15,955.4799999999999
105,2011-04-16,955.4499999999999
106,2011-04-17,955.43
107,2011-04-18,955.3799999999999
108,2011-04-19,955.3499999999999
109,2011-04-20,955.3499999999999
110,2011-04-21,955.3999999999999
111,2011-04-22,955.43
112,2011-04-23,955.4599999999999
113,2011-04-24,955.4499999999999
114,2011-04-25,955.4499999999999
115,2011-04-26,955.4499999999999
116,2011-04-27,955.42
117,2011-04-28,955.4099999999999
118,2011-04-29,955.3899999999999
119,2011-04-30,955.3799999999999
120,2011-05-01,955.3499999999999
121,2011-05-02,955.3299999999999
122,2011-05-03,955.3799999999999
123,2011-05-04,955.3999999999999
124,2011-05-05,955.4499999999999
125,2011-05-06,955.4699999999999
126,2011-05-07,955.4799999999999
127,2011-05-08,955.4699999999999
128,2011-05-09,955.4399999999999
129,2011-05-10,955.43
130,2011-05-11,955.4799999999999
131,2011-05-12,955.6099999999999
132,2011-05-13,955.7599999999999
133,2011-05-14,955.8799999999999
134,2011-05-15,956.0099999999999
135,2011-05-16,956.1999999999999
136,2011-05-17,956.3699999999999
137,2011-05-18,956.4399999999999
138,2011-05-19,956.4899999999999
139,2011-05-20,956.5299999999999
140,2011-05-21,956.6099999999999
141,2011-05-22,956.7399999999999
142,2011-05-23,956.92
143,2011-05-24,957.0699999999999
144,2011-05-25,957.17
145,2011-05-26,957.3899999999999
146,2011-05-27,957.5699999999999
147,2011-05-28,957.5799999999999
148,2011-05-29,957.5299999999999
149,2011-05-30,957.4499999999999
150,2011-05-31,957.4099999999999
151,2011-06-01,957.43
152,2011-06-02,957.4899999999999
153,2011-06-03,957.4999999999999
154,2011-06-04,957.4599999999999
155,2011-06-05,957.4699999999999
156,2011-06-06,957.55
157,2011-06-07,957.6899999999999
158,2011-06-08,957.9699999999999
159,2011-06-09,958.2799999999999
160,2011-06-10,958.4599999999999
161,2011-06-11,958.56
162,2011-06-12,958.6199999999999
163,2011-06-13,958.67
164,2011-06-14,958.6199999999999
165,2011-06-15,958.5299999999999
166,2011-06-16,958.3599999999999
167,2011-06-17,958.17
168,2011-06-18,957.9699999999999
169,2011-06-19,957.81
170,2011-06-20,957.6899999999999
171,2011-06-21,957.6099999999999
172,2011-06-22,957.56
173,2011-06-23,957.5899999999999
174,2011-06-24,957.5899999999999
175,2011-06-25,957.5799999999999
176,2011-06-26,957.4999999999999
177,2011-06-27,957.4099999999999
178,2011-06-28,957.3299999999999
179,2011-06-29,957.2599999999999
180,2011-06-30,957.2299999999999
181,2011-07-01,957.2099999999999
182,2011-07-02,957.1499999999999
183,2011-07-03,957.0999999999999
184,2011-07-04,957.04
185,2011-07-05,956.9699999999999
186,2011-07-06,956.9099999999999
187,2011-07-07,956.8799999999999
188,2011-07-08,956.8399999999999
189,2011-07-09,956.8
190,2011-07-10,956.7599999999999
191,2011-07-11,956.7199999999999
192,2011-07-12,956.6999999999999
193,2011-07-13,956.67
194,2011-07-14,956.6599999999999
195,2011-07-15,956.6499999999999
196,2011-07-16,956.6499999999999
197,2011-07-17,956.6599999999999
198,2011-07-18,956.6599999999999
199,2011-07-19,956.6599999999999
200,2011-07-20,956.6499999999999
201,2011-07-21,956.6399999999999
202,2011-07-22,956.6399999999999
203,2011-07-23,956.6199999999999
204,2011-07-24,956.6099999999999
205,2011-07-25,956.5999999999999
206,2011-07-26,956.6399999999999
207,2011-07-27,956.6599999999999
208,2011-07-28,956.6499999999999
209,2011-07-29,956.6299999999999
210,2011-07-30,956.6099999999999
211,2011-07-31,956.5899999999999
212,2011-08-01,956.5699999999999
213,2011-08-02,956.5299999999999
214,2011-08-03,956.5099999999999
215,2011-08-04,956.4699999999999
216,2011-08-05,956.3399999999999
217,2011-08-06,956.0999999999999
218,2011-08-07,955.8799999999999
219,2011-08-08,955.7699999999999
220,2011-08-09,955.6899999999999
221,2011-08-10,955.6199999999999
222,2011-08-11,955.5699999999999
223,2011-08-12,955.4899999999999
224,2011-08-13,955.42
225,2011-08-14,955.3699999999999
226,2011-08-15,955.3199999999999
227,2011-08-16,955.3399999999999
228,2011-08-17,955.3699999999999
229,2011-08-18,955.3999999999999
230,2011-08-19,955.42
231,2011-08-20,955.4399999999999
232,2011-08-21,955.4699999999999
233,2011-08-22,955.4999999999999
234,2011-08-23,955.5099999999999
235,2011-08-24,955.5299999999999
236,2011-08-25,955.5199999999999
237,2011-08-26,955.4899999999999
238,2011-08-27,955.4499999999999
239,2011-08-28,955.43
240,2011-08-29,955.3999999999999
241,2011-08-30,955.3899999999999
242,2011-08-31,955.3399999999999
243,2011-09-01,955.31
244,2011-09-02,955.3299999999999
245,2011-09-03,955.3399999999999
246,2011-09-04,955.3699999999999
247,2011-09-05,955.3899999999999
248,2011-09-06,955.4099999999999
249,2011-09-07,955.4099999999999
250,2011-09-08,955.3999999999999
251,2011-09-09,955.3899999999999
252,2011-09-10,955.3799999999999
253,2011-09-11,955.3599999999999
254,2011-09-12,955.3499999999999
255,2011-09-13,955.3499999999999
256,2011-09-14,955.3599999999999
257,2011-09-15,955.3799999999999
258,2011-09-16,955.3899999999999
259,2011-09-17,955.3999999999999
260,2011-09-18,955.4099999999999
261,2011-09-19,955.4599999999999
262,2011-09-20,955.4699999999999
263,2011-09-21,955.4699999999999
264,2011-09-22,955.4599999999999
265,2011-09-23,955.43
266,2011-09-24,955.43
267,2011-09-25,955.3999999999999
268,2011-09-26,955.3899999999999
269,2011-09-27,955.3999999999999
270,2011-09-28,955.3899999999999
271,2011-09-29,955.3799999999999
272,2011-09-30,955.3599999999999
273,2011-10-01,955.3799999999999
274,2011-10-02,955.3899999999999
275,2011-10-03,955.42
276,2011-10-04,955.4399999999999
277,2011-10-05,955.4799999999999
278,2011-10-06,955.4599999999999
279,2011-10-07,955.42
280,2011-10-08,955.3699999999999
281,2011-10-09,955.3299999999999
282,2011-10-10,955.31
283,2011-10-11,955.3299999999999
284,2011-10-12,955.3499999999999
285,2011-10-13,955.3699999999999
286,2011-10-14,955.3799999999999
287,2011-10-15,955.3999999999999
288,2011-10-16,955.4099999999999
289,2011-10-17,955.43
290,2011-10-18,955.43
291,2011-10-19,955.4499999999999
292,2011-10-20,955.4699999999999
293,2011-10-21,955.4799999999999
294,2011-10-22,955.4599999999999
295,2011-10-23,955.43
296,2011-10-24,955.3999999999999
297,2011-10-25,955.3699999999999
298,2011-10-26,955.3199999999999
299,2011-10-27,955.3199999999999
300,2011-10-28,955.3199999999999
301,2011-10-29,955.3699999999999
302,2011-10-30,955.3999999999999
303,2011-10-31,955.4599999999999
304,2011-11-01,955.4599999999999
305,2011-11-02,955.42
306,2011-11-03,955.3999999999999
307,2011-11-04,955.3799999999999
308,2011-11-05,955.3299999999999
309,2011-11-06,955.29
310,2011-11-07,955.2399999999999
311,2011-11-08,955.1999999999999
312,2011-11-09,955.1399999999999
313,2011-11-10,955.0799999999999
314,2011-11-11,955.0199999999999
315,2011-11-12,954.9799999999999
316,2011-11-13,954.93
317,2011-11-14,954.8999999999999
318,2011-11-15,954.8399999999999
319,2011-11-16,954.7499999999999
320,2011-11-17,954.68
321,2011-11-18,954.6299999999999
322,2011-11-19,954.5299999999999
323,2011-11-20,954.43
324,2011-11-21,954.3399999999999
325,2011-11-22,954.2699999999999
326,2011-11-23,954.1999999999999
327,2011-11-24,954.1199999999999
328,2011-11-25,954.06
329,2011-11-26,953.9699999999999
330,2011-11-27,953.9099999999999
331,2011-11-28,953.8499999999999
332,2011-11-29,953.8199999999999
333,2011-11-30,953.81
334,2011-12-01,953.7699999999999
335,2011-12-02,953.7399999999999
336,2011-12-03,953.7099999999999
337,2011-12-04,953.6899999999999
338,2011-12-05,953.67
339,2011-12-06,953.6499999999999
340,2011-12-07,953.6599999999999
341,2011-12-08,953.6599999999999
342,2011-12-09,953.6399999999999
343,2011-12-10,953.6299999999999
344,2011-12-11,953.6299999999999
345,2011-12-12,953.6299999999999
346,2011-12-13,953.6099999999999
347,2011-12-14,953.6099999999999
348,2011-12-15,953.6299999999999
349,2011-12-16,953.6299999999999
350,2011-12-17,953.6299999999999
351,2011-12-18,953.6399999999999
352,2011-12-19,953.6399999999999
353,2011-12-20,953.6399999999999
354,2011-12-21,953.6499999999999
355,2011-12-22,953.6399999999999
356,2011-12-23,953.6399999999999
357,2011-12-24,953.6399999999999
358,2011-12-25,953.6299999999999
359,2011-12-26,953.6399999999999
360,2011-12-27,953.6499999999999
361,2011-12-28,953.6599999999999
362,2011-12-29,953.68
363,2011-12-30,953.6999999999999
364,2011-12-31,953.6999999999999
365,2012-01-01,953.6899999999999
366,2012-01-02,953.68
367,2012-01-03,953.6899999999999
368,2012-01-04,953.6899999999999
369,2012-01-05,953.7099999999999
370,2012-01-06,953.7099999999999
371,2012-01-07,953.7099999999999
372,2012-01-08,953.7199999999999
373,2012-01-09,953.7199999999999
374,2012-01-10,953.7399999999999
375,2012-01-11,953.7299999999999
376,2012-01-12,953.7299999999999
377,2012-01-13,953.7299999999999
378,2012-01-14,953.7399999999999
379,2012-01-15,953.7499999999999
380,2012-01-16,953.7699999999999
381,2012-01-17,953.7799999999999
382,2012-01-18,953.8
383,2012-01-19,953.8199999999999
384,2012-01-20,953.8199999999999
385,2012-01-21,953.8599999999999
386,2012-01-22,953.8699999999999
387,2012-01-23,953.8799999999999
388,2012-01-24,953.8899999999999
389,2012-01-25,953.92
390,2012-01-26,953.93
391,2012-01-27,953.93
392,2012-01-28,953.9399999999999
393,2012-01-29,953.9399999999999
394,2012-01-30,953.9499999999999
395,2012-01-31,953.9499999999999
396,2012-02-01,953.9599999999999
397,2012-02-02,953.9699999999999
398,2012-02-03,953.9699999999999
399,2012-02-04,953.9699999999999
400,2012-02-05,953.9799999999999
401,2012-02-06,953.9899999999999
402,2012-02-07,953.9899999999999
403,2012-02-08,953.9899999999999
404,2012-02-09,953.9999999999999
405,2012-02-10,954.0099999999999
406,2012-02-11,954.0099999999999
407,2012-02-12,954.0199999999999
408,2012-02-13,954.0299999999999
409,2012-02-14,954.0299999999999
410,2012-02-15,954.04
411,2012-02-16,954.05
412,2012-02-17,954.0699999999999
413,2012-02-18,954.0999999999999
414,2012-02-19,954.1099999999999
415,2012-02-20,954.1199999999999
416,2012-02-21,954.1399999999999
417,2012-02-22,954.1499999999999
418,2012-02-23,954.1599999999999
419,2012-02-24,954.17
420,2012-02-25,954.18
421,2012-02-26,954.1899999999999
422,2012-02-27,954.1899999999999
423,2012-02-28,954.1899999999999
424,2012-02-29,954.2099999999999
425,2012-03-01,954.2199999999999
426,2012-03-02,954.2299999999999
427,2012-03-03,954.2299999999999
428,2012-03-04,954.2399999999999
429,2012-03-05,954.2499999999999
430,2012-03-06,954.2799999999999
431,2012-03-07,954.31
432,2012-03-08,954.3399999999999
433,2012-03-09,954.3699999999999
434,2012-03-10,954.4099999999999
435,2012-03-11,954.4499999999999
436,2012-03-12,954.4999999999999
437,2012-03-13,954.5999999999999
438,2012-03-14,954.6399999999999
439,2012-03-15,954.7099999999999
440,2012-03-16,954.7799999999999
441,2012-03-17,954.8499999999999
442,2012-03-18,954.9099999999999
443,2012-03-19,954.9399999999999
444,2012-03-20,954.9899999999999
445,2012-03-21,955.0299999999999
446,2012-03-22,955.05
447,2012-03-23,955.0699999999999
448,2012-03-24,955.0899999999999
449,2012-03-25,955.1099999999999
450,2012-03-26,955.1299999999999
451,2012-03-27,955.1499999999999
452,2012-03-28,955.1999999999999
453,2012-03-29,955.2399999999999
454,2012-03-30,955.29
455,2012-03-31,955.3299999999999
456,2012-04-01,955.3599999999999
457,2012-04-02,955.3799999999999
458,2012-04-03,955.3999999999999
459,2012-04-04,955.43
460,2012-04-05,955.4399999999999
461,2012-04-06,955.4399999999999
462,2012-04-07,955.4399999999999
463,2012-04-08,955.4399999999999
464,2012-04-09,955.4399999999999
465,2012-04-10,955.43
466,2012-04-11,955.4399999999999
467,2012-04-12,955.4499999999999
468,2012-04-13,955.4699999999999
469,2012-04-14,955.4499999999999
470,2012-04-15,955.4099999999999
471,2012-04-16,955.3699999999999
472,2012-04-17,955.3399999999999
473,2012-04-18,955.3499999999999
474,2012-04-19,955.3599999999999
475,2012-04-20,955.3899999999999
476,2012-04-21,955.4099999999999
477,2012-04-22,955.43
478,2012-04-23,955.4499999999999
479,2012-04-24,955.4399999999999
480,2012-04-25,955.4399999999999
481,2012-04-26,955.56
482,2012-04-27,955.5899999999999
483,2012-04-28,955.42
484,2012-04-29,955.3
485,2012-04-30,955.3899999999999
486,2012-05-01,955.4899999999999
487,2012-05-02,955.4399999999999
488,2012-05-03,955.3999999999999
489,2012-05-04,955.4599999999999
490,2012-05-05,955.5699999999999
491,2012-05-06,955.6299999999999
492,2012-05-07,955.6899999999999
493,2012-05-08,955.7499999999999
494,2012-05-09,955.8199999999999
495,2012-05-10,955.8
496,2012-05-11,955.7599999999999
497,2012-05-12,955.7099999999999
498,2012-05-13,955.6899999999999
499,2012-05-14,955.7099999999999
500,2012-05-15,955.7799999999999
501,2012-05-16,955.9099999999999
502,2012-05-17,956.05
503,2012-05-18,956.1399999999999
504,2012-05-19,956.1299999999999
505,2012-05-20,956.06
506,2012-05-21,955.9999999999999
507,2012-05-22,956.0299999999999
508,2012-05-23,956.0899999999999
509,2012-05-24,956.0899999999999
510,2012-05-25,956.0299999999999
511,2012-05-26,955.9399999999999
512,2012-05-27,955.8699999999999
513,2012-05-28,955.81
514,2012-05-29,955.7699999999999
515,2012-05-30,955.67
516,2012-05-31,955.5699999999999
517,2012-06-01,955.54
518,2012-06-02,955.54
519,2012-06-03,955.55
520,2012-06-04,955.55
521,2012-06-05,955.56
522,2012-06-06,955.5199999999999
523,2012-06-07,955.4399999999999
524,2012-06-08,955.3999999999999
525,2012-06-09,955.3499999999999
526,2012-06-10,955.3199999999999
527,2012-06-11,955.3699999999999
528,2012-06-12,955.55
529,2012-06-13,955.7799999999999
530,2012-06-14,955.9599999999999
531,2012-06-15,956.0899999999999
532,2012-06-16,956.2099999999999
533,2012-06-17,956.3299999999999
534,2012-06-18,956.4499999999999
535,2012-06-19,956.54
536,2012-06-20,956.5799999999999
537,2012-06-21,956.5999999999999
538,2012-06-22,956.6299999999999
539,2012-06-23,956.6999999999999
540,2012-06-24,956.8599999999999
541,2012-06-25,956.9699999999999
542,2012-06-26,957.0099999999999
543,2012-06-27,957.0299999999999
544,2012-06-28,957.0299999999999
545,2012-06-29,957.0099999999999
546,2012-06-30,957.0099999999999
547,2012-07-01,957.0799999999999
548,2012-07-02,957.1199999999999
549,2012-07-03,957.1499999999999
550,2012-07-04,957.1399999999999
551,2012-07-05,957.1199999999999
552,2012-07-06,957.0899999999999
553,2012-07-07,957.05
554,2012-07-08,957.0099999999999
555,2012-07-09,956.9899999999999
556,2012-07-10,956.9699999999999
557,2012-07-11,956.9499999999999
558,2012-07-12,956.93
559,2012-07-13,956.9099999999999
560,2012-07-14,956.8899999999999
561,2012-07-15,956.8899999999999
562,2012-07-16,956.92
563,2012-07-17,956.9099999999999
564,2012-07-18,956.9099999999999
565,2012-07-19,956.8999999999999
566,2012-07-20,956.9099999999999
567,2012-07-21,956.9599999999999
568,2012-07-22,956.9799999999999
569,2012-07-23,956.9599999999999
570,2012-07-24,956.9399999999999
571,2012-07-25,956.93
572,2012-07-26,956.9099999999999
573,2012-07-27,956.8999999999999
574,2012-07-28,956.8699999999999
575,2012-07-29,956.8399999999999
576,2012-07-30,956.8199999999999
577,2012-07-31,956.7399999999999
578,2012-08-01,956.5899999999999
579,2012-08-02,956.4099999999999
580,2012-08-03,956.2199999999999
581,2012-08-04,956.05
582,2012-08-05,955.8899999999999
583,2012-08-06,955.7399999999999
584,2012-08-07,955.5799999999999
585,2012-08-08,955.4599999999999
586,2012-08-09,955.3799999999999
587,2012-08-10,955.3699999999999
588,2012-08-11,955.4099999999999
589,2012-08-12,955.42
590,2012-08-13,955.4099999999999
591,2012-08-14,955.3999999999999
592,2012-08-15,955.3899999999999
593,2012-08-16,955.3899999999999
594,2012-08-17,955.43
595,2012-08-18,955.4599999999999
596,2012-08-19,955.4899999999999
597,2012-08-20,955.4799999999999
598,2012-08-21,955.4399999999999
599,2012-08-22,955.3899999999999
600,2012-08-23,955.3599999999999
601,2012-08-24,955.3499999999999
602,2012-08-25,955.4699999999999
603,2012-08-26,955.4799999999999
604,2012-08-27,955.3899999999999
605,2012-08-28,955.3399999999999
606,2012-08-29,955.3899999999999
607,2012-08-30,955.4499999999999
608,2012-08-31,955.5099999999999
609,2012-09-01,955.4999999999999
610,2012-09-02,955.4699999999999
611,2012-09-03,955.4499999999999
612,2012-09-04,955.4099999999999
613,2012-09-05,955.3999999999999
614,2012-09-06,955.3699999999999
615,2012-09-07,955.3799999999999
616,2012-09-08,955.3899999999999
617,2012-09-09,955.42
618,2012-09-10,955.4399999999999
619,2012-09-11,955.43
620,2012-09-12,955.4499999999999
621,2012-09-13,955.4499999999999
622,2012-09-14,955.4499999999999
623,2012-09-15,955.42
624,2012-09-16,955.3699999999999
625,2012-09-17,955.3
626,2012-09-18,955.3
627,2012-09-19,955.3399999999999
628,2012-09-20,955.3799999999999
629,2012-09-21,955.42
630,2012-09-22,955.4499999999999
631,2012-09-23,955.4799999999999
632,2012-09-24,955.4999999999999
633,2012-09-25,955.4899999999999
634,2012-09-26,955.42
635,2012-09-27,955.3899999999999
636,2012-09-28,955.3599999999999
637,2012-09-29,955.3499999999999
638,2012-09-30,955.3299999999999
639,2012-10-01,955.3299999999999
640,2012-10-02,955.3799999999999
641,2012-10-03,955.3699999999999
642,2012-10-04,955.3899999999999
643,2012-10-05,955.4099999999999
644,2012-10-06,955.4499999999999
645,2012-10-07,955.4899999999999
646,2012-10-08,955.5199999999999
647,2012-10-09,955.5199999999999
648,2012-10-10,955.4699999999999
649,2012-10-11,955.42
650,2012-10-12,955.3599999999999
651,2012-10-13,955.3499999999999
652,2012-10-14,955.3199999999999
653,2012-10-15,955.3199999999999
654,2012-10-16,955.3799999999999
655,2012-10-17,955.3599999999999
656,2012-10-18,955.65
657,2012-10-19,955.17
658,2012-10-20,953.89
659,2012-10-21,952.5
660,2012-10-22,949.91
661,2012-10-23,950.34
662,2012-10-24,948.74
663,2012-10-25,948.9
664,2012-10-26,948.37
665,2012-10-27,947.2500000000001
666,2012-10-28,947.54
667,2012-10-29,947.13
668,2012-10-30,947.42
669,2012-10-31,947.34
670,2012-11-01,947.84
671,2012-11-02,947.62
672,2012-11-03,947.23
673,2012-11-04,947.9399999999999
674,2012-11-05,947.85
675,2012-11-06,947.86
676,2012-11-07,946.26
677,2012-11-08,942.67
678,2012-11-09,938.4499999999999
679,2012-11-10,937.95
680,2012-11-11,937.4499999999999
681,2012-11-12,936.98
682,2012-11-13,936.52
683,2012-11-14,936.0799999999999
684,2012-11-15,935.63
685,2012-11-16,935.19
686,2012-11-17,934.7599999999999
687,2012-11-18,934.3700000000001
688,2012-11-19,933.9900000000001
689,2012-11-20,933.56
690,2012-11-21,933.1100000000001
691,2012-11-22,932.6500000000001
692,2012-11-23,932.18
693,2012-11-24,931.73
694,2012-11-25,931.27
695,2012-11-26,930.8199999999999
696,2012-11-27,930.4000000000001
697,2012-11-28,929.28
698,2012-11-29,929.76
699,2012-11-30,929.88
700,2012-12-01,930.5699999999999
701,2012-12-02,930.4799999999999
702,2012-12-03,929.5699999999999
703,2012-12-04,929.5799999999999
704,2012-12-05,928.08
705,2012-12-06,927.26
706,2012-12-07,924.9499999999999
707,2012-12-08,924.4399999999999
708,2012-12-09,921.51
709,2012-12-10,923.7900000000001
710,2012-12-11,922.67
711,2012-12-12,922.97
712,2012-12-13,922.04
713,2012-12-14,922.24
714,2012-12-15,920.52
715,2012-12-16,920.6099999999999
716,2012-12-17,919.21
717,2012-12-18,919.39
718,2012-12-19,918.6700000000001
719,2012-12-20,920.3100000000001
720,2012-12-21,919.13
721,2012-12-22,918.4599999999999
722,2012-12-23,919.7800000000001
723,2012-12-24,918.58
724,2012-12-25,919.16
725,2012-12-26,918.36
726,2012-12-27,918.9599999999999
727,2012-12-28,918.55
728,2012-12-29,918.7499999999999
729,2012-12-30,917.24
730,2012-12-31,916.94
731,2013-01-01,916.1200000000001
732,2013-01-02,914.9
733,2013-01-03,914.98
734,2013-01-04,913.87
735,2013-01-05,913.46
736,2013-01-06,913.35
737,2013-01-07,912.96
738,2013-01-08,912.86
739,2013-01-09,913.0
740,2013-01-10,911.3599999999999
741,2013-01-11,910.42
742,2013-01-12,912.02
743,2013-01-13,913.15
744,2013-01-14,911.97
745,2013-01-15,911.8900000000001
746,2013-01-16,911.7
747,2013-01-17,911.1
748,2013-01-18,911.11
749,2013-01-19,911.5100000000001
750,2013-01-20,912.21
751,2013-01-21,912.71
752,2013-01-22,912.71
753,2013-01-23,912.8100000000001
754,2013-01-24,912.41
755,2013-01-25,912.1099999999999
756,2013-01-26,912.31
757,2013-01-27,912.4
758,2013-01-28,912.4
759,2013-01-29,912.61
760,2013-01-30,912.61
761,2013-01-31,912.7
762,2013-02-01,912.4
763,2013-02-02,912.49
764,2013-02-03,912.59
765,2013-02-04,912.68
766,2013-02-05,913.38
767,2013-02-06,914.78
768,2013-02-07,915.51
769,2013-02-08,916.5400000000001
770,2013-02-09,916.46
771,2013-02-10,917.0699999999999
772,2013-02-11,916.98
773,2013-02-12,916.98
774,2013-02-13,917.57
775,2013-02-14,918.27
776,2013-02-15,918.86
777,2013-02-16,919.36
778,2013-02-17,919.25
779,2013-02-18,920.05
780,2013-02-19,921.05
781,2013-02-20,922.94
782,2013-02-21,923.8000000000001
783,2013-02-22,923.67
784,2013-02-23,924.9
785,2013-02-24,924.12
786,2013-02-25,923.94
787,2013-02-26,925.0600000000001
788,2013-02-27,925.47
789,2013-02-28,925.39
790,2013-03-01,925.7999999999998
791,2013-03-02,926.31
792,2013-03-03,924.9200000000001
793,2013-03-04,923.02
794,2013-03-05,923.13
795,2013-03-06,921.94
796,2013-03-07,924.67
797,2013-03-08,926.97
798,2013-03-09,929.17
799,2013-03-10,926.67
800,2013-03-11,927.68
801,2013-03-12,928.58
802,2013-03-13,929.71
803,2013-03-14,929.34
804,2013-03-15,931.49
805,2013-03-16,931.2399999999999
806,2013-03-17,931.5
807,2013-03-18,932.4300000000001
808,2013-03-19,930.65
809,2013-03-20,930.99
810,2013-03-21,933.13
811,2013-03-22,932.84
812,2013-03-23,933.33
813,2013-03-24,933.9100000000001
814,2013-03-25,933.21
815,2013-03-26,935.64
816,2013-03-27,937.95
817,2013-03-28,938.3699999999999
818,2013-03-29,937.2999999999998
819,2013-03-30,941.82
820,2013-03-31,943.45
821,2013-04-01,948.3899999999999
822,2013-04-02,950.8299999999998
823,2013-04-03,951.67
824,2013-04-04,949.83
825,2013-04-05,940.8800000000001
826,2013-04-06,938.04
827,2013-04-07,937.52
828,2013-04-08,943.1700000000001
829,2013-04-09,943.24
830,2013-04-10,942.51
831,2013-04-11,943.23
832,2013-04-12,940.9499999999999
833,2013-04-13,941.6
834,2013-04-14,941.6
835,2013-04-15,943.23
836,2013-04-16,941.9200000000001
837,2013-04-17,942.32
838,2013-04-18,942.91
839,2013-04-19,944.71
840,2013-04-20,947.98
841,2013-04-21,943.5800000000002
842,2013-04-22,945.35
843,2013-04-23,947.36
844,2013-04-24,946.55
845,2013-04-25,948.4700000000001
846,2013-04-26,948.51
847,2013-04-27,951.1700000000001
848,2013-04-28,949.3299999999999
849,2013-04-29,947.89
