,datetime,SPADA_LAKE_NEAR_STARTUP__WA.
1922,2016-04-06,1434.8
1923,2016-04-07,1435.1
1924,2016-04-08,1435.1
1925,2016-04-09,1434.9
1926,2016-04-10,1434.6
1927,2016-04-11,1434.0
1928,2016-04-12,1433.5
1929,2016-04-13,1432.8
1930,2016-04-14,1432.3
1931,2016-04-15,1431.7
1932,2016-04-16,1431.1
1933,2016-04-17,1430.8
1934,2016-04-18,1430.6
1935,2016-04-19,1430.7
1936,2016-04-20,1431.1
1937,2016-04-21,1431.4
1938,2016-04-22,1431.6
1939,2016-04-23,1431.4
1940,2016-04-24,1431.8
1941,2016-04-25,1432.0
1942,2016-04-26,1431.9
1943,2016-04-27,1431.8
1944,2016-04-28,1431.7
1945,2016-04-29,1431.5
1946,2016-04-30,1431.3
1947,2016-05-01,1431.3
1948,2016-05-02,1431.3
1949,2016-05-03,1431.4
1950,2016-05-04,1431.5
1951,2016-05-05,1431.6
1952,2016-05-06,1431.6
1953,2016-05-07,1432.0
1954,2016-05-08,1432.1
1955,2016-05-09,1432.0
1956,2016-05-10,1432.0
1957,2016-05-11,1431.8
1958,2016-05-12,1431.9
1959,2016-05-13,1431.9
1960,2016-05-14,1432.0
1961,2016-05-15,1431.8
1962,2016-05-16,1431.6
1963,2016-05-17,1431.4
1964,2016-05-18,1431.3
1965,2016-05-19,1431.3
1966,2016-05-20,1431.2
1967,2016-05-21,1431.1
1968,2016-05-22,1431.7
1969,2016-05-23,1432.2
1970,2016-05-24,1432.4
1971,2016-05-25,1432.4
1972,2016-05-26,1432.6
1973,2016-05-27,1432.7
1974,2016-05-28,1433.1
1975,2016-05-29,1434.0
1976,2016-05-30,1434.3
1977,2016-05-31,1434.5
1978,2016-06-01,1434.7
1979,2016-06-02,1435.5
1980,2016-06-03,1435.7
1981,2016-06-04,1435.9
1982,2016-06-05,1436.2
1983,2016-06-06,1436.4
1984,2016-06-07,1436.4
1985,2016-06-08,1436.5
1986,2016-06-09,1436.5
1987,2016-06-10,1436.5
1988,2016-06-11,1436.7
1989,2016-06-12,1436.8
1990,2016-06-13,1436.7
1991,2016-06-14,1437.3
1992,2016-06-15,1437.7
1993,2016-06-16,1438.0
1994,2016-06-17,1438.1
1995,2016-06-18,1438.6
1996,2016-06-19,1439.6
1997,2016-06-20,1439.8
1998,2016-06-21,1440.1
1999,2016-06-22,1440.3
2000,2016-06-23,1440.6
2001,2016-06-24,1441.2
2002,2016-06-25,1441.6
2003,2016-06-26,1441.7
2004,2016-06-27,1441.8
2005,2016-06-28,1441.9
2006,2016-06-29,1442.0
2007,2016-06-30,1442.0
2008,2016-07-01,1441.9
2009,2016-07-02,1441.8
2010,2016-07-03,1441.6
2011,2016-07-04,1441.5
2012,2016-07-05,1441.4
2013,2016-07-06,1441.3
2014,2016-07-07,1441.2
2015,2016-07-08,1441.3
2016,2016-07-09,1441.6
2017,2016-07-10,1441.7
2018,2016-07-11,1441.7
2019,2016-07-12,1441.7
2020,2016-07-13,1441.6
2021,2016-07-14,1441.5
2022,2016-07-15,1441.4
2023,2016-07-16,1441.2
2024,2016-07-17,1441.2
2025,2016-07-18,1441.2
2026,2016-07-19,1441.1
2027,2016-07-20,1441.1
2028,2016-07-21,1440.9
2029,2016-07-22,1440.7
2030,2016-07-23,1440.6
2031,2016-07-24,1440.3
2032,2016-07-25,1440.2
2033,2016-07-26,1439.8
2034,2016-07-27,1439.6
2035,2016-07-28,1439.4
2036,2016-07-29,1439.0
2037,2016-07-30,1438.7
2038,2016-07-31,1438.3
2039,2016-08-01,1438.0
2040,2016-08-02,1437.8
2041,2016-08-03,1437.4
2042,2016-08-04,1437.1
2043,2016-08-05,1436.8
2044,2016-08-06,1436.5
2045,2016-08-07,1436.1
2046,2016-08-08,1435.8
2047,2016-08-09,1435.6
2048,2016-08-10,1435.1
2049,2016-08-11,1434.5
2050,2016-08-12,1433.7
2051,2016-08-13,1433.1
2052,2016-08-14,1432.4
2053,2016-08-15,1431.8
2054,2016-08-16,1431.1
2055,2016-08-17,1430.3
2056,2016-08-18,1429.4
2057,2016-08-19,1428.3
2058,2016-08-20,1427.1
2059,2016-08-21,1426.4
2060,2016-08-22,1425.7
2061,2016-08-23,1425.0
2062,2016-08-24,1424.4
2063,2016-08-25,1423.8
2064,2016-08-26,1423.3
2065,2016-08-27,1422.7
2066,2016-08-28,1422.1
2067,2016-08-29,1421.6
2068,2016-08-30,1421.0
2069,2016-08-31,1420.5
2070,2016-09-01,1420.1
2071,2016-09-02,1420.1
2072,2016-09-03,1420.7
2073,2016-09-04,1420.5
2074,2016-09-05,1420.3
2075,2016-09-06,1420.0
2076,2016-09-07,1419.7
2077,2016-09-08,1419.5
2078,2016-09-09,1419.1
2079,2016-09-10,1418.7
2080,2016-09-11,1418.4
2081,2016-09-12,1418.0
2082,2016-09-13,1417.6
2083,2016-09-14,1417.1
2084,2016-09-15,1416.6
2085,2016-09-16,1416.0
2086,2016-09-17,1417.6
2087,2016-09-18,1418.8
2088,2016-09-19,1419.5
2089,2016-09-20,1419.9
2090,2016-09-21,1420.0
2091,2016-09-22,1420.0
2092,2016-09-23,1420.0
2093,2016-09-24,1420.0
2094,2016-09-25,1419.9
2095,2016-09-26,1419.7
2096,2016-09-27,1419.5
2097,2016-09-28,1419.2
2098,2016-09-29,1418.9
2099,2016-09-30,1418.6
2100,2016-10-01,1418.2
2101,2016-10-02,1417.9
2102,2016-10-03,1417.4
2103,2016-10-04,1417.1
2104,2016-10-05,1416.75
2105,2016-10-06,1416.48
2106,2016-10-07,1416.47
2107,2016-10-08,1421.05
2108,2016-10-09,1424.54
2109,2016-10-10,1425.36
2110,2016-10-11,1425.49
2111,2016-10-12,1425.35
2112,2016-10-13,1427.06
2113,2016-10-14,1430.88
2114,2016-10-15,1432.59
2115,2016-10-16,1434.5
2116,2016-10-17,1436.48
2117,2016-10-18,1437.58
2118,2016-10-19,1438.33
2119,2016-10-20,1443.18
2120,2016-10-21,1444.41
2121,2016-10-22,1444.4
2122,2016-10-23,1444.23
2123,2016-10-24,1443.41
2124,2016-10-25,1442.57
2125,2016-10-26,1441.71
2126,2016-10-27,1443.01
2127,2016-10-28,1442.68
2128,2016-10-29,1441.92
2129,2016-10-30,1440.99
2130,2016-10-31,1440.97
2131,2016-11-01,1442.65
2132,2016-11-02,1443.89
2133,2016-11-03,1443.91
2134,2016-11-04,1443.33
2135,2016-11-05,1442.69
2136,2016-11-06,1443.17
2137,2016-11-07,1442.86
2138,2016-11-08,1442.26
2139,2016-11-09,1441.57
2140,2016-11-10,1440.76
2141,2016-11-11,1439.76
2142,2016-11-12,1439.33
2143,2016-11-13,1439.33
2144,2016-11-14,1441.07
2145,2016-11-15,1442.23
2146,2016-11-16,1443.05
2147,2016-11-17,1442.93
2148,2016-11-18,1442.41
2149,2016-11-19,1441.62
2150,2016-11-20,1440.8
2151,2016-11-21,1440.51
2152,2016-11-22,1439.97
2153,2016-11-23,1439.28
2154,2016-11-24,1438.87
2155,2016-11-25,1439.09
2156,2016-11-26,1438.72
2157,2016-11-27,1438.21
2158,2016-11-28,1437.87
2159,2016-11-29,1437.24
2160,2016-11-30,1436.74
2161,2016-12-01,1436.38
2162,2016-12-02,1435.82
2163,2016-12-03,1436.17
2164,2016-12-04,1436.59
2165,2016-12-05,1436.2
2166,2016-12-06,1435.33
2167,2016-12-07,1434.31
2168,2016-12-08,1433.16
2169,2016-12-09,1431.94
2170,2016-12-10,1430.71
2171,2016-12-11,1429.47
2172,2016-12-12,1428.21
2173,2016-12-13,1426.85
2174,2016-12-14,1425.43
2175,2016-12-15,1424.07
2176,2016-12-16,1422.68
2177,2016-12-17,1421.57
2178,2016-12-18,1420.59
2179,2016-12-19,1419.97
2180,2016-12-20,1419.71
2181,2016-12-21,1419.48
2182,2016-12-22,1419.01
2183,2016-12-23,1418.54
2184,2016-12-24,1417.95
2185,2016-12-25,1417.32
2186,2016-12-26,1416.65
2187,2016-12-27,1416.23
2188,2016-12-28,1416.01
2189,2016-12-29,1415.9
2190,2016-12-30,1415.89
2191,2016-12-31,1415.73
2192,2017-01-01,1415.58
2193,2017-01-02,1415.34
2194,2017-01-03,1415.06
2195,2017-01-04,1414.76
2196,2017-01-05,1414.03
2197,2017-01-06,1413.3
2198,2017-01-07,1412.95
2199,2017-01-08,1412.64
2200,2017-01-09,1412.37
2201,2017-01-10,1412.1
2202,2017-01-11,1411.77
2203,2017-01-12,1411.42
2204,2017-01-13,1411.02
2205,2017-01-14,1410.58
2206,2017-01-15,1410.11
2207,2017-01-16,1409.66
2208,2017-01-17,1409.3
2209,2017-01-18,1412.78
2210,2017-01-19,1415.4
2211,2017-01-20,1416.84
2212,2017-01-21,1417.46
2213,2017-01-22,1417.8
2214,2017-01-23,1417.99
2215,2017-01-24,1418.03
2216,2017-01-25,1418.02
2217,2017-01-26,1417.9992307692307
2218,2017-01-27,1417.9784615384615
2219,2017-01-28,1417.9576923076922
2220,2017-01-29,1417.936923076923
2221,2017-01-30,1417.9161538461537
2222,2017-01-31,1417.8953846153845
2223,2017-02-01,1417.8746153846155
2224,2017-02-02,1417.8538461538462
2225,2017-02-03,1417.833076923077
2226,2017-02-04,1417.8123076923077
2227,2017-02-05,1417.7915384615385
2228,2017-02-06,1417.7707692307692
2229,2017-02-07,1417.75
2230,2017-02-08,1417.21
2231,2017-02-09,1420.41
2232,2017-02-10,1423.94
2233,2017-02-11,1425.2
2234,2017-02-12,1425.75
2235,2017-02-13,1426.07
2236,2017-02-14,1425.93
2237,2017-02-15,1427.07
2238,2017-02-16,1432.06
2239,2017-02-17,1433.22
2240,2017-02-18,1433.14
2241,2017-02-19,1432.71
2242,2017-02-20,1432.13
2243,2017-02-21,1431.37
2244,2017-02-22,1430.44
2245,2017-02-23,1429.37
2246,2017-02-24,1428.22
2247,2017-02-25,1426.98
2248,2017-02-26,1425.77
2249,2017-02-27,1424.49
2250,2017-02-28,1423.09
2251,2017-03-01,1421.87
2252,2017-03-02,1420.68
2253,2017-03-03,1420.09
2254,2017-03-04,1420.11
2255,2017-03-05,1419.21
2256,2017-03-06,1418.08
2257,2017-03-07,1416.84
2258,2017-03-08,1415.56
2259,2017-03-09,1414.23
2260,2017-03-10,1415.91
2261,2017-03-11,1417.45
2262,2017-03-12,1418.79
2263,2017-03-13,1420.49
2264,2017-03-14,1423.91
2265,2017-03-15,1430.2
2266,2017-03-16,1432.29
2267,2017-03-17,1432.5
2268,2017-03-18,1434.29
2269,2017-03-19,1435.4
2270,2017-03-20,1435.24
2271,2017-03-21,1434.77
2272,2017-03-22,1434.34
2273,2017-03-23,1433.85
2274,2017-03-24,1433.32
2275,2017-03-25,1433.14
2276,2017-03-26,1432.57
2277,2017-03-27,1432.08
2278,2017-03-28,1432.07
2279,2017-03-29,1433.38
2280,2017-03-30,1434.93
2281,2017-03-31,1435.33
2282,2017-04-01,1435.31
2283,2017-04-02,1435.18
2284,2017-04-03,1434.8
2285,2017-04-04,1433.95
2286,2017-04-05,1433.13
2287,2017-04-06,1432.56
2288,2017-04-07,1432.15
2289,2017-04-08,1432.1
2290,2017-04-09,1431.67
2291,2017-04-10,1430.84
2292,2017-04-11,1429.92
2293,2017-04-12,1429.07
2294,2017-04-13,1428.48
2295,2017-04-14,1427.72
2296,2017-04-15,1426.91
2297,2017-04-16,1425.95
2298,2017-04-17,1424.92
2299,2017-04-18,1424.34
2300,2017-04-19,1424.19
2301,2017-04-20,1424.04
2302,2017-04-21,1424.2
2303,2017-04-22,1424.42
2304,2017-04-23,1425.01
2305,2017-04-24,1425.25
2306,2017-04-25,1424.87
2307,2017-04-26,1424.8
2308,2017-04-27,1425.12
2309,2017-04-28,1424.82
2310,2017-04-29,1424.47
2311,2017-04-30,1424.59
2312,2017-05-01,1424.55
2313,2017-05-02,1424.22
2314,2017-05-03,1424.17
2315,2017-05-04,1425.23
2316,2017-05-05,1427.91
2317,2017-05-06,1429.19
2318,2017-05-07,1429.63
2319,2017-05-08,1429.53
2320,2017-05-09,1429.19
2321,2017-05-10,1428.97
2322,2017-05-11,1429.49
2323,2017-05-12,1430.19
2324,2017-05-13,1430.35
2325,2017-05-14,1430.48
2326,2017-05-15,1430.55
2327,2017-05-16,1431.08
2328,2017-05-17,1431.39
2329,2017-05-18,1431.47
2330,2017-05-19,1431.57
2331,2017-05-20,1431.77
2332,2017-05-21,1432.2
2333,2017-05-22,1432.97
2334,2017-05-23,1433.97
2335,2017-05-24,1434.79
2336,2017-05-25,1434.94
2337,2017-05-26,1434.99
2338,2017-05-27,1435.24
2339,2017-05-28,1435.72
2340,2017-05-29,1436.42
2341,2017-05-30,1437.13
2342,2017-05-31,1437.22
2343,2017-06-01,1437.7
2344,2017-06-02,1438.1
2345,2017-06-03,1438.4
2346,2017-06-04,1438.54
2347,2017-06-05,1438.55
2348,2017-06-06,1438.63
2349,2017-06-07,1439.01
2350,2017-06-08,1439.88
2351,2017-06-09,1440.32
2352,2017-06-10,1440.52
2353,2017-06-11,1440.6
2354,2017-06-12,1440.69
2355,2017-06-13,1440.85
2356,2017-06-14,1440.97
2357,2017-06-15,1442.01
2358,2017-06-16,1444.12
2359,2017-06-17,1444.81
2360,2017-06-18,1445.23
2361,2017-06-19,1445.77
2362,2017-06-20,1446.19
2363,2017-06-21,1446.46
2364,2017-06-22,1446.6
2365,2017-06-23,1446.67
2366,2017-06-24,1446.88
2367,2017-06-25,1447.08
2368,2017-06-26,1447.22
2369,2017-06-27,1447.22
2370,2017-06-28,1447.23
2371,2017-06-29,1447.09
2372,2017-06-30,1447.02
2373,2017-07-01,1446.96
2374,2017-07-02,1446.83
2375,2017-07-03,1446.76
2376,2017-07-04,1446.62
2377,2017-07-05,1446.42
2378,2017-07-06,1446.22
2379,2017-07-07,1446.08
2380,2017-07-08,1445.94
2381,2017-07-09,1445.68
2382,2017-07-10,1445.47
2383,2017-07-11,1445.2
2384,2017-07-12,1444.86
2385,2017-07-13,1444.59
2386,2017-07-14,1444.18
2387,2017-07-15,1443.77
2388,2017-07-16,1443.43
2389,2017-07-17,1443.03
2390,2017-07-18,1442.62
2391,2017-07-19,1442.21
2392,2017-07-20,1441.8
2393,2017-07-21,1441.39
2394,2017-07-22,1440.92
2395,2017-07-23,1440.51
2396,2017-07-24,1440.1
2397,2017-07-25,1439.76
2398,2017-07-26,1439.42
2399,2017-07-27,1439.01
2400,2017-07-28,1438.67
2401,2017-07-29,1438.25
2402,2017-07-30,1437.84
2403,2017-07-31,1437.5
2404,2017-08-01,1437.02
2405,2017-08-02,1436.67
2406,2017-08-03,1436.26
2407,2017-08-04,1435.84
2408,2017-08-05,1435.23
2409,2017-08-06,1434.68
2410,2017-08-07,1434.2
2411,2017-08-08,1433.72
2412,2017-08-09,1433.31
2413,2017-08-10,1432.89
2414,2017-08-11,1432.48
2415,2017-08-12,1432.07
2416,2017-08-13,1431.72
2417,2017-08-14,1431.31
2418,2017-08-15,1430.9
2419,2017-08-16,1430.48
2420,2017-08-17,1430.01
2421,2017-08-18,1429.59
2422,2017-08-19,1429.18
2423,2017-08-20,1428.7
2424,2017-08-21,1428.28
2425,2017-08-22,1427.81
2426,2017-08-23,1427.32
2427,2017-08-24,1426.91
2428,2017-08-25,1426.43
2429,2017-08-26,1425.95
2430,2017-08-27,1425.53
2431,2017-08-28,1425.19
2432,2017-08-29,1424.85
2433,2017-08-30,1424.51
2434,2017-08-31,1424.16
2435,2017-09-01,1423.68
2436,2017-09-02,1422.38
2437,2017-09-03,1421.21
2438,2017-09-04,1420.6
2439,2017-09-05,1420.11
2440,2017-09-06,1419.63
2441,2017-09-07,1419.09
2442,2017-09-08,1418.6
2443,2017-09-09,1418.12
2444,2017-09-10,1417.57
2445,2017-09-11,1417.09
2446,2017-09-12,1416.54
2447,2017-09-13,1415.93
2448,2017-09-14,1415.17
2449,2017-09-15,1414.35
2450,2017-09-16,1413.52
2451,2017-09-17,1412.7
2452,2017-09-18,1412.01
2453,2017-09-19,1411.54
2454,2017-09-20,1411.06
2455,2017-09-21,1410.5
2456,2017-09-22,1409.89
2457,2017-09-23,1409.27
2458,2017-09-24,1408.65
2459,2017-09-25,1408.03
2460,2017-09-26,1407.35
2461,2017-09-27,1406.73
2462,2017-09-28,1406.26
2463,2017-09-29,1405.78
2464,2017-09-30,1405.37
2465,2017-10-01,1405.24
2466,2017-10-02,1404.97
2467,2017-10-03,1404.56
2468,2017-10-04,1404.09
2469,2017-10-05,1403.54
2470,2017-10-06,1403.07
2471,2017-10-07,1402.93
2472,2017-10-08,1402.8
2473,2017-10-09,1402.46
2474,2017-10-10,1402.12
2475,2017-10-11,1401.92
2476,2017-10-12,1401.65
2477,2017-10-13,1401.64
2478,2017-10-14,1401.38
2479,2017-10-15,1401.11
2480,2017-10-16,1400.9
2481,2017-10-17,1401.52
2482,2017-10-18,1403.52
2483,2017-10-19,1409.74
2484,2017-10-20,1413.5
2485,2017-10-21,1418.25
2486,2017-10-22,1426.91
2487,2017-10-23,1428.34
2488,2017-10-24,1428.62
2489,2017-10-25,1428.62
2490,2017-10-26,1428.21
2491,2017-10-27,1427.53
2492,2017-10-28,1426.78
2493,2017-10-29,1425.89
2494,2017-10-30,1424.94
2495,2017-10-31,1423.98
2496,2017-11-01,1422.96
2497,2017-11-02,1422.21
2498,2017-11-03,1421.05
2499,2017-11-04,1419.62
2500,2017-11-05,1418.11
2501,2017-11-06,1416.54
2502,2017-11-07,1414.97
2503,2017-11-08,1413.75
2504,2017-11-09,1413.07
2505,2017-11-10,1412.59
2506,2017-11-11,1412.18
2507,2017-11-12,1412.05
2508,2017-11-13,1412.81
2509,2017-11-14,1413.42
2510,2017-11-15,1413.84
2511,2017-11-16,1414.04
2512,2017-11-17,1413.98
2513,2017-11-18,1413.71
2514,2017-11-19,1413.3
2515,2017-11-20,1415.01
2516,2017-11-21,1420.59
2517,2017-11-22,1431.23
2518,2017-11-23,1437.99
2519,2017-11-24,1439.42
2520,2017-11-25,1439.56
2521,2017-11-26,1440.51
2522,2017-11-27,1440.72
2523,2017-11-28,1440.58
2524,2017-11-29,1440.17
2525,2017-11-30,1439.62
2526,2017-12-01,1439.01
2527,2017-12-02,1438.26
2528,2017-12-03,1437.3
2529,2017-12-04,1436.21
2530,2017-12-05,1435.04
2531,2017-12-06,1433.81
2532,2017-12-07,1432.79
2533,2017-12-08,1431.9
2534,2017-12-09,1431.49
2535,2017-12-10,1431.15
2536,2017-12-11,1430.19
2537,2017-12-12,1428.89
2538,2017-12-13,1427.52
2539,2017-12-14,1426.16
2540,2017-12-15,1425.61
2541,2017-12-16,1424.99
2542,2017-12-17,1425.54
2543,2017-12-18,1428.75
2544,2017-12-19,1430.67
2545,2017-12-20,1431.08
2546,2017-12-21,1430.46
2547,2017-12-22,1429.64
2548,2017-12-23,1428.69
2549,2017-12-24,1427.59
2550,2017-12-25,1426.36
2551,2017-12-26,1425.2
2552,2017-12-27,1423.97
2553,2017-12-28,1423.69
2554,2017-12-29,1426.09
2555,2017-12-30,1428.41
2556,2017-12-31,1428.75
2557,2018-01-01,1428.07
