,datetime,148811_00065_32400,148812_62614_32400,148813_00054_32400
1788,2017-11-24,539.51,539.01,38160.0
1789,2017-11-25,539.45,538.95,38020.0
1790,2017-11-26,539.45,538.95,38020.0
1791,2017-11-27,539.44,538.94,38000.0
1792,2017-11-28,539.49,538.99,38110.0
1793,2017-11-29,539.5,539.0,38140.0
1794,2017-11-30,539.52,539.02,38180.0
1795,2017-12-01,539.51,539.01,38160.0
1796,2017-12-02,539.53,539.03,38210.0
1797,2017-12-03,539.52,539.02,38180.0
1798,2017-12-04,539.48,538.98,38090.0
1799,2017-12-05,539.42,538.92,37950.0
1800,2017-12-06,539.39,538.89,37880.0
1801,2017-12-07,539.39,538.89,37880.0
1802,2017-12-08,539.39,538.89,37880.0
1803,2017-12-09,539.39,538.89,37880.0
1804,2017-12-10,539.4,538.9,37900.0
1805,2017-12-11,539.38,538.88,37850.0
1806,2017-12-12,539.41,538.91,37920.0
1807,2017-12-13,539.44,538.94,37990.0
1808,2017-12-14,539.43,538.93,37980.0
1809,2017-12-15,539.47,538.97,38070.0
1810,2017-12-16,539.46,538.96,38040.0
1811,2017-12-17,539.44,538.94,37990.0
1812,2017-12-18,539.47,538.97,38060.0
1813,2017-12-19,539.52,539.02,38200.0
1814,2017-12-20,539.47,538.97,38070.0
1815,2017-12-21,539.4,538.9,37910.0
1816,2017-12-22,539.35,538.85,37790.0
1817,2017-12-23,539.28,538.78,37620.0
1818,2017-12-24,539.21,538.71,37450.0
1819,2017-12-25,539.13,538.63,37280.0
1820,2017-12-26,539.04,538.54,37070.0
1821,2017-12-27,538.99,538.49,36950.0
1822,2017-12-28,538.99,538.49,36940.0
1823,2017-12-29,539.02,538.52,37010.0
1824,2017-12-30,538.68,538.18,36220.0
1825,2017-12-31,538.28,537.78,35320.0
1826,2018-01-01,537.87,537.37,34380.0
