,datetime,150388_00054_32400,150388_00054_32400_cd,150389_62614_32400
471,2014-04-17,641800.0,,997.65
472,2014-04-18,641800.0,,997.91
473,2014-04-19,641800.0,,997.25
474,2014-04-20,641800.0,,997.48
475,2014-04-21,641800.0,,996.85
476,2014-04-22,641800.0,,996.34
477,2014-04-23,641800.0,,995.92
478,2014-04-24,641800.0,,996.59
479,2014-04-25,641800.0,,996.92
480,2014-04-26,641800.0,,997.96
481,2014-04-27,641800.0,,998.9
482,2014-04-28,641800.0,,998.26
483,2014-04-29,641800.0,,997.59
484,2014-04-30,641800.0,,997.24
485,2014-05-01,641800.0,,997.69
486,2014-05-02,641800.0,,997.21
487,2014-05-03,641800.0,,996.54
488,2014-05-04,641800.0,,996.2
489,2014-05-05,641800.0,,996.47
490,2014-05-06,641800.0,,995.97
491,2014-05-07,641800.0,,995.04
492,2014-05-08,641800.0,,994.37
493,2014-05-09,641800.0,,995.0
494,2014-05-10,641800.0,,995.16
495,2014-05-11,641800.0,,994.85
496,2014-05-12,641800.0,,995.84
497,2014-05-13,641800.0,,996.19
498,2014-05-14,641800.0,,995.98
499,2014-05-15,641800.0,,996.31
500,2014-05-16,641800.0,,996.95
501,2014-05-17,641800.0,,996.75
502,2014-05-18,641800.0,,996.14
503,2014-05-19,641800.0,,996.47
504,2014-05-20,641800.0,,996.61
505,2014-05-21,641800.0,,996.63
506,2014-05-22,641800.0,,996.47
507,2014-05-23,641800.0,,996.61
508,2014-05-24,641800.0,,996.31
509,2014-05-25,641800.0,,996.01
510,2014-05-26,641800.0,,996.62
511,2014-05-27,641800.0,,996.4
512,2014-05-28,641800.0,,997.51
513,2014-05-29,641800.0,,997.09
514,2014-05-30,641800.0,,995.98
515,2014-05-31,641800.0,,996.02
516,2014-06-01,641800.0,,995.61
517,2014-06-02,641800.0,,995.46
518,2014-06-03,641800.0,,995.55
519,2014-06-04,641800.0,,996.1
520,2014-06-05,641800.0,,995.72
521,2014-06-06,641800.0,,995.46
522,2014-06-07,641800.0,,995.66
523,2014-06-08,641800.0,,995.56
524,2014-06-09,641800.0,,995.69
525,2014-06-10,641800.0,,995.64
526,2014-06-11,641800.0,,995.74
527,2014-06-12,641800.0,,996.16
528,2014-06-13,641800.0,,997.1
529,2014-06-14,641800.0,,997.37
530,2014-06-15,641800.0,,997.61
531,2014-06-16,641800.0,,998.13
532,2014-06-17,641800.0,,998.22
533,2014-06-18,641800.0,,998.29
534,2014-06-19,641800.0,,997.94
535,2014-06-20,641800.0,,998.44
536,2014-06-21,641800.0,,997.65
537,2014-06-22,641800.0,,997.09
538,2014-06-23,641800.0,,996.88
539,2014-06-24,641800.0,,997.04
540,2014-06-25,641800.0,,996.82
541,2014-06-26,641800.0,,996.89
542,2014-06-27,641800.0,,996.85
543,2014-06-28,641800.0,,997.72
544,2014-06-29,641800.0,,998.41
545,2014-06-30,641800.0,,998.85
546,2014-07-01,641800.0,,998.67
547,2014-07-02,641800.0,,998.92
548,2014-07-03,641800.0,,998.72
549,2014-07-04,641800.0,,998.82
550,2014-07-05,641800.0,,998.78
551,2014-07-06,641800.0,,998.85
552,2014-07-07,641800.0,,998.38
553,2014-07-08,641800.0,,998.45
554,2014-07-09,641800.0,,998.62
555,2014-07-10,641800.0,,998.68
556,2014-07-11,641800.0,,998.67
557,2014-07-12,641800.0,,998.27
558,2014-07-13,641800.0,,997.95
559,2014-07-14,641800.0,,997.67
560,2014-07-15,641800.0,,997.43
561,2014-07-16,641800.0,,997.29
562,2014-07-17,641800.0,,997.38
563,2014-07-18,641800.0,,997.3
564,2014-07-19,641800.0,,997.65
565,2014-07-20,641800.0,,998.06
566,2014-07-21,641800.0,,998.11
567,2014-07-22,641800.0,,998.25
568,2014-07-23,641800.0,,998.69
569,2014-07-24,641800.0,,998.82
570,2014-07-25,641800.0,,998.96
571,2014-07-26,641800.0,,999.04
572,2014-07-27,641800.0,,998.93
573,2014-07-28,641800.0,,998.72
574,2014-07-29,641800.0,,998.6
575,2014-07-30,641800.0,,998.49
576,2014-07-31,641800.0,,998.39
577,2014-08-01,641800.0,,998.39
578,2014-08-02,641800.0,,998.3
579,2014-08-03,641800.0,,998.27
580,2014-08-04,641800.0,,998.38
581,2014-08-05,641800.0,,998.52
582,2014-08-06,641800.0,,998.57
583,2014-08-07,641800.0,,998.38
584,2014-08-08,641800.0,,998.03
585,2014-08-09,641800.0,,998.06
586,2014-08-10,641800.0,,997.81
587,2014-08-11,641800.0,,997.47
588,2014-08-12,641800.0,,997.65
589,2014-08-13,641800.0,,997.96
590,2014-08-14,641800.0,,997.79
591,2014-08-15,641800.0,,997.53
592,2014-08-16,641800.0,,997.14
593,2014-08-17,641800.0,,996.33
594,2014-08-18,641800.0,,995.36
595,2014-08-19,641800.0,,995.24
596,2014-08-20,641800.0,,994.81
597,2014-08-21,641800.0,,993.82
598,2014-08-22,641800.0,,993.16
599,2014-08-23,641800.0,,993.43
600,2014-08-24,641800.0,,992.67
601,2014-08-25,641800.0,,992.15
602,2014-08-26,641800.0,,991.72
603,2014-08-27,641800.0,,991.38
604,2014-08-28,641800.0,,991.01
605,2014-08-29,641800.0,,990.35
606,2014-08-30,641800.0,,989.74
607,2014-08-31,641800.0,,989.52
608,2014-09-01,641800.0,,988.8
609,2014-09-02,641800.0,,988.85
610,2014-09-03,641800.0,,988.69
611,2014-09-04,641800.0,,988.7
612,2014-09-05,641800.0,,988.36
613,2014-09-06,641800.0,,988.14
614,2014-09-07,641800.0,,988.13
615,2014-09-08,641800.0,,988.16
616,2014-09-09,641800.0,,988.2
617,2014-09-10,641800.0,,988.13
618,2014-09-11,641800.0,,987.77
619,2014-09-12,641800.0,,987.65
620,2014-09-13,641800.0,,987.6
621,2014-09-14,641800.0,,987.51
622,2014-09-15,641800.0,,987.25
623,2014-09-16,641800.0,,987.17
624,2014-09-17,641800.0,,987.37
625,2014-09-18,641800.0,,987.61
626,2014-09-19,641800.0,,987.73
627,2014-09-20,641800.0,,987.54
628,2014-09-21,641800.0,,987.71
629,2014-09-22,641800.0,,988.01
630,2014-09-23,641800.0,,988.29
631,2014-09-24,641800.0,,988.69
632,2014-09-25,641800.0,,989.02
633,2014-09-26,641800.0,,989.32
634,2014-09-27,641800.0,,989.11
635,2014-09-28,641800.0,,988.58
636,2014-09-29,641800.0,,988.55
637,2014-09-30,641800.0,,988.44
638,2014-10-01,641800.0,A,988.7
639,2014-10-02,641000.0,A,988.52
640,2014-10-03,639700.0,A,988.21
641,2014-10-04,638400.0,A,987.91
642,2014-10-05,637200.0,A,987.64
643,2014-10-06,635900.0,A,987.34
644,2014-10-07,634800.0,A,987.09
645,2014-10-08,634300.0,A,986.97
646,2014-10-09,633400.0,A,986.77
647,2014-10-10,632700.0,A,986.6
648,2014-10-11,632700.0,A,986.61
649,2014-10-12,631800.0,A,986.4
650,2014-10-13,630900.0,A,986.2
651,2014-10-14,630100.0,A,986.01
652,2014-10-15,627300.0,A,985.35
653,2014-10-16,625700.0,A,984.99
654,2014-10-17,623900.0,A,984.57
655,2014-10-18,623500.0,A,984.47
656,2014-10-19,622400.0,A,984.22
657,2014-10-20,621100.0,A,983.9
658,2014-10-21,618200.0,A,983.23
659,2014-10-22,626400.0,A,985.14
660,2014-10-23,637200.0,A,987.65
661,2014-10-24,644700.0,A,989.34
662,2014-10-25,651000.0,A,990.76
663,2014-10-26,650600.0,A,990.67
664,2014-10-27,648100.0,A,990.12
665,2014-10-28,645700.0,A,989.57
666,2014-10-29,642600.0,A,988.88
667,2014-10-30,636900.0,A,987.57
668,2014-10-31,636700.0,A,987.53
669,2014-11-01,638200.0,A,987.87
670,2014-11-02,636300.0,A,987.44
671,2014-11-03,632600.0,A,986.58
672,2014-11-04,630000.0,A,985.99
673,2014-11-05,639600.0,A,988.19
674,2014-11-06,646800.0,A,989.83
675,2014-11-07,644700.0,A,989.35
676,2014-11-08,640100.0,A,988.31
677,2014-11-09,634500.0,A,987.01
678,2014-11-10,628300.0,A,985.59
679,2014-11-11,621100.0,A,983.92
680,2014-11-12,613100.0,A,982.03
681,2014-11-13,609500.0,A,981.18
682,2014-11-14,608200.0,A,980.86
683,2014-11-15,606600.0,A,980.5
684,2014-11-16,607000.0,A,980.58
685,2014-11-17,604800.0,A,980.05
686,2014-11-18,602700.0,A,979.55
687,2014-11-19,599900.0,A,978.88
688,2014-11-20,596600.0,A,978.1
689,2014-11-21,597600.0,A,978.35
690,2014-11-22,597900.0,A,978.42
691,2014-11-23,599900.0,A,978.89
692,2014-11-24,603200.0,A,979.68
693,2014-11-25,616700.0,A,982.88
694,2014-11-26,626900.0,A,985.26
695,2014-11-27,631700.0,A,986.39
696,2014-11-28,643500.0,A,989.07
697,2014-11-29,651900.0,A,990.96
698,2014-11-30,651000.0,A,990.77
699,2014-12-01,646300.0,A,989.71
700,2014-12-02,644600.0,A,989.32
701,2014-12-03,641300.0,A,988.57
