,datetime,102487_00062_00011,226904_00054_00011
135,2013-05-17,7201.173571428571,4508.214285714285
136,2013-05-18,7201.1842857142865,4512.857142857143
137,2013-05-19,7201.195000000001,4517.5
138,2013-05-20,7201.205714285715,4522.142857142857
139,2013-05-21,7201.216428571429,4526.785714285715
140,2013-05-22,7201.227142857143,4531.428571428572
141,2013-05-23,7201.237857142857,4536.071428571428
142,2013-05-24,7201.248571428572,4540.714285714285
143,2013-05-25,7201.259285714286,4545.357142857143
144,2013-05-26,7201.27,4550.0
145,2013-05-27,7201.280555555556,4554.444444444444
146,2013-05-28,7201.291111111112,4558.888888888889
147,2013-05-29,7201.301666666667,4563.333333333333
148,2013-05-30,7201.312222222223,4567.777777777777
149,2013-05-31,7201.322777777778,4572.222222222223
150,2013-06-01,7201.333333333334,4576.666666666667
151,2013-06-02,7201.3438888888895,4581.111111111111
152,2013-06-03,7201.354444444445,4585.555555555556
153,2013-06-04,7201.365,4590.0
154,2013-06-05,7201.375555555555,4594.444444444444
155,2013-06-06,7201.386111111111,4598.888888888889
156,2013-06-07,7201.3966666666665,4603.333333333333
157,2013-06-08,7201.407222222222,4607.777777777777
158,2013-06-09,7201.417777777778,4612.222222222223
159,2013-06-10,7201.428333333333,4616.666666666667
160,2013-06-11,7201.438888888889,4621.111111111111
161,2013-06-12,7201.449444444444,4625.555555555556
162,2013-06-13,7201.46,4630.0
163,2013-06-14,7201.470555555556,4634.444444444444
164,2013-06-15,7201.481111111111,4638.888888888889
165,2013-06-16,7201.491666666667,4643.333333333333
166,2013-06-17,7201.502222222222,4647.777777777777
167,2013-06-18,7201.512777777778,4652.222222222223
168,2013-06-19,7201.5233333333335,4656.666666666667
169,2013-06-20,7201.533888888889,4661.111111111111
170,2013-06-21,7201.544444444445,4665.555555555556
171,2013-06-22,7201.555,4670.0
172,2013-06-23,7201.565555555555,4674.444444444444
173,2013-06-24,7201.576111111111,4678.888888888889
174,2013-06-25,7201.586666666666,4683.333333333333
175,2013-06-26,7201.597222222222,4687.777777777777
176,2013-06-27,7201.607777777777,4692.222222222223
177,2013-06-28,7201.618333333333,4696.666666666667
178,2013-06-29,7201.6288888888885,4701.111111111111
179,2013-06-30,7201.639444444444,4705.555555555556
180,2013-07-01,7201.65,4710.0
181,2013-07-02,7201.5199999999995,4656.333333333333
182,2013-07-03,7201.389999999999,4602.666666666667
183,2013-07-04,7201.259999999999,4549.0
184,2013-07-05,7201.13,4495.333333333333
185,2013-07-06,7201.0,4441.666666666667
186,2013-07-07,7200.87,4388.0
187,2013-07-08,7200.74,4334.333333333333
188,2013-07-09,7200.61,4280.666666666667
189,2013-07-10,7200.48,4227.0
190,2013-07-11,7200.349999999999,4173.333333333333
191,2013-07-12,7200.219999999999,4119.666666666667
192,2013-07-13,7200.09,4066.0
193,2013-07-14,7199.96,4012.3333333333335
194,2013-07-15,7199.83,3958.666666666667
195,2013-07-16,7199.7,3905.0
196,2013-07-17,7199.57,3851.3333333333335
197,2013-07-18,7199.44,3797.666666666667
198,2013-07-19,7199.3099999999995,3744.0
199,2013-07-20,7199.18,3690.3333333333335
200,2013-07-21,7199.05,3636.666666666667
201,2013-07-22,7198.92,3583.0
202,2013-07-23,7198.79,3529.3333333333335
203,2013-07-24,7198.66,3475.666666666667
204,2013-07-25,7198.53,3422.0
205,2013-07-26,7198.4,3368.3333333333335
206,2013-07-27,7198.2699999999995,3314.666666666667
207,2013-07-28,7198.14,3261.0
208,2013-07-29,7198.01,3207.3333333333335
209,2013-07-30,7197.88,3153.666666666667
210,2013-07-31,7197.75,3100.0
211,2013-08-01,7197.566774193549,3026.7096774193546
212,2013-08-02,7197.383548387097,2953.4193548387098
213,2013-08-03,7197.200322580645,2880.1290322580644
214,2013-08-04,7197.017096774193,2806.8387096774195
215,2013-08-05,7196.833870967742,2733.548387096774
216,2013-08-06,7196.65064516129,2660.258064516129
217,2013-08-07,7196.467419354839,2586.967741935484
218,2013-08-08,7196.284193548387,2513.6774193548385
219,2013-08-09,7196.100967741935,2440.3870967741937
220,2013-08-10,7195.917741935484,2367.0967741935483
221,2013-08-11,7195.734516129032,2293.8064516129034
222,2013-08-12,7195.551290322581,2220.516129032258
223,2013-08-13,7195.3680645161285,2147.2258064516127
224,2013-08-14,7195.184838709677,2073.935483870968
225,2013-08-15,7195.001612903226,2000.6451612903224
226,2013-08-16,7194.818387096774,1927.3548387096773
227,2013-08-17,7194.635161290323,1854.0645161290322
228,2013-08-18,7194.451935483871,1780.774193548387
229,2013-08-19,7194.268709677419,1707.4838709677417
230,2013-08-20,7194.085483870967,1634.1935483870966
231,2013-08-21,7193.902258064516,1560.9032258064515
232,2013-08-22,7193.7190322580645,1487.6129032258063
233,2013-08-23,7193.535806451613,1414.3225806451612
234,2013-08-24,7193.352580645161,1341.032258064516
235,2013-08-25,7193.169354838709,1267.7419354838707
236,2013-08-26,7192.986129032258,1194.4516129032256
237,2013-08-27,7192.802903225806,1121.1612903225805
238,2013-08-28,7192.619677419355,1047.8709677419351
239,2013-08-29,7192.436451612903,974.5806451612902
240,2013-08-30,7192.253225806451,901.2903225806449
241,2013-08-31,7192.07,828.0
242,2013-09-01,7192.072999999999,829.2
243,2013-09-02,7192.076,830.4
244,2013-09-03,7192.079,831.6
245,2013-09-04,7192.081999999999,832.8
246,2013-09-05,7192.085,834.0
247,2013-09-06,7192.088,835.2
248,2013-09-07,7192.090999999999,836.4
249,2013-09-08,7192.094,837.6
250,2013-09-09,7192.097,838.8
251,2013-09-10,7192.099999999999,840.0
252,2013-09-11,7192.103,841.2
253,2013-09-12,7192.106,842.4
254,2013-09-13,7192.1089999999995,843.6
255,2013-09-14,7192.112,844.8
256,2013-09-15,7192.115,846.0
257,2013-09-16,7192.1179999999995,847.2
258,2013-09-17,7192.121,848.4
259,2013-09-18,7192.124,849.6
260,2013-09-19,7192.1269999999995,850.8
261,2013-09-20,7192.13,852.0
262,2013-09-21,7192.133,853.2
263,2013-09-22,7192.1359999999995,854.4
264,2013-09-23,7192.139,855.6
265,2013-09-24,7192.142,856.8
266,2013-09-25,7192.1449999999995,858.0
267,2013-09-26,7192.148,859.2
268,2013-09-27,7192.151,860.4
269,2013-09-28,7192.1539999999995,861.6
270,2013-09-29,7192.157,862.8
271,2013-09-30,7192.16,864.0
272,2013-10-01,7192.149032258064,859.6129032258065
273,2013-10-02,7192.138064516129,855.2258064516129
274,2013-10-03,7192.127096774193,850.8387096774194
275,2013-10-04,7192.116129032258,846.4516129032259
276,2013-10-05,7192.105161290322,842.0645161290323
277,2013-10-06,7192.094193548387,837.6774193548387
278,2013-10-07,7192.083225806451,833.2903225806451
279,2013-10-08,7192.072258064516,828.9032258064516
280,2013-10-09,7192.06129032258,824.516129032258
281,2013-10-10,7192.050322580645,820.1290322580645
282,2013-10-11,7192.039354838709,815.741935483871
283,2013-10-12,7192.028387096774,811.3548387096774
284,2013-10-13,7192.017419354838,806.9677419354839
285,2013-10-14,7192.006451612903,802.5806451612904
286,2013-10-15,7191.995483870967,798.1935483870968
287,2013-10-16,7191.984516129032,793.8064516129032
288,2013-10-17,7191.973548387096,789.4193548387096
289,2013-10-18,7191.962580645161,785.0322580645161
290,2013-10-19,7191.951612903225,780.6451612903226
291,2013-10-20,7191.94064516129,776.258064516129
292,2013-10-21,7191.929677419354,771.8709677419355
293,2013-10-22,7191.918709677419,767.483870967742
294,2013-10-23,7191.9077419354835,763.0967741935484
295,2013-10-24,7191.8967741935485,758.7096774193549
296,2013-10-25,7191.885806451613,754.3225806451613
297,2013-10-26,7191.8748387096775,749.9354838709678
298,2013-10-27,7191.863870967742,745.5483870967741
299,2013-10-28,7191.852903225807,741.1612903225806
300,2013-10-29,7191.841935483871,736.7741935483871
301,2013-10-30,7191.830967741936,732.3870967741935
302,2013-10-31,7191.82,728.0
303,2013-11-01,7191.8359375,734.375
304,2013-11-02,7191.851874999999,740.75
305,2013-11-03,7191.8678125,747.125
306,2013-11-04,7191.88375,753.5
307,2013-11-05,7191.899687499999,759.875
308,2013-11-06,7191.915625,766.25
309,2013-11-07,7191.9315625,772.625
310,2013-11-08,7191.9475,779.0
311,2013-11-09,7191.9634375,785.375
312,2013-11-10,7191.979375,791.75
313,2013-11-11,7191.9953125,798.125
314,2013-11-12,7192.01125,804.5
315,2013-11-13,7192.0271875,810.875
316,2013-11-14,7192.043125,817.25
317,2013-11-15,7192.0590624999995,823.625
318,2013-11-16,7192.075,830.0
319,2013-11-17,7192.0909375,836.375
320,2013-11-18,7192.1068749999995,842.75
321,2013-11-19,7192.1228125,849.125
322,2013-11-20,7192.13875,855.5
323,2013-11-21,7192.154687499999,861.875
324,2013-11-22,7192.170625,868.25
325,2013-11-23,7192.1865625,874.625
326,2013-11-24,7192.202499999999,881.0
327,2013-11-25,7192.2184375,887.375
328,2013-11-26,7192.234375,893.75
329,2013-11-27,7192.2503125,900.125
330,2013-11-28,7192.26625,906.5
331,2013-11-29,7192.2821875,912.875
332,2013-11-30,7192.298125,919.25
333,2013-12-01,7192.3140625,925.625
334,2013-12-02,7192.33,932.0
335,2013-12-03,7192.332258064516,932.9032258064516
336,2013-12-04,7192.334516129032,933.8064516129032
337,2013-12-05,7192.336774193548,934.7096774193549
338,2013-12-06,7192.339032258064,935.6129032258065
339,2013-12-07,7192.341290322581,936.516129032258
340,2013-12-08,7192.343548387096,937.4193548387096
341,2013-12-09,7192.345806451613,938.3225806451613
342,2013-12-10,7192.348064516129,939.2258064516129
343,2013-12-11,7192.350322580645,940.1290322580645
344,2013-12-12,7192.352580645161,941.0322580645161
345,2013-12-13,7192.354838709677,941.9354838709677
346,2013-12-14,7192.357096774193,942.8387096774194
347,2013-12-15,7192.35935483871,943.741935483871
348,2013-12-16,7192.361612903225,944.6451612903226
349,2013-12-17,7192.363870967742,945.5483870967741
350,2013-12-18,7192.366129032258,946.4516129032259
351,2013-12-19,7192.368387096774,947.3548387096774
352,2013-12-20,7192.37064516129,948.258064516129
353,2013-12-21,7192.372903225806,949.1612903225806
354,2013-12-22,7192.3751612903225,950.0645161290322
355,2013-12-23,7192.377419354839,950.9677419354839
356,2013-12-24,7192.379677419354,951.8709677419355
357,2013-12-25,7192.381935483871,952.7741935483871
358,2013-12-26,7192.384193548387,953.6774193548387
359,2013-12-27,7192.386451612903,954.5806451612904
360,2013-12-28,7192.388709677419,955.483870967742
361,2013-12-29,7192.390967741935,956.3870967741935
362,2013-12-30,7192.3932258064515,957.2903225806451
363,2013-12-31,7192.395483870968,958.1935483870968
364,2014-01-01,7192.397741935483,959.0967741935484
365,2014-01-02,7192.4,960.0
366,2014-01-03,7192.432758620689,973.1034482758621
367,2014-01-04,7192.465517241379,986.2068965517242
368,2014-01-05,7192.498275862069,999.3103448275862
369,2014-01-06,7192.5310344827585,1012.4137931034483
370,2014-01-07,7192.563793103448,1025.5172413793102
371,2014-01-08,7192.5965517241375,1038.6206896551723
372,2014-01-09,7192.629310344827,1051.7241379310344
373,2014-01-10,7192.662068965517,1064.8275862068965
374,2014-01-11,7192.694827586207,1077.9310344827586
375,2014-01-12,7192.727586206896,1091.0344827586207
376,2014-01-13,7192.760344827586,1104.1379310344828
377,2014-01-14,7192.793103448275,1117.2413793103449
378,2014-01-15,7192.825862068966,1130.344827586207
379,2014-01-16,7192.858620689655,1143.448275862069
380,2014-01-17,7192.891379310345,1156.5517241379312
381,2014-01-18,7192.924137931034,1169.655172413793
382,2014-01-19,7192.956896551725,1182.7586206896551
383,2014-01-20,7192.989655172414,1195.8620689655172
384,2014-01-21,7193.022413793104,1208.9655172413793
385,2014-01-22,7193.055172413793,1222.0689655172414
386,2014-01-23,7193.087931034483,1235.1724137931035
387,2014-01-24,7193.120689655173,1248.2758620689656
388,2014-01-25,7193.1534482758625,1261.3793103448277
389,2014-01-26,7193.186206896552,1274.4827586206898
390,2014-01-27,7193.2189655172415,1287.5862068965516
391,2014-01-28,7193.251724137931,1300.6896551724137
392,2014-01-29,7193.284482758621,1313.7931034482758
393,2014-01-30,7193.317241379311,1326.896551724138
394,2014-01-31,7193.35,1340.0
395,2014-02-01,7193.3946153846155,1357.6923076923076
396,2014-02-02,7193.4392307692315,1375.3846153846155
397,2014-02-03,7193.483846153847,1393.076923076923
398,2014-02-04,7193.528461538462,1410.7692307692307
399,2014-02-05,7193.573076923078,1428.4615384615386
400,2014-02-06,7193.617692307693,1446.1538461538462
401,2014-02-07,7193.662307692308,1463.8461538461538
402,2014-02-08,7193.706923076923,1481.5384615384614
403,2014-02-09,7193.751538461539,1499.2307692307693
404,2014-02-10,7193.796153846154,1516.923076923077
405,2014-02-11,7193.840769230769,1534.6153846153848
406,2014-02-12,7193.885384615385,1552.3076923076924
407,2014-02-13,7193.93,1570.0
408,2014-02-14,7193.974615384615,1587.6923076923076
409,2014-02-15,7194.019230769231,1605.3846153846155
410,2014-02-16,7194.0638461538465,1623.076923076923
411,2014-02-17,7194.108461538462,1640.7692307692307
412,2014-02-18,7194.153076923078,1658.4615384615386
413,2014-02-19,7194.197692307693,1676.1538461538462
414,2014-02-20,7194.242307692308,1693.8461538461538
415,2014-02-21,7194.286923076923,1711.5384615384614
416,2014-02-22,7194.331538461539,1729.2307692307693
417,2014-02-23,7194.376153846154,1746.923076923077
418,2014-02-24,7194.420769230769,1764.6153846153848
419,2014-02-25,7194.465384615385,1782.3076923076924
420,2014-02-26,7194.51,1800.0
421,2014-02-27,7194.5233333333335,1805.4545454545455
422,2014-02-28,7194.536666666667,1810.909090909091
423,2014-03-01,7194.55,1816.3636363636363
424,2014-03-02,7194.5633333333335,1821.8181818181818
425,2014-03-03,7194.576666666667,1827.2727272727273
426,2014-03-04,7194.59,1832.7272727272727
427,2014-03-05,7194.6033333333335,1838.1818181818182
428,2014-03-06,7194.616666666667,1843.6363636363637
429,2014-03-07,7194.63,1849.090909090909
430,2014-03-08,7194.643333333333,1854.5454545454545
431,2014-03-09,7194.656666666667,1860.0
432,2014-03-10,7194.67,1865.4545454545455
433,2014-03-11,7194.683333333333,1870.909090909091
434,2014-03-12,7194.696666666667,1876.3636363636363
435,2014-03-13,7194.71,1881.8181818181818
436,2014-03-14,7194.723333333333,1887.2727272727273
437,2014-03-15,7194.736666666667,1892.7272727272727
438,2014-03-16,7194.75,1898.1818181818182
439,2014-03-17,7194.763333333333,1903.6363636363635
440,2014-03-18,7194.776666666667,1909.090909090909
441,2014-03-19,7194.79,1914.5454545454545
442,2014-03-20,7194.803333333333,1920.0
443,2014-03-21,7194.816666666667,1925.4545454545455
444,2014-03-22,7194.83,1930.909090909091
445,2014-03-23,7194.843333333333,1936.3636363636363
446,2014-03-24,7194.856666666667,1941.8181818181818
447,2014-03-25,7194.87,1947.2727272727273
448,2014-03-26,7194.883333333333,1952.7272727272727
449,2014-03-27,7194.8966666666665,1958.1818181818182
450,2014-03-28,7194.91,1963.6363636363635
451,2014-03-29,7194.923333333333,1969.090909090909
452,2014-03-30,7194.9366666666665,1974.5454545454545
453,2014-03-31,7194.95,1980.0
454,2014-04-01,7194.9473333333335,1979.0
455,2014-04-02,7194.944666666666,1978.0
456,2014-04-03,7194.942,1977.0
457,2014-04-04,7194.939333333333,1976.0
458,2014-04-05,7194.9366666666665,1975.0
459,2014-04-06,7194.934,1974.0
460,2014-04-07,7194.931333333333,1973.0
461,2014-04-08,7194.928666666667,1972.0
462,2014-04-09,7194.9259999999995,1971.0
463,2014-04-10,7194.923333333333,1970.0
464,2014-04-11,7194.920666666667,1969.0
465,2014-04-12,7194.918,1968.0
466,2014-04-13,7194.915333333333,1967.0
467,2014-04-14,7194.912666666666,1966.0
468,2014-04-15,7194.91,1965.0
469,2014-04-16,7194.907333333334,1964.0
470,2014-04-17,7194.904666666666,1963.0
471,2014-04-18,7194.902,1962.0
472,2014-04-19,7194.899333333333,1961.0
473,2014-04-20,7194.8966666666665,1960.0
474,2014-04-21,7194.894,1959.0
475,2014-04-22,7194.891333333333,1958.0
476,2014-04-23,7194.888666666667,1957.0
477,2014-04-24,7194.8859999999995,1956.0
478,2014-04-25,7194.883333333333,1955.0
479,2014-04-26,7194.880666666667,1954.0
480,2014-04-27,7194.878,1953.0
481,2014-04-28,7194.875333333333,1952.0
482,2014-04-29,7194.872666666666,1951.0
483,2014-04-30,7194.87,1950.0
484,2014-05-01,7194.886060606061,1956.3636363636363
485,2014-05-02,7194.9021212121215,1962.7272727272727
486,2014-05-03,7194.918181818181,1969.090909090909
487,2014-05-04,7194.934242424242,1975.4545454545455
488,2014-05-05,7194.950303030303,1981.8181818181818
489,2014-05-06,7194.966363636364,1988.1818181818182
490,2014-05-07,7194.982424242424,1994.5454545454545
491,2014-05-08,7194.998484848485,2000.909090909091
492,2014-05-09,7195.014545454545,2007.2727272727273
493,2014-05-10,7195.030606060606,2013.6363636363637
494,2014-05-11,7195.046666666666,2020.0
495,2014-05-12,7195.062727272727,2026.3636363636363
496,2014-05-13,7195.078787878788,2032.7272727272727
497,2014-05-14,7195.094848484849,2039.090909090909
498,2014-05-15,7195.1109090909085,2045.4545454545455
499,2014-05-16,7195.126969696969,2051.818181818182
500,2014-05-17,7195.14303030303,2058.181818181818
501,2014-05-18,7195.159090909091,2064.5454545454545
502,2014-05-19,7195.175151515151,2070.909090909091
503,2014-05-20,7195.191212121212,2077.2727272727275
504,2014-05-21,7195.2072727272725,2083.6363636363635
505,2014-05-22,7195.223333333333,2090.0
506,2014-05-23,7195.239393939393,2096.3636363636365
507,2014-05-24,7195.255454545454,2102.7272727272725
508,2014-05-25,7195.271515151515,2109.090909090909
509,2014-05-26,7195.287575757576,2115.4545454545455
510,2014-05-27,7195.303636363636,2121.818181818182
511,2014-05-28,7195.319696969696,2128.181818181818
512,2014-05-29,7195.335757575757,2134.5454545454545
513,2014-05-30,7195.351818181818,2140.909090909091
514,2014-05-31,7195.367878787878,2147.272727272727
515,2014-06-01,7195.383939393939,2153.6363636363635
516,2014-06-02,7195.4,2160.0
517,2014-06-03,7195.3737931034475,2149.655172413793
518,2014-06-04,7195.347586206896,2139.310344827586
519,2014-06-05,7195.321379310344,2128.9655172413795
520,2014-06-06,7195.295172413793,2118.6206896551726
521,2014-06-07,7195.268965517241,2108.2758620689656
522,2014-06-08,7195.2427586206895,2097.9310344827586
523,2014-06-09,7195.216551724137,2087.5862068965516
524,2014-06-10,7195.190344827586,2077.2413793103447
525,2014-06-11,7195.164137931034,2066.896551724138
526,2014-06-12,7195.137931034483,2056.551724137931
527,2014-06-13,7195.111724137931,2046.2068965517242
528,2014-06-14,7195.085517241379,2035.8620689655172
529,2014-06-15,7195.059310344827,2025.5172413793102
530,2014-06-16,7195.033103448276,2015.1724137931035
531,2014-06-17,7195.006896551724,2004.8275862068965
532,2014-06-18,7194.980689655173,1994.4827586206898
533,2014-06-19,7194.9544827586205,1984.1379310344828
534,2014-06-20,7194.928275862069,1973.7931034482758
535,2014-06-21,7194.902068965517,1963.4482758620688
536,2014-06-22,7194.875862068966,1953.103448275862
537,2014-06-23,7194.849655172414,1942.7586206896551
538,2014-06-24,7194.823448275863,1932.4137931034484
539,2014-06-25,7194.79724137931,1922.0689655172414
540,2014-06-26,7194.771034482759,1911.7241379310344
541,2014-06-27,7194.744827586207,1901.3793103448274
542,2014-06-28,7194.718620689656,1891.0344827586207
543,2014-06-29,7194.692413793104,1880.6896551724137
544,2014-06-30,7194.6662068965525,1870.344827586207
545,2014-07-01,7194.64,1860.0
546,2014-07-02,7194.597666666667,1843.0
547,2014-07-03,7194.555333333334,1826.0
548,2014-07-04,7194.513,1809.0
549,2014-07-05,7194.470666666667,1792.0
550,2014-07-06,7194.428333333333,1775.0
551,2014-07-07,7194.386,1758.0
552,2014-07-08,7194.343666666667,1741.0
553,2014-07-09,7194.301333333334,1724.0
554,2014-07-10,7194.259,1707.0
555,2014-07-11,7194.216666666667,1690.0
556,2014-07-12,7194.174333333333,1673.0
557,2014-07-13,7194.1320000000005,1656.0
558,2014-07-14,7194.089666666667,1639.0
559,2014-07-15,7194.047333333334,1622.0
560,2014-07-16,7194.005,1605.0
561,2014-07-17,7193.962666666666,1588.0
562,2014-07-18,7193.9203333333335,1571.0
563,2014-07-19,7193.878,1554.0
564,2014-07-20,7193.835666666667,1537.0
565,2014-07-21,7193.793333333333,1520.0
566,2014-07-22,7193.751,1503.0
567,2014-07-23,7193.708666666666,1486.0
568,2014-07-24,7193.666333333334,1469.0
569,2014-07-25,7193.624,1452.0
570,2014-07-26,7193.581666666667,1435.0
571,2014-07-27,7193.539333333333,1418.0
572,2014-07-28,7193.497,1401.0
573,2014-07-29,7193.4546666666665,1384.0
574,2014-07-30,7193.412333333334,1367.0
575,2014-07-31,7193.37,1350.0
576,2014-08-01,7193.344848484849,1340.0
577,2014-08-02,7193.319696969696,1330.0
578,2014-08-03,7193.294545454545,1320.0
579,2014-08-04,7193.269393939394,1310.0
580,2014-08-05,7193.244242424243,1300.0
581,2014-08-06,7193.2190909090905,1290.0
582,2014-08-07,7193.193939393939,1280.0
583,2014-08-08,7193.168787878788,1270.0
584,2014-08-09,7193.143636363637,1260.0
585,2014-08-10,7193.1184848484845,1250.0
586,2014-08-11,7193.093333333333,1240.0
587,2014-08-12,7193.068181818182,1230.0
588,2014-08-13,7193.04303030303,1220.0
589,2014-08-14,7193.0178787878785,1210.0
590,2014-08-15,7192.992727272727,1200.0
591,2014-08-16,7192.967575757576,1190.0
592,2014-08-17,7192.942424242424,1180.0
