,datetime,150459_62614_32400,150460_00054_32400
603,2014-08-27,423.93,131300
604,2014-08-28,423.58,130500
605,2014-08-29,423.53,130400
606,2014-08-30,423.38,130100
607,2014-08-31,422.59,128400
608,2014-09-01,422.58,128300
609,2014-09-02,422.69,128600
610,2014-09-03,422.87,129000
611,2014-09-04,423.44,130200
612,2014-09-05,424.21,132000
613,2014-09-06,424.6,132800
614,2014-09-07,421.86,126800
615,2014-09-08,422.37,127900
616,2014-09-09,423.27,129900
617,2014-09-10,423.77,131000
618,2014-09-11,423.8,131000
619,2014-09-12,423.78,131000
620,2014-09-13,423.73,130900
621,2014-09-14,422.76,128700
622,2014-09-15,422.97,129200
623,2014-09-16,422.77,128800
624,2014-09-17,422.67,128500
625,2014-09-18,422.89,129000
626,2014-09-19,423.48,130300
627,2014-09-20,422.96,129200
628,2014-09-21,422.32,127800
629,2014-09-22,422.27,127700
630,2014-09-23,422.22,127600
631,2014-09-24,422.5,128200
632,2014-09-25,422.99,129200
633,2014-09-26,423.9,131300
634,2014-09-27,423.49,130300
635,2014-09-28,422.75,128700
636,2014-09-29,422.84,128900
637,2014-09-30,422.77,128800
638,2014-10-01,422.5,128200
639,2014-10-02,422.58,128300
640,2014-10-03,423.08,129400
641,2014-10-04,423.06,129400
642,2014-10-05,423.0,129300
643,2014-10-06,422.7,128600
644,2014-10-07,422.32,127800
645,2014-10-08,422.38,127900
646,2014-10-09,422.55,128300
647,2014-10-10,422.65,128500
648,2014-10-11,422.01,127100
649,2014-10-12,421.7,126400
650,2014-10-13,422.99,129200
651,2014-10-14,423.01,129300
652,2014-10-15,423.09,129500
653,2014-10-16,423.0,129300
654,2014-10-17,423.32,130000
655,2014-10-18,423.59,130600
656,2014-10-19,422.77,128800
657,2014-10-20,422.46,128100
658,2014-10-21,422.49,128100
659,2014-10-22,422.48,128100
660,2014-10-23,423.17,129600
661,2014-10-24,423.28,129900
662,2014-10-25,422.35,127800
663,2014-10-26,422.15,127400
664,2014-10-27,422.51,128200
665,2014-10-28,423.29,129900
666,2014-10-29,423.11,129500
667,2014-10-30,423.59,130600
668,2014-10-31,423.93,131300
669,2014-11-01,422.93,129100
670,2014-11-02,421.24,125400
671,2014-11-03,421.23,125400
672,2014-11-04,423.15,129600
673,2014-11-05,423.49,130300
674,2014-11-06,422.29,127700
675,2014-11-07,421.13,125200
676,2014-11-08,421.83,126700
677,2014-11-09,420.96,124800
678,2014-11-10,423.18,129700
679,2014-11-11,423.31,129900
680,2014-11-12,422.56,128300
681,2014-11-13,421.29,125500
682,2014-11-14,420.32,123400
683,2014-11-15,421.74,126500
684,2014-11-16,421.4,125800
685,2014-11-17,420.86,124600
686,2014-11-18,421.08,125100
687,2014-11-19,421.64,126300
688,2014-11-20,421.82,126700
689,2014-11-21,422.05,127200
690,2014-11-22,421.75,126500
691,2014-11-23,422.57,128300
692,2014-11-24,422.7,128600
693,2014-11-25,423.61,130600
694,2014-11-26,423.85,131100
695,2014-11-27,422.68,128600
696,2014-11-28,422.69,128600
697,2014-11-29,422.85,128900
698,2014-11-30,423.68,130800
699,2014-12-01,423.7,130800
700,2014-12-02,423.45,130300
701,2014-12-03,422.91,129100
702,2014-12-04,423.04,129300
