,datetime,148899_62614_30800,229431_00054_30800,229431_00054_30800_cd
285,2013-10-13,1123.8,31940.0,
286,2013-10-14,1122.5,31940.0,
287,2013-10-15,1120.9,31940.0,
288,2013-10-16,1119.8,31940.0,
289,2013-10-17,1118.6,31940.0,
290,2013-10-18,1117.6,31940.0,
291,2013-10-19,1116.6,31940.0,
292,2013-10-20,1115.5,31940.0,
293,2013-10-21,1114.2,31940.0,
294,2013-10-22,1113.1,31940.0,
295,2013-10-23,1112.1,31940.0,
296,2013-10-24,1111.0,31940.0,
297,2013-10-25,1109.8,31940.0,
298,2013-10-26,1108.7,31940.0,
299,2013-10-27,1107.6,31940.0,
300,2013-10-28,1106.5,31940.0,
301,2013-10-29,1105.3,31940.0,
302,2013-10-30,1104.0,31940.0,
303,2013-10-31,1102.8,31940.0,
304,2013-11-01,1101.3,31940.0,
305,2013-11-02,1098.9,31940.0,
306,2013-11-03,1097.5,31940.0,
307,2013-11-04,1096.1,31940.0,
308,2013-11-05,1094.5,31940.0,
309,2013-11-06,1093.7,31940.0,
310,2013-11-07,1092.4,31940.0,
311,2013-11-08,1093.2,31940.0,
312,2013-11-09,1093.1,31940.0,
313,2013-11-10,1089.8,31940.0,
314,2013-11-11,1083.9,31940.0,
315,2013-11-12,1079.4,31940.0,
316,2013-11-13,1076.7,31940.0,
317,2013-11-14,1075.7,31940.0,
318,2013-11-15,1075.8,31940.0,
319,2013-11-16,1080.1,31940.0,
320,2013-11-17,1080.8,31940.0,
321,2013-11-18,1081.8,31940.0,
322,2013-11-19,1087.4,31940.0,
323,2013-11-20,1088.5,31940.0,
324,2013-11-21,1082.8,31940.0,
325,2013-11-22,1079.6,31940.0,
326,2013-11-23,1080.9,31940.0,
327,2013-11-24,1079.9,31940.0,
328,2013-11-25,1077.0,31940.0,
329,2013-11-26,1075.1,31940.0,
330,2013-11-27,1075.9,31940.0,
331,2013-11-28,1076.7,31940.0,
332,2013-11-29,1076.7,31940.0,
333,2013-11-30,1076.0,31940.0,
334,2013-12-01,1078.4,31940.0,
335,2013-12-02,1096.4,31940.0,
336,2013-12-03,1093.5,31940.0,
337,2013-12-04,1083.1,31940.0,
338,2013-12-05,1076.9,31940.0,
339,2013-12-06,1076.2,31940.0,
340,2013-12-07,1076.8,31940.0,
341,2013-12-08,1075.6,31940.0,
342,2013-12-09,1077.6,31940.0,
343,2013-12-10,1076.0,31940.0,
344,2013-12-11,1075.3,31940.0,
345,2013-12-12,1075.3,31940.0,
346,2013-12-13,1076.2,31940.0,
347,2013-12-14,1076.8,31940.0,
348,2013-12-15,1076.3,31940.0,
349,2013-12-16,1076.7,31940.0,
350,2013-12-17,1076.0,31940.0,
351,2013-12-18,1076.9,31940.0,
352,2013-12-19,1074.8,31940.0,
353,2013-12-20,1076.7,31940.0,
354,2013-12-21,1084.4,31940.0,
355,2013-12-22,1087.1,31940.0,
356,2013-12-23,1092.3,31940.0,
357,2013-12-24,1095.6,31940.0,
358,2013-12-25,1091.5,31940.0,
359,2013-12-26,1078.7,31940.0,
360,2013-12-27,1079.3,31940.0,
361,2013-12-28,1082.5,31940.0,
362,2013-12-29,1082.7,31940.0,
363,2013-12-30,1081.2,31940.0,
364,2013-12-31,1078.8,31940.0,
365,2014-01-01,1078.0,31940.0,
366,2014-01-02,1076.8,31940.0,
367,2014-01-03,1079.3,31940.0,
368,2014-01-04,1081.3,31940.0,
369,2014-01-05,1081.9,31940.0,
370,2014-01-06,1081.3,31940.0,
371,2014-01-07,1078.6,31940.0,
372,2014-01-08,1075.4,31940.0,
373,2014-01-09,1077.8,31940.0,
374,2014-01-10,1080.5,31940.0,
375,2014-01-11,1076.5,31940.0,
376,2014-01-12,1080.7,31940.0,
377,2014-01-13,1093.6,31940.0,
378,2014-01-14,1096.2,31940.0,
379,2014-01-15,1091.6,31940.0,
380,2014-01-16,1083.4,31940.0,
381,2014-01-17,1080.3,31940.0,
382,2014-01-18,1082.2,31940.0,
383,2014-01-19,1081.8,31940.0,
384,2014-01-20,1079.3,31940.0,
385,2014-01-21,1075.4,31940.0,
386,2014-01-22,1075.0,31940.0,
387,2014-01-23,1075.4,31940.0,
388,2014-01-24,1076.2,31940.0,
389,2014-01-25,1077.3,31940.0,
390,2014-01-26,1077.5,31940.0,
391,2014-01-27,1077.0,31940.0,
392,2014-01-28,1076.2,31940.0,
393,2014-01-29,1077.4,31940.0,
394,2014-01-30,1080.0,31940.0,
395,2014-01-31,1080.2,31940.0,
396,2014-02-01,1081.5,31940.0,
397,2014-02-02,1081.4,31940.0,
398,2014-02-03,1080.1,31940.0,
399,2014-02-04,1077.7,31940.0,
400,2014-02-05,1075.5,31940.0,
401,2014-02-06,1074.9,31940.0,
402,2014-02-07,1078.2,31940.0,
403,2014-02-08,1079.2,31940.0,
404,2014-02-09,1079.2,31940.0,
405,2014-02-10,1078.9,31940.0,
406,2014-02-11,1077.8,31940.0,
407,2014-02-12,1079.4,31940.0,
408,2014-02-13,1081.3,31940.0,
409,2014-02-14,1079.7,31940.0,
410,2014-02-15,1077.0,31940.0,
411,2014-02-16,1079.7,31940.0,
412,2014-02-17,1081.2,31940.0,
413,2014-02-18,1080.8,31940.0,
414,2014-02-19,1081.3,31940.0,
415,2014-02-20,1078.1,31940.0,
416,2014-02-21,1079.4,31940.0,
417,2014-02-22,1083.4,31940.0,
418,2014-02-23,1084.8,31940.0,
419,2014-02-24,1086.0,31940.0,
420,2014-02-25,1087.8,31940.0,
421,2014-02-26,1089.2,31940.0,
422,2014-02-27,1090.3,31940.0,
423,2014-02-28,1090.9,31940.0,
424,2014-03-01,1092.6,31940.0,
425,2014-03-02,1094.1,31940.0,
426,2014-03-03,1096.1,31940.0,
427,2014-03-04,1099.9,31940.0,
428,2014-03-05,1102.9,31940.0,
429,2014-03-06,1108.2,31940.0,
430,2014-03-07,1109.2,31940.0,
431,2014-03-08,1111.7,31940.0,
432,2014-03-09,1117.2,31940.0,
433,2014-03-10,1126.8,31940.0,
434,2014-03-11,1126.8,31940.0,
435,2014-03-12,1126.0,31940.0,
436,2014-03-13,1124.8,31940.0,
437,2014-03-14,1125.5,31940.0,
438,2014-03-15,1127.2,31940.0,
439,2014-03-16,1128.4,31940.0,
440,2014-03-17,1130.6,31940.0,
441,2014-03-18,1131.5,31940.0,
442,2014-03-19,1132.0,31940.0,
443,2014-03-20,1133.1,31940.0,
444,2014-03-21,1133.8,31940.0,
445,2014-03-22,1134.6,31940.0,
446,2014-03-23,1134.9,31940.0,
447,2014-03-24,1134.8,31940.0,
448,2014-03-25,1135.0,31940.0,
449,2014-03-26,1135.4,31940.0,
450,2014-03-27,1135.8,31940.0,
451,2014-03-28,1136.5,31940.0,
452,2014-03-29,1137.2,31940.0,
453,2014-03-30,1138.0,31940.0,
454,2014-03-31,1138.5,31940.0,
455,2014-04-01,1138.8,31940.0,
456,2014-04-02,1139.2,31940.0,
457,2014-04-03,1139.8,31940.0,
458,2014-04-04,1140.4,31940.0,
459,2014-04-05,1140.9,31940.0,
460,2014-04-06,1142.6,31940.0,
461,2014-04-07,1145.0,31940.0,
462,2014-04-08,1146.1,31940.0,
463,2014-04-09,1146.9,31940.0,
464,2014-04-10,1147.7,31940.0,
465,2014-04-11,1148.1,31940.0,
466,2014-04-12,1148.6,31940.0,
467,2014-04-13,1148.9,31940.0,
468,2014-04-14,1148.8,31940.0,
469,2014-04-15,1149.1,31940.0,
470,2014-04-16,1149.6,31940.0,
471,2014-04-17,1150.7,31940.0,
472,2014-04-18,1152.0,31940.0,
473,2014-04-19,1152.6,31940.0,
474,2014-04-20,1152.6,31940.0,
475,2014-04-21,1152.2,31940.0,
476,2014-04-22,1152.4,31940.0,
477,2014-04-23,1153.1,31940.0,
478,2014-04-24,1154.2,31940.0,
479,2014-04-25,1155.6,31940.0,
480,2014-04-26,1156.6,31940.0,
481,2014-04-27,1156.7,31940.0,
482,2014-04-28,1156.8,31940.0,
483,2014-04-29,1157.2,31940.0,
484,2014-04-30,1157.5,31940.0,
485,2014-05-01,1157.7,31940.0,
486,2014-05-02,1158.2,31940.0,
487,2014-05-03,1158.1,31940.0,
488,2014-05-04,1157.8,31940.0,
489,2014-05-05,1157.7,31940.0,
490,2014-05-06,1158.4,31940.0,
491,2014-05-07,1158.9,31940.0,
492,2014-05-08,1159.3,31940.0,
493,2014-05-09,1160.1,31940.0,
494,2014-05-10,1161.1,31940.0,
495,2014-05-11,1161.9,31940.0,
496,2014-05-12,1162.1,31940.0,
497,2014-05-13,1162.4,31940.0,
498,2014-05-14,1162.8,31940.0,
499,2014-05-15,1163.2,31940.0,
500,2014-05-16,1163.6,31940.0,
501,2014-05-17,1163.9,31940.0,
502,2014-05-18,1163.9,31940.0,
503,2014-05-19,1164.0,31940.0,
504,2014-05-20,1164.3,31940.0,
505,2014-05-21,1164.7,31940.0,
506,2014-05-22,1165.0,31940.0,
507,2014-05-23,1165.4,31940.0,
508,2014-05-24,1165.9,31940.0,
509,2014-05-25,1166.2,31940.0,
510,2014-05-26,1166.6,31940.0,
511,2014-05-27,1167.0,31940.0,
512,2014-05-28,1167.1,31940.0,
513,2014-05-29,1167.1,31940.0,
514,2014-05-30,1167.0,31940.0,
515,2014-05-31,1167.1,31940.0,
516,2014-06-01,1167.1,31940.0,
517,2014-06-02,1167.2,31940.0,
518,2014-06-03,1167.1,31940.0,
519,2014-06-04,1167.1,31940.0,
520,2014-06-05,1167.0,31940.0,
521,2014-06-06,1167.1,31940.0,
522,2014-06-07,1167.2,31940.0,
523,2014-06-08,1167.2,31940.0,
524,2014-06-09,1167.2,31940.0,
525,2014-06-10,1167.2,31940.0,
526,2014-06-11,1167.1,31940.0,
527,2014-06-12,1166.9,31940.0,
528,2014-06-13,1167.0,31940.0,
529,2014-06-14,1167.1,31940.0,
530,2014-06-15,1167.1,31940.0,
531,2014-06-16,1167.3,31940.0,
532,2014-06-17,1167.4,31940.0,
533,2014-06-18,1167.4,31940.0,
534,2014-06-19,1167.4,31940.0,
535,2014-06-20,1167.1,31940.0,
536,2014-06-21,1167.1,31940.0,
537,2014-06-22,1167.0,31940.0,
538,2014-06-23,1166.8,31940.0,
539,2014-06-24,1166.5,31940.0,
540,2014-06-25,1166.3,31940.0,
541,2014-06-26,1166.0,31940.0,
542,2014-06-27,1165.8,31940.0,
543,2014-06-28,1165.5,31940.0,
544,2014-06-29,1165.5,31940.0,
545,2014-06-30,1165.5,31940.0,
546,2014-07-01,1165.5,31940.0,
547,2014-07-02,1165.5,31940.0,
548,2014-07-03,1165.4,31940.0,
549,2014-07-04,1165.4,31940.0,
550,2014-07-05,1165.3,31940.0,
551,2014-07-06,1165.2,31940.0,
552,2014-07-07,1165.1,31940.0,
553,2014-07-08,1165.0,31940.0,
554,2014-07-09,1164.9,31940.0,
555,2014-07-10,1164.8,31940.0,
556,2014-07-11,1164.6,31940.0,
557,2014-07-12,1164.5,31940.0,
558,2014-07-13,1164.3,31940.0,
559,2014-07-14,1164.2,31940.0,
560,2014-07-15,1164.1,31940.0,
561,2014-07-16,1163.9,31940.0,
562,2014-07-17,1163.7,31940.0,
563,2014-07-18,1163.6,31940.0,
564,2014-07-19,1163.4,31940.0,
565,2014-07-20,1163.3,31940.0,
566,2014-07-21,1163.2,31940.0,
567,2014-07-22,1163.1,31940.0,
568,2014-07-23,1163.0,31940.0,
569,2014-07-24,1163.1,31940.0,
570,2014-07-25,1163.1,31940.0,
571,2014-07-26,1163.1,31940.0,
572,2014-07-27,1163.0,31940.0,
573,2014-07-28,1162.8,31940.0,
574,2014-07-29,1162.6,31940.0,
575,2014-07-30,1162.4,31940.0,
576,2014-07-31,1162.2,31940.0,
577,2014-08-01,1162.0,31940.0,
578,2014-08-02,1161.7,31940.0,
579,2014-08-03,1161.5,31940.0,
580,2014-08-04,1161.3,31940.0,
581,2014-08-05,1161.0,31940.0,
582,2014-08-06,1160.8,31940.0,
583,2014-08-07,1160.5,31940.0,
584,2014-08-08,1160.2,31940.0,
585,2014-08-09,1159.9,31940.0,
586,2014-08-10,1159.6,31940.0,
587,2014-08-11,1159.4,31940.0,
588,2014-08-12,1159.0,31940.0,
589,2014-08-13,1159.0,31940.0,
590,2014-08-14,1158.9,31940.0,
591,2014-08-15,1158.6,31940.0,
592,2014-08-16,1158.4,31940.0,
593,2014-08-17,1158.1,31940.0,
594,2014-08-18,1157.7,31940.0,
595,2014-08-19,1157.4,31940.0,
596,2014-08-20,1157.1,31940.0,
597,2014-08-21,1156.7,31940.0,
598,2014-08-22,1156.4,31940.0,
599,2014-08-23,1156.0,31940.0,
600,2014-08-24,1155.6,31940.0,
601,2014-08-25,1155.2,31940.0,
602,2014-08-26,1154.8,31940.0,
603,2014-08-27,1154.4,31940.0,
604,2014-08-28,1154.0,31940.0,
605,2014-08-29,1153.6,31940.0,
606,2014-08-30,1153.2,31940.0,
607,2014-08-31,1153.2,31940.0,
608,2014-09-01,1152.9,31940.0,
609,2014-09-02,1152.6,31940.0,
610,2014-09-03,1152.4,31940.0,
611,2014-09-04,1152.3,31940.0,
612,2014-09-05,1152.0,31940.0,
613,2014-09-06,1151.7,31940.0,
614,2014-09-07,1151.5,31940.0,
615,2014-09-08,1151.1,31940.0,
616,2014-09-09,1150.8,31940.0,
617,2014-09-10,1150.4,31940.0,
618,2014-09-11,1150.0,31940.0,
619,2014-09-12,1149.5,31940.0,
620,2014-09-13,1149.0,31940.0,
621,2014-09-14,1148.6,31940.0,
622,2014-09-15,1148.1,31940.0,
623,2014-09-16,1147.6,31940.0,
624,2014-09-17,1147.1,31940.0,
625,2014-09-18,1146.6,31940.0,
626,2014-09-19,1146.1,31940.0,
627,2014-09-20,1145.5,31940.0,
628,2014-09-21,1144.8,31940.0,
629,2014-09-22,1144.1,31940.0,
630,2014-09-23,1143.4,31940.0,
631,2014-09-24,1142.7,31940.0,
632,2014-09-25,1141.7,31940.0,
633,2014-09-26,1140.9,31940.0,
634,2014-09-27,1140.0,31940.0,
635,2014-09-28,1139.1,31940.0,
636,2014-09-29,1138.0,31940.0,
637,2014-09-30,1137.2,31940.0,
638,2014-10-01,1136.4,31940.0,
639,2014-10-02,1135.4,31940.0,
640,2014-10-03,1134.5,31940.0,
641,2014-10-04,1133.5,31940.0,
642,2014-10-05,1132.5,31940.0,
643,2014-10-06,1131.4,31940.0,
644,2014-10-07,1130.3,31940.0,
645,2014-10-08,1129.0,31940.0,
646,2014-10-09,1127.8,31940.0,
647,2014-10-10,1126.3,31940.0,
648,2014-10-11,1124.7,31940.0,
649,2014-10-12,1123.8,31940.0,
650,2014-10-13,1122.6,31940.0,
651,2014-10-14,1121.4,31940.0,
652,2014-10-15,1119.5,31940.0,
653,2014-10-16,1118.0,31940.0,
654,2014-10-17,1116.5,31940.0,
655,2014-10-18,1115.6,31940.0,
656,2014-10-19,1115.0,31940.0,
657,2014-10-20,1113.8,31940.0,
658,2014-10-21,1111.9,31940.0,
659,2014-10-22,1109.9,31940.0,
660,2014-10-23,1110.0,31940.0,
661,2014-10-24,1111.7,31940.0,
662,2014-10-25,1109.6,31940.0,
663,2014-10-26,1106.1,31940.0,
664,2014-10-27,1104.9,31940.0,
665,2014-10-28,1101.5,31940.0,
666,2014-10-29,1096.6,31940.0,
667,2014-10-30,1091.0,31940.0,
668,2014-10-31,1084.0,31940.0,
669,2014-11-01,1083.5,31940.0,
670,2014-11-02,1082.4,31940.0,
671,2014-11-03,1082.1,31940.0,
672,2014-11-04,1083.9,31940.0,
673,2014-11-05,1090.8,31940.0,
674,2014-11-06,1089.6,31940.0,
675,2014-11-07,1087.5,31940.0,
676,2014-11-08,1086.9,31940.0,
677,2014-11-09,1084.2,31940.0,
678,2014-11-10,1087.0,31940.0,
679,2014-11-11,1085.7,31940.0,
680,2014-11-12,1080.4,31940.0,
681,2014-11-13,1075.3,31940.0,
682,2014-11-14,1077.3,31940.0,
