,datetime,LAKE_SABRINA_NR_BISHOP_CA.
1962,2016-05-16,2580.0
1963,2016-05-17,2650.0
1964,2016-05-18,2710.0
1965,2016-05-19,2790.0
1966,2016-05-20,2850.0
1967,2016-05-21,2890.0
1968,2016-05-22,2920.0
1969,2016-05-23,2940.0
1970,2016-05-24,2960.0
1971,2016-05-25,2980.0
1972,2016-05-26,3010.0
1973,2016-05-27,3050.0
1974,2016-05-28,3090.0
1975,2016-05-29,3140.0
1976,2016-05-30,3210.0
1977,2016-05-31,3300.0
1978,2016-06-01,3440.0
1979,2016-06-02,3620.0
1980,2016-06-03,3840.0
1981,2016-06-04,4060.0
1982,2016-06-05,4290.0
1983,2016-06-06,4550.0
1984,2016-06-07,4810.0
1985,2016-06-08,5070.0
1986,2016-06-09,5290.0
1987,2016-06-10,5490.0
1988,2016-06-11,5660.0
1989,2016-06-12,5900.0
1990,2016-06-13,6070.0
1991,2016-06-14,6200.0
1992,2016-06-15,6330.0
1993,2016-06-16,6440.0
1994,2016-06-17,6550.0
1995,2016-06-18,6650.0
1996,2016-06-19,6750.0
1997,2016-06-20,6870.0
1998,2016-06-21,7060.0
1999,2016-06-22,7290.0
2000,2016-06-23,7460.0
2001,2016-06-24,7490.0
2002,2016-06-25,7490.0
2003,2016-06-26,7480.0
2004,2016-06-27,7480.0
2005,2016-06-28,7500.0
2006,2016-06-29,7500.0
2007,2016-06-30,7500.0
2008,2016-07-01,7500.0
2009,2016-07-02,7490.0
2010,2016-07-03,7480.0
2011,2016-07-04,7470.0
2012,2016-07-05,7460.0
2013,2016-07-06,7460.0
2014,2016-07-07,7450.0
2015,2016-07-08,7440.0
2016,2016-07-09,7440.0
2017,2016-07-10,7430.0
2018,2016-07-11,7430.0
2019,2016-07-12,7420.0
2020,2016-07-13,7420.0
2021,2016-07-14,7420.0
2022,2016-07-15,7420.0
2023,2016-07-16,7420.0
2024,2016-07-17,7420.0
2025,2016-07-18,7420.0
2026,2016-07-19,7410.0
2027,2016-07-20,7390.0
2028,2016-07-21,7380.0
2029,2016-07-22,7360.0
2030,2016-07-23,7350.0
2031,2016-07-24,7320.0
2032,2016-07-25,7290.0
2033,2016-07-26,7260.0
2034,2016-07-27,7240.0
2035,2016-07-28,7220.0
2036,2016-07-29,7220.0
2037,2016-07-30,7230.0
2038,2016-07-31,7230.0
2039,2016-08-01,7220.0
2040,2016-08-02,7200.0
2041,2016-08-03,7180.0
2042,2016-08-04,7160.0
2043,2016-08-05,7130.0
2044,2016-08-06,7080.0
2045,2016-08-07,7030.0
2046,2016-08-08,6980.0
2047,2016-08-09,6920.0
2048,2016-08-10,6860.0
2049,2016-08-11,6780.0
2050,2016-08-12,6710.0
2051,2016-08-13,6630.0
2052,2016-08-14,6550.0
2053,2016-08-15,6480.0
2054,2016-08-16,6390.0
2055,2016-08-17,6310.0
2056,2016-08-18,6230.0
2057,2016-08-19,6190.0
2058,2016-08-20,6110.0
2059,2016-08-21,6030.0
2060,2016-08-22,5940.0
2061,2016-08-23,5850.0
2062,2016-08-24,5750.0
2063,2016-08-25,5640.0
2064,2016-08-26,5560.0
2065,2016-08-27,5470.0
2066,2016-08-28,5390.0
2067,2016-08-29,5310.0
2068,2016-08-30,5220.0
2069,2016-08-31,5140.0
2070,2016-09-01,5090.0
2071,2016-09-02,5060.0
2072,2016-09-03,5040.0
2073,2016-09-04,5020.0
2074,2016-09-05,5000.0
2075,2016-09-06,4980.0
2076,2016-09-07,4960.0
2077,2016-09-08,4930.0
2078,2016-09-09,4890.0
2079,2016-09-10,4860.0
2080,2016-09-11,4840.0
2081,2016-09-12,4810.0
2082,2016-09-13,4770.0
2083,2016-09-14,4740.0
2084,2016-09-15,4710.0
2085,2016-09-16,4680.0
2086,2016-09-17,4650.0
2087,2016-09-18,4620.0
2088,2016-09-19,4590.0
2089,2016-09-20,4570.0
2090,2016-09-21,4540.0
2091,2016-09-22,4510.0
2092,2016-09-23,4470.0
2093,2016-09-24,4450.0
2094,2016-09-25,4420.0
2095,2016-09-26,4380.0
2096,2016-09-27,4340.0
2097,2016-09-28,4300.0
2098,2016-09-29,4270.0
2099,2016-09-30,4240.0
2100,2016-10-01,4210.0
2101,2016-10-02,4190.0
2102,2016-10-03,4170.0
2103,2016-10-04,4140.0
2104,2016-10-05,4110.0
2105,2016-10-06,4090.0
2106,2016-10-07,4070.0
2107,2016-10-08,4050.0
2108,2016-10-09,4030.0
2109,2016-10-10,4010.0
2110,2016-10-11,3980.0
2111,2016-10-12,3970.0
2112,2016-10-13,3960.0
2113,2016-10-14,3940.0
2114,2016-10-15,3920.0
2115,2016-10-16,3920.0
2116,2016-10-17,3900.0
2117,2016-10-18,3880.0
2118,2016-10-19,3850.0
2119,2016-10-20,3820.0
2120,2016-10-21,3790.0
2121,2016-10-22,3750.0
2122,2016-10-23,3720.0
2123,2016-10-24,3700.0
2124,2016-10-25,3680.0
2125,2016-10-26,3660.0
2126,2016-10-27,3640.0
2127,2016-10-28,3670.0
2128,2016-10-29,3670.0
2129,2016-10-30,3720.0
2130,2016-10-31,3740.0
2131,2016-11-01,3740.0
2132,2016-11-02,3730.0
2133,2016-11-03,3720.0
2134,2016-11-04,3710.0
2135,2016-11-05,3710.0
2136,2016-11-06,3700.0
2137,2016-11-07,3700.0
2138,2016-11-08,3690.0
2139,2016-11-09,3680.0
2140,2016-11-10,3670.0
2141,2016-11-11,3660.0
2142,2016-11-12,3640.0
2143,2016-11-13,3630.0
2144,2016-11-14,3610.0
2145,2016-11-15,3580.0
2146,2016-11-16,3570.0
2147,2016-11-17,3550.0
2148,2016-11-18,3530.0
2149,2016-11-19,3510.0
2150,2016-11-20,3500.0
2151,2016-11-21,3470.0
2152,2016-11-22,3450.0
2153,2016-11-23,3430.0
2154,2016-11-24,3410.0
2155,2016-11-25,3380.0
2156,2016-11-26,3360.0
2157,2016-11-27,3340.0
2158,2016-11-28,3320.0
2159,2016-11-29,3290.0
2160,2016-11-30,3270.0
2161,2016-12-01,3240.0
2162,2016-12-02,3230.0
2163,2016-12-03,3200.0
2164,2016-12-04,3180.0
2165,2016-12-05,3170.0
2166,2016-12-06,3140.0
2167,2016-12-07,3120.0
2168,2016-12-08,3100.0
2169,2016-12-09,3090.0
2170,2016-12-10,3070.0
2171,2016-12-11,3050.0
2172,2016-12-12,3030.0
2173,2016-12-13,3030.0
2174,2016-12-14,3010.0
2175,2016-12-15,3000.0
2176,2016-12-16,3000.0
2177,2016-12-17,2990.0
2178,2016-12-18,2970.0
2179,2016-12-19,2950.0
2180,2016-12-20,2940.0
2181,2016-12-21,2920.0
2182,2016-12-22,2920.0
2183,2016-12-23,2920.0
2184,2016-12-24,2920.0
2185,2016-12-25,2890.0
2186,2016-12-26,2870.0
2187,2016-12-27,2850.0
2188,2016-12-28,2830.0
2189,2016-12-29,2820.0
2190,2016-12-30,2810.0
2191,2016-12-31,2800.0
2192,2017-01-01,2790.0
2193,2017-01-02,2770.0
2194,2017-01-03,2760.0
2195,2017-01-04,2780.0
2196,2017-01-05,2790.0
2197,2017-01-06,2800.0
2198,2017-01-07,2840.0
2199,2017-01-08,2910.0
2200,2017-01-09,2980.0
2201,2017-01-10,3030.0
2202,2017-01-11,3090.0
2203,2017-01-12,3140.0
2204,2017-01-13,3170.0
2205,2017-01-14,3190.0
2206,2017-01-15,3190.0
2207,2017-01-16,3190.0
2208,2017-01-17,3200.0
2209,2017-01-18,3200.0
2210,2017-01-19,3220.0
2211,2017-01-20,3230.0
2212,2017-01-21,3240.0
2213,2017-01-22,3280.0
2214,2017-01-23,3310.0
2215,2017-01-24,3340.0
2216,2017-01-25,3350.0
2217,2017-01-26,3360.0
2218,2017-01-27,3360.0
2219,2017-01-28,3360.0
2220,2017-01-29,3360.0
2221,2017-01-30,3360.0
2222,2017-01-31,3360.0
2223,2017-02-01,3350.0
2224,2017-02-02,3340.0
2225,2017-02-03,3350.0
2226,2017-02-04,3340.0
2227,2017-02-05,3340.0
2228,2017-02-06,3330.0
2229,2017-02-07,3370.0
2230,2017-02-08,3390.0
2231,2017-02-09,3400.0
2232,2017-02-10,3430.0
2233,2017-02-11,3440.0
2234,2017-02-12,3450.0
2235,2017-02-13,3460.0
2236,2017-02-14,3460.0
2237,2017-02-15,3460.0
2238,2017-02-16,3460.0
2239,2017-02-17,3460.0
2240,2017-02-18,3460.0
2241,2017-02-19,3460.0
2242,2017-02-20,3450.0
2243,2017-02-21,3440.0
2244,2017-02-22,3430.0
2245,2017-02-23,3420.0
2246,2017-02-24,3410.0
2247,2017-02-25,3390.0
2248,2017-02-26,3360.0
2249,2017-02-27,3310.0
2250,2017-02-28,3240.0
2251,2017-03-01,3170.0
2252,2017-03-02,3110.0
2253,2017-03-03,3040.0
2254,2017-03-04,2970.0
2255,2017-03-05,2920.0
2256,2017-03-06,2850.0
2257,2017-03-07,2780.0
2258,2017-03-08,2710.0
2259,2017-03-09,2620.0
2260,2017-03-10,2590.0
2261,2017-03-11,2570.0
2262,2017-03-12,2550.0
2263,2017-03-13,2520.0
2264,2017-03-14,2490.0
2265,2017-03-15,2460.0
2266,2017-03-16,2440.0
2267,2017-03-17,2410.0
2268,2017-03-18,2390.0
2269,2017-03-19,2360.0
2270,2017-03-20,2340.0
2271,2017-03-21,2330.0
2272,2017-03-22,2310.0
2273,2017-03-23,2270.0
2274,2017-03-24,2240.0
2275,2017-03-25,2210.0
2276,2017-03-26,2170.0
2277,2017-03-27,2140.0
2278,2017-03-28,2090.0
2279,2017-03-29,2060.0
2280,2017-03-30,2060.0
2281,2017-03-31,2050.0
2282,2017-04-01,2050.0
2283,2017-04-02,2040.0
2284,2017-04-03,2040.0
2285,2017-04-04,2050.0
2286,2017-04-05,2050.0
2287,2017-04-06,2040.0
2288,2017-04-07,2060.0
2289,2017-04-08,2050.0
2290,2017-04-09,2010.0
2291,2017-04-10,1940.0
2292,2017-04-11,1840.0
2293,2017-04-12,1760.0
2294,2017-04-13,1670.0
2295,2017-04-14,1580.0
2296,2017-04-15,1500.0
2297,2017-04-16,1420.0
2298,2017-04-17,1350.0
2299,2017-04-18,1290.0
2300,2017-04-19,1230.0
2301,2017-04-20,1160.0
2302,2017-04-21,1100.0
2303,2017-04-22,1030.0
2304,2017-04-23,966.0
2305,2017-04-24,917.0
2306,2017-04-25,872.0
2307,2017-04-26,851.0
2308,2017-04-27,854.0
2309,2017-04-28,853.0
2310,2017-04-29,846.0
2311,2017-04-30,840.0
2312,2017-05-01,846.0
2313,2017-05-02,866.0
2314,2017-05-03,910.0
2315,2017-05-04,992.0
2316,2017-05-05,1100.0
2317,2017-05-06,1180.0
2318,2017-05-07,1220.0
2319,2017-05-08,1200.0
2320,2017-05-09,1140.0
2321,2017-05-10,1110.0
2322,2017-05-11,1100.0
2323,2017-05-12,1110.0
2324,2017-05-13,1100.0
2325,2017-05-14,1070.0
2326,2017-05-15,1020.0
2327,2017-05-16,887.0
2328,2017-05-17,723.0
2329,2017-05-18,571.0
2330,2017-05-19,434.0
2331,2017-05-20,350.0
2332,2017-05-21,316.0
2333,2017-05-22,326.0
2334,2017-05-23,358.0
2335,2017-05-24,419.0
2336,2017-05-25,509.0
2337,2017-05-26,576.0
2338,2017-05-27,622.0
2339,2017-05-28,693.0
2340,2017-05-29,805.0
2341,2017-05-30,923.0
2342,2017-05-31,1040.0
2343,2017-06-01,1110.0
2344,2017-06-02,1200.0
2345,2017-06-03,1340.0
2346,2017-06-04,1510.0
2347,2017-06-05,1720.0
2348,2017-06-06,1940.0
2349,2017-06-07,2150.0
2350,2017-06-08,2360.0
2351,2017-06-09,2520.0
2352,2017-06-10,2650.0
2353,2017-06-11,2740.0
2354,2017-06-12,2740.0
2355,2017-06-13,2670.0
2356,2017-06-14,2590.0
2357,2017-06-15,2570.0
2358,2017-06-16,2620.0
2359,2017-06-17,2840.0
2360,2017-06-18,3200.0
2361,2017-06-19,3690.0
2362,2017-06-20,4140.0
2363,2017-06-21,4580.0
2364,2017-06-22,4930.0
2365,2017-06-23,5190.0
2366,2017-06-24,5440.0
2367,2017-06-25,5640.0
2368,2017-06-26,5860.0
2369,2017-06-27,6020.0
2370,2017-06-28,6090.0
2371,2017-06-29,6120.0
2372,2017-06-30,6140.0
2373,2017-07-01,6190.0
2374,2017-07-02,6280.0
2375,2017-07-03,6390.0
2376,2017-07-04,6490.0
2377,2017-07-05,6560.0
2378,2017-07-06,6610.0
2379,2017-07-07,6650.0
2380,2017-07-08,6700.0
2381,2017-07-09,6770.0
2382,2017-07-10,6840.0
2383,2017-07-11,6880.0
2384,2017-07-12,6830.0
2385,2017-07-13,6770.0
2386,2017-07-14,6730.0
2387,2017-07-15,6670.0
2388,2017-07-16,6590.0
2389,2017-07-17,6580.0
2390,2017-07-18,6570.0
2391,2017-07-19,6550.0
2392,2017-07-20,6630.0
2393,2017-07-21,6730.0
2394,2017-07-22,6810.0
2395,2017-07-23,6890.0
2396,2017-07-24,7000.0
2397,2017-07-25,7100.0
2398,2017-07-26,7170.0
2399,2017-07-27,7220.0
2400,2017-07-28,7250.0
2401,2017-07-29,7290.0
2402,2017-07-30,7310.0
2403,2017-07-31,7320.0
2404,2017-08-01,7310.0
2405,2017-08-02,7300.0
2406,2017-08-03,7300.0
2407,2017-08-04,7370.0
2408,2017-08-05,7410.0
2409,2017-08-06,7410.0
2410,2017-08-07,7390.0
2411,2017-08-08,7370.0
2412,2017-08-09,7330.0
2413,2017-08-10,7290.0
2414,2017-08-11,7250.0
2415,2017-08-12,7240.0
2416,2017-08-13,7210.0
2417,2017-08-14,7200.0
2418,2017-08-15,7210.0
2419,2017-08-16,7210.0
2420,2017-08-17,7210.0
2421,2017-08-18,7210.0
2422,2017-08-19,7210.0
2423,2017-08-20,7200.0
2424,2017-08-21,7190.0
2425,2017-08-22,7180.0
2426,2017-08-23,7160.0
2427,2017-08-24,7140.0
2428,2017-08-25,7110.0
2429,2017-08-26,7090.0
2430,2017-08-27,7060.0
2431,2017-08-28,7040.0
2432,2017-08-29,7020.0
2433,2017-08-30,7020.0
2434,2017-08-31,7030.0
2435,2017-09-01,7040.0
2436,2017-09-02,7050.0
2437,2017-09-03,7040.0
2438,2017-09-04,7030.0
2439,2017-09-05,7020.0
2440,2017-09-06,7000.0
2441,2017-09-07,6970.0
2442,2017-09-08,6940.0
2443,2017-09-09,6910.0
2444,2017-09-10,6870.0
2445,2017-09-11,6830.0
2446,2017-09-12,6790.0
2447,2017-09-13,6750.0
2448,2017-09-14,6710.0
2449,2017-09-15,6670.0
2450,2017-09-16,6620.0
2451,2017-09-17,6560.0
2452,2017-09-18,6500.0
2453,2017-09-19,6440.0
2454,2017-09-20,6360.0
2455,2017-09-21,6310.0
2456,2017-09-22,6240.0
2457,2017-09-23,6180.0
2458,2017-09-24,6110.0
2459,2017-09-25,6050.0
2460,2017-09-26,6000.0
2461,2017-09-27,5950.0
2462,2017-09-28,5900.0
2463,2017-09-29,5870.0
2464,2017-09-30,5850.0
2465,2017-10-01,5840.0
2466,2017-10-02,5820.0
2467,2017-10-03,5800.0
2468,2017-10-04,5780.0
2469,2017-10-05,5750.0
2470,2017-10-06,5730.0
2471,2017-10-07,5710.0
2472,2017-10-08,5690.0
2473,2017-10-09,5660.0
2474,2017-10-10,5640.0
2475,2017-10-11,5610.0
2476,2017-10-12,5590.0
2477,2017-10-13,5560.0
2478,2017-10-14,5550.0
2479,2017-10-15,5530.0
2480,2017-10-16,5510.0
2481,2017-10-17,5490.0
2482,2017-10-18,5480.0
2483,2017-10-19,5470.0
2484,2017-10-20,5450.0
2485,2017-10-21,5440.0
2486,2017-10-22,5420.0
2487,2017-10-23,5410.0
2488,2017-10-24,5390.0
2489,2017-10-25,5380.0
2490,2017-10-26,5360.0
2491,2017-10-27,5350.0
2492,2017-10-28,5330.0
2493,2017-10-29,5320.0
2494,2017-10-30,5300.0
2495,2017-10-31,5290.0
2496,2017-11-01,5280.0
2497,2017-11-02,5270.0
2498,2017-11-03,5260.0
2499,2017-11-04,5250.0
2500,2017-11-05,5240.0
2501,2017-11-06,5230.0
2502,2017-11-07,5210.0
2503,2017-11-08,5190.0
2504,2017-11-09,5150.0
2505,2017-11-10,5130.0
2506,2017-11-11,5110.0
2507,2017-11-12,5100.0
2508,2017-11-13,5090.0
2509,2017-11-14,5070.0
2510,2017-11-15,5070.0
2511,2017-11-16,5080.0
2512,2017-11-17,5080.0
2513,2017-11-18,5080.0
2514,2017-11-19,5080.0
2515,2017-11-20,5070.0
2516,2017-11-21,5070.0
2517,2017-11-22,5070.0
2518,2017-11-23,5070.0
2519,2017-11-24,5060.0
2520,2017-11-25,5060.0
2521,2017-11-26,5070.0
2522,2017-11-27,5050.0
2523,2017-11-28,5050.0
2524,2017-11-29,5050.0
2525,2017-11-30,5040.0
2526,2017-12-01,5030.0
2527,2017-12-02,5030.0
2528,2017-12-03,5020.0
2529,2017-12-04,5000.0
2530,2017-12-05,4990.0
2531,2017-12-06,4980.0
2532,2017-12-07,4960.0
2533,2017-12-08,4950.0
2534,2017-12-09,4930.0
2535,2017-12-10,4920.0
2536,2017-12-11,4900.0
2537,2017-12-12,4880.0
2538,2017-12-13,4860.0
2539,2017-12-14,4850.0
2540,2017-12-15,4830.0
2541,2017-12-16,4810.0
2542,2017-12-17,4790.0
2543,2017-12-18,4770.0
2544,2017-12-19,4760.0
2545,2017-12-20,4740.0
2546,2017-12-21,4730.0
2547,2017-12-22,4720.0
2548,2017-12-23,4700.0
2549,2017-12-24,4680.0
2550,2017-12-25,4680.0
2551,2017-12-26,4660.0
2552,2017-12-27,4650.0
2553,2017-12-28,4640.0
2554,2017-12-29,4630.0
2555,2017-12-30,4620.0
2556,2017-12-31,4610.0
2557,2018-01-01,4600.0
