,datetime,MUD_MOUNTAIN_LAKE_NEAR_BUCKLEY__WA.
1881,2016-02-25,22720.65
1882,2016-02-26,17306.62
1883,2016-02-27,11858.31
1884,2016-02-28,7518.42
1885,2016-02-29,4057.62
1886,2016-03-01,1874.08
1887,2016-03-02,1065.67
1888,2016-03-03,1010.78
1889,2016-03-04,1000.76
1890,2016-03-05,996.74
1891,2016-03-06,1007.66
1892,2016-03-07,1000.52
1893,2016-03-08,960.2800000000001
1894,2016-03-09,942.28
1895,2016-03-10,940.75
1896,2016-03-11,937.73
1897,2016-03-12,937.58
1898,2016-03-13,937.88
1899,2016-03-14,937.49
1900,2016-03-15,925.56
1901,2016-03-16,922.1800000000001
1902,2016-03-17,920.88
1903,2016-03-18,917.1400000000001
1904,2016-03-19,916.48
1905,2016-03-20,916.26
1906,2016-03-21,916.3399999999999
1907,2016-03-22,916.1199999999999
1908,2016-03-23,973.32
1909,2016-03-24,983.15
1910,2016-03-25,980.65
1911,2016-03-26,978.0
1912,2016-03-27,977.8499999999999
1913,2016-03-28,977.0
1914,2016-03-29,974.2399999999999
1915,2016-03-30,972.45
1916,2016-03-31,972.0
1917,2016-04-01,974.12
1918,2016-04-02,977.4000000000001
1919,2016-04-03,979.5
1920,2016-04-04,982.35
1921,2016-04-05,981.25
1922,2016-04-06,976.88
1923,2016-04-07,975.6
1924,2016-04-08,982.4000000000001
1925,2016-04-09,992.9599999999999
1926,2016-04-10,997.0400000000001
1927,2016-04-11,991.85
1928,2016-04-12,987.1
1929,2016-04-13,983.7
1930,2016-04-14,980.75
1931,2016-04-15,975.84
1932,2016-04-16,972.4
1933,2016-04-17,970.2
1934,2016-04-18,972.35
1935,2016-04-19,977.9
1936,2016-04-20,988.4
1937,2016-04-21,999.2
1938,2016-04-22,1002.02
1939,2016-04-23,994.52
1940,2016-04-24,992.06
1941,2016-04-25,985.0
1942,2016-04-26,978.6500000000001
1943,2016-04-27,975.2800000000001
1944,2016-04-28,971.7
1945,2016-04-29,969.75
1946,2016-04-30,968.0
1947,2016-05-01,967.7199999999999
1948,2016-05-02,969.35
1949,2016-05-03,974.0
1950,2016-05-04,980.2
1951,2016-05-05,984.0
1952,2016-05-06,982.65
1953,2016-05-07,985.9499999999999
1954,2016-05-08,994.22
1955,2016-05-09,989.0
1956,2016-05-10,980.2
1957,2016-05-11,976.4
1958,2016-05-12,975.8000000000001
1959,2016-05-13,976.6
1960,2016-05-14,979.95
1961,2016-05-15,987.65
1962,2016-05-16,988.1
1963,2016-05-17,984.3000000000001
1964,2016-05-18,981.55
1965,2016-05-19,981.1500000000001
1966,2016-05-20,976.56
1967,2016-05-21,975.12
1968,2016-05-22,979.6999999999999
1969,2016-05-23,979.15
1970,2016-05-24,975.64
1971,2016-05-25,973.48
1972,2016-05-26,972.55
1973,2016-05-27,971.2
1974,2016-05-28,969.0
1975,2016-05-29,967.52
1976,2016-05-30,967.1999999999999
1977,2016-05-31,967.4
1978,2016-06-01,969.6500000000001
1979,2016-06-02,976.7600000000001
1980,2016-06-03,977.05
1981,2016-06-04,979.6
1982,2016-06-05,986.45
1983,2016-06-06,993.2
1984,2016-06-07,992.06
1985,2016-06-08,985.2
1986,2016-06-09,978.6
1987,2016-06-10,976.64
1988,2016-06-11,974.04
1989,2016-06-12,966.84
1990,2016-06-13,965.32
1991,2016-06-14,966.7600000000001
1992,2016-06-15,963.32
1993,2016-06-16,961.96
1994,2016-06-17,959.48
1995,2016-06-18,961.2399999999999
1996,2016-06-19,965.32
1997,2016-06-20,962.0
1998,2016-06-21,963.84
1999,2016-06-22,963.4
2000,2016-06-23,964.4
2001,2016-06-24,974.56
2002,2016-06-25,974.88
2003,2016-06-26,970.9000000000001
2004,2016-06-27,970.45
2005,2016-06-28,972.85
2006,2016-06-29,972.5999999999999
2007,2016-06-30,971.4
2008,2016-07-01,968.75
2009,2016-07-02,966.7199999999999
2010,2016-07-03,966.84
2011,2016-07-04,965.32
2012,2016-07-05,962.7199999999999
2013,2016-07-06,960.52
2014,2016-07-07,959.64
2015,2016-07-08,960.0799999999999
2016,2016-07-09,966.36
2017,2016-07-10,961.4
2018,2016-07-11,959.1999999999999
2019,2016-07-12,957.48
2020,2016-07-13,955.82
2021,2016-07-14,912.0799999999999
2022,2016-07-15,910.5799999999999
2023,2016-07-16,910.8599999999999
2024,2016-07-17,910.1800000000001
2025,2016-07-18,911.12
2026,2016-07-19,911.36
2027,2016-07-20,910.5799999999999
2028,2016-07-21,910.24
2029,2016-07-22,911.25
2030,2016-07-23,910.5799999999999
2031,2016-07-24,910.06
2032,2016-07-25,910.46
2033,2016-07-26,911.33
2034,2016-07-27,911.29
2035,2016-07-28,910.8399999999999
2036,2016-07-29,910.8199999999999
2037,2016-07-30,911.2
2038,2016-07-31,910.72
2039,2016-08-01,909.5799999999999
2040,2016-08-02,909.44
2041,2016-08-03,909.2
2042,2016-08-04,908.8
2043,2016-08-05,908.8
2044,2016-08-06,908.72
2045,2016-08-07,908.52
2046,2016-08-08,908.46
2047,2016-08-09,908.06
2048,2016-08-10,907.9000000000001
2049,2016-08-11,908.0999999999999
2050,2016-08-12,907.72
2051,2016-08-13,908.6800000000001
2052,2016-08-14,909.26
2053,2016-08-15,908.4000000000001
2054,2016-08-16,908.1199999999999
2055,2016-08-17,907.8800000000001
2056,2016-08-18,907.8199999999999
2057,2016-08-19,908.56
2058,2016-08-20,908.54
2059,2016-08-21,908.3399999999999
2060,2016-08-22,907.5999999999999
2061,2016-08-23,906.3399999999999
2062,2016-08-24,906.9200000000001
2063,2016-08-25,906.9200000000001
2064,2016-08-26,907.04
2065,2016-08-27,907.0999999999999
2066,2016-08-28,906.78
2067,2016-08-29,906.72
2068,2016-08-30,906.72
2069,2016-08-31,906.3599999999999
2070,2016-09-01,906.8599999999999
2071,2016-09-02,906.3800000000001
2072,2016-09-03,906.44
2073,2016-09-04,904.96
2074,2016-09-05,904.75
2075,2016-09-06,904.3
2076,2016-09-07,904.75
2077,2016-09-08,904.64
2078,2016-09-09,904.51
2079,2016-09-10,904.37
2080,2016-09-11,904.6
2081,2016-09-12,904.23
2082,2016-09-13,904.09
2083,2016-09-14,903.94
2084,2016-09-15,904.17
2085,2016-09-16,904.1
2086,2016-09-17,904.18
2087,2016-09-18,913.2
2088,2016-09-19,908.48
2089,2016-09-20,907.04
2090,2016-09-21,905.3800000000001
2091,2016-09-22,904.88
2092,2016-09-23,904.16
2093,2016-09-24,904.47
2094,2016-09-25,904.04
2095,2016-09-26,904.56
2096,2016-09-27,904.85
2097,2016-09-28,904.46
2098,2016-09-29,904.43
2099,2016-09-30,904.37
2100,2016-10-01,904.12
2101,2016-10-02,903.6800000000001
2102,2016-10-03,903.06
2103,2016-10-04,903.1600000000001
2104,2016-10-05,903.0
2105,2016-10-06,903.3599999999999
2106,2016-10-07,904.11
2107,2016-10-08,905.1199999999999
2108,2016-10-09,913.7
2109,2016-10-10,917.48
2110,2016-10-11,911.11
2111,2016-10-12,907.4000000000001
2112,2016-10-13,906.74
2113,2016-10-14,1062.88
2114,2016-10-15,998.48
2115,2016-10-16,991.1500000000001
2116,2016-10-17,982.7950000000001
2117,2016-10-18,974.44
2118,2016-10-19,967.9200000000001
2119,2016-10-20,971.85
2120,2016-10-21,1038.88
2121,2016-10-22,987.1
2122,2016-10-23,973.48
2123,2016-10-24,965.52
2124,2016-10-25,963.6
2125,2016-10-26,959.96
2126,2016-10-27,1072.22
2127,2016-10-28,992.78
2128,2016-10-29,978.25
2129,2016-10-30,971.65
2130,2016-10-31,970.15
2131,2016-11-01,976.12
2132,2016-11-02,972.2
2133,2016-11-03,972.3
2134,2016-11-04,966.2399999999999
2135,2016-11-05,963.64
2136,2016-11-06,984.5
2137,2016-11-07,973.0799999999999
2138,2016-11-08,969.2
2139,2016-11-09,965.7199999999999
2140,2016-11-10,963.32
2141,2016-11-11,960.0
2142,2016-11-12,958.6
2143,2016-11-13,959.4
2144,2016-11-14,974.4
2145,2016-11-15,985.5500000000001
2146,2016-11-16,991.5
2147,2016-11-17,980.7
2148,2016-11-18,973.7199999999999
2149,2016-11-19,968.65
2150,2016-11-20,965.2800000000001
2151,2016-11-21,963.44
2152,2016-11-22,960.96
2153,2016-11-23,961.96
2154,2016-11-24,957.88
2155,2016-11-25,964.7600000000001
2156,2016-11-26,960.2800000000001
2157,2016-11-27,959.1999999999999
2158,2016-11-28,959.48
2159,2016-11-29,958.64
2160,2016-11-30,957.56
2161,2016-12-01,957.36
2162,2016-12-02,955.79
2163,2016-12-03,964.7199999999999
2164,2016-12-04,973.8000000000001
2165,2016-12-05,965.4
2166,2016-12-06,961.52
2167,2016-12-07,924.56
2168,2016-12-08,913.0799999999999
2169,2016-12-09,912.9200000000001
2170,2016-12-10,912.6800000000001
2171,2016-12-11,911.75
2172,2016-12-12,911.4
2173,2016-12-13,911.21
2174,2016-12-14,911.04
2175,2016-12-15,910.5999999999999
2176,2016-12-16,910.22
2177,2016-12-17,909.46
2178,2016-12-18,909.2
2179,2016-12-19,909.6600000000001
2180,2016-12-20,913.3800000000001
2181,2016-12-21,916.22
2182,2016-12-22,911.45
2183,2016-12-23,911.01
2184,2016-12-24,910.28
2185,2016-12-25,908.6600000000001
2186,2016-12-26,908.1600000000001
2187,2016-12-27,908.72
2188,2016-12-28,908.72
2189,2016-12-29,908.6600000000001
2190,2016-12-30,910.6199999999999
2191,2016-12-31,909.9000000000001
2192,2017-01-01,909.72
2193,2017-01-02,909.72
2194,2017-01-03,907.94
2195,2017-01-04,907.0
2196,2017-01-05,906.0999999999999
2197,2017-01-06,906.1199999999999
2198,2017-01-07,906.6800000000001
2199,2017-01-08,906.8199999999999
2200,2017-01-09,907.3399999999999
2201,2017-01-10,906.98
2202,2017-01-11,905.8199999999999
2203,2017-01-12,906.2
2204,2017-01-13,905.8
2205,2017-01-14,943.81
2206,2017-01-15,942.82
2207,2017-01-16,942.5500000000001
2208,2017-01-17,943.57
2209,2017-01-18,998.6
2210,2017-01-19,1016.7
2211,2017-01-20,977.9
2212,2017-01-21,968.1999999999999
2213,2017-01-22,962.52
2214,2017-01-23,958.84
2215,2017-01-24,910.6199999999999
2216,2017-01-25,908.9000000000001
2217,2017-01-26,909.28
2218,2017-01-27,909.48
2219,2017-01-28,1029.5800000000002
2220,2017-01-29,1023.5600000000001
2221,2017-01-30,1318.75
2222,2017-01-31,1558.0300000000002
2223,2017-02-01,1921.8899999999999
2224,2017-02-02,2255.7200000000003
2225,2017-02-03,2360.82
2226,2017-02-04,2129.04
2227,2017-02-05,2232.24
2228,2017-02-06,2368.98
2229,2017-02-07,1870.28
2230,2017-02-08,1129.22
2231,2017-02-09,1073.33
2232,2017-02-10,3904.8
2233,2017-02-11,5156.42
2234,2017-02-12,4298.39
2235,2017-02-13,2836.18
2236,2017-02-14,1986.8600000000001
2237,2017-02-15,1100.06
2238,2017-02-16,3359.86
2239,2017-02-17,8082.3099999999995
2240,2017-02-18,9314.66
2241,2017-02-19,8698.16
2242,2017-02-20,6618.54
2243,2017-02-21,3997.93
2244,2017-02-22,1817.08
2245,2017-02-23,989.35
2246,2017-02-24,924.8800000000001
2247,2017-02-25,916.1199999999999
2248,2017-02-26,916.3
2249,2017-02-27,914.54
2250,2017-02-28,916.6800000000001
2251,2017-03-01,965.2399999999999
2252,2017-03-02,964.0799999999999
2253,2017-03-03,963.44
2254,2017-03-04,966.16
2255,2017-03-05,963.96
2256,2017-03-06,961.8000000000001
2257,2017-03-07,960.44
2258,2017-03-08,963.8000000000001
2259,2017-03-09,961.48
2260,2017-03-10,994.4599999999999
2261,2017-03-11,994.16
2262,2017-03-12,995.18
2263,2017-03-13,995.9
2264,2017-03-14,1466.1599999999999
2265,2017-03-15,3812.69
2266,2017-03-16,8738.4
2267,2017-03-17,9822.28
2268,2017-03-18,9217.130000000001
2269,2017-03-19,11115.23
2270,2017-03-20,10774.74
2271,2017-03-21,8742.42
2272,2017-03-22,6121.37
2273,2017-03-23,3041.37
2274,2017-03-24,1926.4
2275,2017-03-25,1132.03
2276,2017-03-26,1096.87
2277,2017-03-27,1155.32
2278,2017-03-28,1034.96
2279,2017-03-29,1029.44
2280,2017-03-30,1173.32
2281,2017-03-31,1060.74
2282,2017-04-01,1017.33
2283,2017-04-02,1019.78
2284,2017-04-03,1009.28
2285,2017-04-04,972.05
2286,2017-04-05,927.27
2287,2017-04-06,930.52
2288,2017-04-07,933.17
2289,2017-04-08,934.94
2290,2017-04-09,930.0999999999999
2291,2017-04-10,924.28
2292,2017-04-11,977.55
2293,2017-04-12,977.75
2294,2017-04-13,983.95
2295,2017-04-14,979.55
2296,2017-04-15,977.1999999999999
2297,2017-04-16,974.68
2298,2017-04-17,973.2800000000001
2299,2017-04-18,974.0799999999999
2300,2017-04-19,974.2800000000001
2301,2017-04-20,976.44
2302,2017-04-21,977.45
2303,2017-04-22,977.6
2304,2017-04-23,980.9499999999999
2305,2017-04-24,983.8
2306,2017-04-25,991.0
2307,2017-04-26,990.1
2308,2017-04-27,990.4
2309,2017-04-28,987.1
2310,2017-04-29,982.8499999999999
2311,2017-04-30,983.5
2312,2017-05-01,984.2
2313,2017-05-02,982.8499999999999
2314,2017-05-03,983.15
2315,2017-05-04,1004.9
2316,2017-05-05,1191.4299999999998
2317,2017-05-06,1270.26
2318,2017-05-07,1061.07
2319,2017-05-08,1012.16
2320,2017-05-09,995.84
2321,2017-05-10,992.9599999999999
2322,2017-05-11,998.9599999999999
2323,2017-05-12,1001.4200000000001
2324,2017-05-13,993.8599999999999
2325,2017-05-14,986.85
2326,2017-05-15,981.35
2327,2017-05-16,986.8000000000001
2328,2017-05-17,990.2
2329,2017-05-18,988.3
2330,2017-05-19,987.75
2331,2017-05-20,990.65
2332,2017-05-21,993.98
2333,2017-05-22,1008.56
2334,2017-05-23,1067.78
2335,2017-05-24,1144.06
2336,2017-05-25,1040.74
2337,2017-05-26,1008.98
2338,2017-05-27,1002.8599999999999
2339,2017-05-28,1016.98
2340,2017-05-29,1057.59
2341,2017-05-30,1128.56
2342,2017-05-31,1105.78
2343,2017-06-01,1051.06
2344,2017-06-02,1036.8
2345,2017-06-03,1018.3100000000001
2346,2017-06-04,1007.06
2347,2017-06-05,996.02
2348,2017-06-06,990.7
2349,2017-06-07,992.78
2350,2017-06-08,1019.08
2351,2017-06-09,1054.44
2352,2017-06-10,1004.24
2353,2017-06-11,987.75
2354,2017-06-12,981.5
2355,2017-06-13,978.85
2356,2017-06-14,977.3
2357,2017-06-15,974.7600000000001
2358,2017-06-16,1007.18
2359,2017-06-17,1007.66
2360,2017-06-18,996.2
2361,2017-06-19,995.12
2362,2017-06-20,948.6999999999999
2363,2017-06-21,944.62
2364,2017-06-22,944.29
2365,2017-06-23,937.49
2366,2017-06-24,934.1
2367,2017-06-25,938.1400000000001
2368,2017-06-26,940.99
2369,2017-06-27,939.1800000000001
2370,2017-06-28,933.8000000000001
2371,2017-06-29,925.1199999999999
2372,2017-06-30,923.48
2373,2017-07-01,924.3599999999999
2374,2017-07-02,923.8599999999999
2375,2017-07-03,922.6800000000001
2376,2017-07-04,920.5500000000001
2377,2017-07-05,918.57
2378,2017-07-06,917.98
2379,2017-07-07,919.92
2380,2017-07-08,918.4499999999999
2381,2017-07-09,916.8
2382,2017-07-10,916.7
2383,2017-07-11,915.28
2384,2017-07-12,914.7
2385,2017-07-13,915.3800000000001
2386,2017-07-14,915.22
2387,2017-07-15,914.5999999999999
2388,2017-07-16,914.3
2389,2017-07-17,914.0
2390,2017-07-18,962.1999999999999
2391,2017-07-19,963.7600000000001
2392,2017-07-20,962.6
2393,2017-07-21,960.4
2394,2017-07-22,960.32
2395,2017-07-23,963.4
2396,2017-07-24,964.68
2397,2017-07-25,962.84
2398,2017-07-26,962.84
2399,2017-07-27,961.7600000000001
2400,2017-07-28,960.6
2401,2017-07-29,959.44
2402,2017-07-30,958.52
2403,2017-07-31,958.68
2404,2017-08-01,957.96
2405,2017-08-02,958.8000000000001
2406,2017-08-03,962.0
2407,2017-08-04,963.96
2408,2017-08-05,960.68
2409,2017-08-06,959.52
2410,2017-08-07,958.84
2411,2017-08-08,959.48
2412,2017-08-09,959.0799999999999
2413,2017-08-10,959.36
2414,2017-08-11,959.36
2415,2017-08-12,959.56
2416,2017-08-13,960.04
2417,2017-08-14,956.16
2418,2017-08-15,953.24
2419,2017-08-16,951.48
2420,2017-08-17,954.17
2421,2017-08-18,951.52
2422,2017-08-19,951.96
2423,2017-08-20,951.6133333333333
2424,2017-08-21,951.2666666666668
2425,2017-08-22,950.9200000000001
2426,2017-08-23,951.8000000000001
2427,2017-08-24,953.06
2428,2017-08-25,949.6
2429,2017-08-26,947.86
2430,2017-08-27,949.1999999999999
2431,2017-08-28,951.2399999999999
2432,2017-08-29,952.36
2433,2017-08-30,954.02
2434,2017-08-31,952.2800000000001
2435,2017-09-01,949.2399999999999
2436,2017-09-02,950.8000000000001
2437,2017-09-03,951.4
2438,2017-09-04,951.9200000000001
2439,2017-09-05,953.78
2440,2017-09-06,955.1
2441,2017-09-07,956.7199999999999
2442,2017-09-08,952.36
2443,2017-09-09,951.16
2444,2017-09-10,949.68
2445,2017-09-11,946.93
2446,2017-09-12,947.35
2447,2017-09-13,947.8000000000001
2448,2017-09-14,945.49
2449,2017-09-15,944.14
2450,2017-09-16,943.33
2451,2017-09-17,942.97
2452,2017-09-18,945.04
2453,2017-09-19,943.63
2454,2017-09-20,944.23
2455,2017-09-21,942.46
2456,2017-09-22,941.47
2457,2017-09-23,940.54
2458,2017-09-24,940.06
2459,2017-09-25,939.9200000000001
2460,2017-09-26,940.12
2461,2017-09-27,940.69
2462,2017-09-28,940.75
2463,2017-09-29,941.62
2464,2017-09-30,941.98
2465,2017-10-01,946.81
2466,2017-10-02,943.96
2467,2017-10-03,941.83
2468,2017-10-04,941.02
2469,2017-10-05,940.81
2470,2017-10-06,940.51
2471,2017-10-07,940.54
2472,2017-10-08,947.29
2473,2017-10-09,943.39
2474,2017-10-10,941.5899999999999
2475,2017-10-11,941.11
2476,2017-10-12,941.53
2477,2017-10-13,948.01
2478,2017-10-14,943.0899999999999
2479,2017-10-15,941.65
2480,2017-10-16,941.65
2481,2017-10-17,941.23
2482,2017-10-18,944.32
2483,2017-10-19,988.6
2484,2017-10-20,985.3499999999999
2485,2017-10-21,988.35
2486,2017-10-22,7734.96
2487,2017-10-23,13223.48
2488,2017-10-24,13775.49
2489,2017-10-25,13283.7
2490,2017-10-26,13143.19
2491,2017-10-27,12761.81
2492,2017-10-28,10040.35
2493,2017-10-29,7258.52
2494,2017-10-30,4520.84
2495,2017-10-31,2443.4
2496,2017-11-01,1797.26
2497,2017-11-02,1241.52
2498,2017-11-03,989.6
2499,2017-11-04,977.5
2500,2017-11-05,978.7
2501,2017-11-06,976.4
2502,2017-11-07,950.56
2503,2017-11-08,944.44
2504,2017-11-09,945.04
2505,2017-11-10,947.74
2506,2017-11-11,946.51
2507,2017-11-12,946.33
2508,2017-11-13,949.0799999999999
2509,2017-11-14,959.04
2510,2017-11-15,954.47
2511,2017-11-16,956.88
2512,2017-11-17,954.92
2513,2017-11-18,951.32
2514,2017-11-19,948.94
2515,2017-11-20,989.05
2516,2017-11-21,1029.02
2517,2017-11-22,4290.29
2518,2017-11-23,7245.42
2519,2017-11-24,17507.19
2520,2017-11-25,18720.55
2521,2017-11-26,16173.29
2522,2017-11-27,13825.66
2523,2017-11-28,9727.81
2524,2017-11-29,5574.43
2525,2017-11-30,2034.98
2526,2017-12-01,1063.1
2527,2017-12-02,1014.0799999999999
2528,2017-12-03,1011.8
2529,2017-12-04,1006.34
2530,2017-12-05,986.95
2531,2017-12-06,977.6
2532,2017-12-07,966.36
2533,2017-12-08,962.4
2534,2017-12-09,961.4
2535,2017-12-10,959.9200000000001
2536,2017-12-11,958.96
2537,2017-12-12,957.16
2538,2017-12-13,955.97
2539,2017-12-14,954.77
2540,2017-12-15,953.9
2541,2017-12-16,956.7600000000001
2542,2017-12-17,954.53
2543,2017-12-18,964.52
2544,2017-12-19,1053.31
2545,2017-12-20,1078.89
2546,2017-12-21,991.55
2547,2017-12-22,979.3000000000001
2548,2017-12-23,972.2
2549,2017-12-24,965.88
2550,2017-12-25,964.1999999999999
2551,2017-12-26,961.04
2552,2017-12-27,959.68
2553,2017-12-28,961.4
2554,2017-12-29,1234.53
2555,2017-12-30,6102.2
2556,2017-12-31,6087.07
2557,2018-01-01,3549.37
