,datetime,UPPER_BLUE_LAKE_NR_MARKLEEVILLE_CA.
0,2011-05-13,3240.0
1,2011-05-14,3240.0
2,2011-05-15,3240.0
3,2011-05-16,4800.0
4,2011-05-17,4800.0
5,2011-05-18,4800.0
6,2011-05-19,4800.0
7,2011-05-20,4800.0
8,2011-05-21,4800.0
9,2011-05-22,4800.0
10,2011-05-23,4800.0
11,2011-05-24,4800.0
12,2011-05-25,4800.0
13,2011-05-26,4800.0
14,2011-05-27,4800.0
15,2011-05-28,4800.0
16,2011-05-29,4800.0
17,2011-05-30,4800.0
18,2011-05-31,4800.0
19,2011-06-01,4800.0
20,2011-06-02,4800.0
21,2011-06-03,4800.0
22,2011-06-04,4800.0
23,2011-06-05,4800.0
24,2011-06-06,4800.0
25,2011-06-07,4870.0
26,2011-06-08,5020.0
27,2011-06-09,5180.0
28,2011-06-10,5330.0
29,2011-06-11,5490.0
30,2011-06-12,5650.0
31,2011-06-13,5810.0
32,2011-06-14,5970.0
33,2011-06-15,6090.0
34,2011-06-16,6210.0
35,2011-06-17,6310.0
36,2011-06-18,6410.0
37,2011-06-19,6530.0
38,2011-06-20,6630.0
39,2011-06-21,6770.0
40,2011-06-22,6900.0
41,2011-06-23,7050.0
42,2011-06-24,7190.0
43,2011-06-25,7210.0
44,2011-06-26,7110.0
45,2011-06-27,7050.0
46,2011-06-28,7030.0
47,2011-06-29,7040.0
48,2011-06-30,6980.0
49,2011-07-01,6970.0
50,2011-07-02,6960.0
51,2011-07-03,6980.0
52,2011-07-04,6990.0
53,2011-07-05,7040.0
54,2011-07-06,7210.0
55,2011-07-07,7210.0
56,2011-07-08,7240.0
57,2011-07-09,7250.0
58,2011-07-10,7240.0
59,2011-07-11,7230.0
60,2011-07-12,7220.0
61,2011-07-13,7220.0
62,2011-07-14,7230.0
63,2011-07-15,7250.0
64,2011-07-16,7260.0
65,2011-07-17,7270.0
66,2011-07-18,7270.0
67,2011-07-19,7280.0
68,2011-07-20,7260.0
69,2011-07-21,7260.0
70,2011-07-22,7260.0
71,2011-07-23,7270.0
72,2011-07-24,7260.0
73,2011-07-25,7270.0
74,2011-07-26,7260.0
75,2011-07-27,7280.0
76,2011-07-28,7290.0
77,2011-07-29,7300.0
78,2011-07-30,7300.0
79,2011-07-31,7300.0
80,2011-08-01,7280.0
81,2011-08-02,7240.0
82,2011-08-03,7170.0
83,2011-08-04,7080.0
84,2011-08-05,6990.0
85,2011-08-06,6930.0
86,2011-08-07,6830.0
87,2011-08-08,6770.0
88,2011-08-09,6690.0
89,2011-08-10,6590.0
90,2011-08-11,6520.0
91,2011-08-12,6450.0
92,2011-08-13,6340.0
93,2011-08-14,6270.0
94,2011-08-15,6190.0
95,2011-08-16,6090.0
96,2011-08-17,6010.0
97,2011-08-18,5920.0
98,2011-08-19,5850.0
99,2011-08-20,5730.0
100,2011-08-21,5650.0
101,2011-08-22,5560.0
102,2011-08-23,5470.0
103,2011-08-24,5390.0
104,2011-08-25,5300.0
105,2011-08-26,5210.0
106,2011-08-27,5130.0
107,2011-08-28,5050.0
108,2011-08-29,4960.0
109,2011-08-30,4870.0
110,2011-08-31,4780.0
111,2011-09-01,4700.0
112,2011-09-02,4620.0
113,2011-09-03,4540.0
114,2011-09-04,4450.0
115,2011-09-05,4380.0
116,2011-09-06,4290.0
117,2011-09-07,4210.0
118,2011-09-08,4130.0
119,2011-09-09,4050.0
120,2011-09-10,3980.0
121,2011-09-11,3900.0
122,2011-09-12,3870.0
123,2011-09-13,3790.0
124,2011-09-14,3720.0
125,2011-09-15,3640.0
126,2011-09-16,3550.0
127,2011-09-17,3480.0
128,2011-09-18,3400.0
129,2011-09-19,3320.0
130,2011-09-20,3250.0
131,2011-09-21,3180.0
132,2011-09-22,3100.0
133,2011-09-23,3030.0
134,2011-09-24,2940.0
135,2011-09-25,2850.0
136,2011-09-26,2770.0
137,2011-09-27,2690.0
138,2011-09-28,2620.0
139,2011-09-29,2550.0
140,2011-09-30,2470.0
141,2011-10-01,2400.0
142,2011-10-02,2330.0
143,2011-10-03,2240.0
144,2011-10-04,2190.0
145,2011-10-05,2170.0
146,2011-10-06,2110.0
147,2011-10-07,2040.0
148,2011-10-08,1990.0
149,2011-10-09,1930.0
150,2011-10-10,1910.0
151,2011-10-11,1880.0
152,2011-10-12,1850.0
153,2011-10-13,1850.0
154,2011-10-14,1850.0
155,2011-10-15,1850.0
156,2011-10-16,1850.0
157,2011-10-17,1860.0
158,2011-10-18,1860.0
159,2011-10-19,1860.0
160,2011-10-20,1860.0
161,2011-10-21,1860.0
162,2011-10-22,1860.0
163,2011-10-23,1860.0
164,2011-10-24,1850.0
165,2011-10-25,1850.0
166,2011-10-26,1850.0
167,2011-10-27,1840.0
168,2011-10-28,1850.0
169,2011-10-29,1840.0
170,2011-10-30,1840.0
171,2011-10-31,1840.0
172,2011-11-01,1810.0
173,2011-11-02,1810.0
174,2011-11-03,1820.0
175,2011-11-04,1820.0
176,2011-11-05,1820.0
177,2011-11-06,1820.0
178,2011-11-07,1840.0
179,2011-11-08,1830.0
180,2011-11-09,1820.0
181,2011-11-10,1820.0
182,2011-11-11,1820.0
183,2011-11-12,1830.0
184,2011-11-13,1820.0
185,2011-11-14,1820.0
186,2011-11-15,1820.0
187,2011-11-16,1820.0
188,2011-11-17,1830.0
189,2011-11-18,1830.0
190,2011-11-19,1820.0
191,2011-11-20,1830.0
192,2011-11-21,1830.0
193,2011-11-22,1850.0
194,2011-11-23,1830.0
195,2011-11-24,1840.0
196,2011-11-25,1840.0
197,2011-11-26,1840.0
198,2011-11-27,1830.0
199,2011-11-28,1830.0
200,2011-11-29,1830.0
201,2011-11-30,1780.0
202,2011-12-01,1784.2142857142858
203,2011-12-02,1788.4285714285713
204,2011-12-03,1792.642857142857
205,2011-12-04,1796.857142857143
206,2011-12-05,1801.0714285714287
207,2011-12-06,1805.2857142857142
208,2011-12-07,1809.5
209,2011-12-08,1813.7142857142858
210,2011-12-09,1817.9285714285713
211,2011-12-10,1822.142857142857
212,2011-12-11,1826.357142857143
213,2011-12-12,1830.5714285714287
214,2011-12-13,1834.7857142857142
215,2011-12-14,1839.0
216,2011-12-15,1843.2142857142858
217,2011-12-16,1847.4285714285713
218,2011-12-17,1851.642857142857
219,2011-12-18,1855.857142857143
220,2011-12-19,1860.0714285714287
221,2011-12-20,1864.2857142857142
222,2011-12-21,1868.5
223,2011-12-22,1872.7142857142858
224,2011-12-23,1876.9285714285713
225,2011-12-24,1881.142857142857
226,2011-12-25,1885.357142857143
227,2011-12-26,1889.5714285714287
228,2011-12-27,1893.7857142857142
229,2011-12-28,1898.0
230,2011-12-29,1902.2142857142858
231,2011-12-30,1906.4285714285713
232,2011-12-31,1910.642857142857
233,2012-01-01,1914.857142857143
234,2012-01-02,1919.0714285714287
235,2012-01-03,1923.2857142857142
236,2012-01-04,1927.5
237,2012-01-05,1931.7142857142858
238,2012-01-06,1935.9285714285716
239,2012-01-07,1940.142857142857
240,2012-01-08,1944.357142857143
241,2012-01-09,1948.5714285714287
242,2012-01-10,1952.7857142857142
243,2012-01-11,1957.0
244,2012-01-12,1961.2142857142858
245,2012-01-13,1965.4285714285716
246,2012-01-14,1969.642857142857
247,2012-01-15,1973.857142857143
248,2012-01-16,1978.0714285714287
249,2012-01-17,1982.2857142857142
250,2012-01-18,1986.5
251,2012-01-19,1990.7142857142858
252,2012-01-20,1994.9285714285716
253,2012-01-21,1999.142857142857
254,2012-01-22,2003.357142857143
255,2012-01-23,2007.5714285714287
256,2012-01-24,2011.7857142857142
257,2012-01-25,2016.0
258,2012-01-26,2020.2142857142858
259,2012-01-27,2024.4285714285716
260,2012-01-28,2028.642857142857
261,2012-01-29,2032.857142857143
262,2012-01-30,2037.0714285714284
263,2012-01-31,2041.2857142857142
264,2012-02-01,2045.5
265,2012-02-02,2049.714285714286
266,2012-02-03,2053.9285714285716
267,2012-02-04,2058.1428571428573
268,2012-02-05,2062.357142857143
269,2012-02-06,2066.5714285714284
270,2012-02-07,2070.785714285714
271,2012-02-08,2075.0
272,2012-02-09,2079.214285714286
273,2012-02-10,2083.4285714285716
274,2012-02-11,2087.6428571428573
275,2012-02-12,2091.857142857143
276,2012-02-13,2096.0714285714284
277,2012-02-14,2100.285714285714
278,2012-02-15,2104.5
279,2012-02-16,2108.714285714286
280,2012-02-17,2112.9285714285716
281,2012-02-18,2117.1428571428573
282,2012-02-19,2121.357142857143
283,2012-02-20,2125.5714285714284
284,2012-02-21,2129.785714285714
285,2012-02-22,2134.0
286,2012-02-23,2138.214285714286
287,2012-02-24,2142.4285714285716
288,2012-02-25,2146.6428571428573
289,2012-02-26,2150.857142857143
290,2012-02-27,2155.0714285714284
291,2012-02-28,2159.285714285714
292,2012-02-29,2163.5
293,2012-03-01,2167.714285714286
294,2012-03-02,2171.9285714285716
295,2012-03-03,2176.1428571428573
296,2012-03-04,2180.357142857143
297,2012-03-05,2184.5714285714284
298,2012-03-06,2188.785714285714
299,2012-03-07,2193.0
300,2012-03-08,2197.214285714286
301,2012-03-09,2201.4285714285716
302,2012-03-10,2205.6428571428573
303,2012-03-11,2209.857142857143
304,2012-03-12,2214.0714285714284
305,2012-03-13,2218.285714285714
306,2012-03-14,2222.5
307,2012-03-15,2226.714285714286
308,2012-03-16,2230.9285714285716
309,2012-03-17,2235.1428571428573
310,2012-03-18,2239.357142857143
311,2012-03-19,2243.5714285714284
312,2012-03-20,2247.785714285714
313,2012-03-21,2252.0
314,2012-03-22,2256.214285714286
315,2012-03-23,2260.4285714285716
316,2012-03-24,2264.6428571428573
317,2012-03-25,2268.857142857143
318,2012-03-26,2273.0714285714284
319,2012-03-27,2277.285714285714
320,2012-03-28,2281.5
321,2012-03-29,2285.714285714286
322,2012-03-30,2289.9285714285716
323,2012-03-31,2294.142857142857
324,2012-04-01,2298.357142857143
325,2012-04-02,2302.5714285714284
326,2012-04-03,2306.785714285714
327,2012-04-04,2311.0
328,2012-04-05,2315.214285714286
329,2012-04-06,2319.4285714285716
330,2012-04-07,2323.642857142857
331,2012-04-08,2327.857142857143
332,2012-04-09,2332.0714285714284
333,2012-04-10,2336.285714285714
334,2012-04-11,2340.5
335,2012-04-12,2344.714285714286
336,2012-04-13,2348.9285714285716
337,2012-04-14,2353.142857142857
338,2012-04-15,2357.357142857143
339,2012-04-16,2361.5714285714284
340,2012-04-17,2365.785714285714
341,2012-04-18,2370.0
342,2012-04-19,2390.0
343,2012-04-20,2420.0
344,2012-04-21,2460.0
345,2012-04-22,2510.0
346,2012-04-23,2570.0
347,2012-04-24,2640.0
348,2012-04-25,2720.0
349,2012-04-26,2840.0
350,2012-04-27,2890.0
351,2012-04-28,2930.0
352,2012-04-29,2980.0
353,2012-04-30,3030.0
354,2012-05-01,3090.0
355,2012-05-02,3150.0
356,2012-05-03,3190.0
357,2012-05-04,3230.0
358,2012-05-05,3260.0
359,2012-05-06,3300.0
360,2012-05-07,3330.0
361,2012-05-08,3370.0
362,2012-05-09,3420.0
363,2012-05-10,3480.0
364,2012-05-11,3530.0
365,2012-05-12,3590.0
366,2012-05-13,3650.0
367,2012-05-14,3710.0
368,2012-05-15,3780.0
369,2012-05-16,3850.0
370,2012-05-17,3910.0
371,2012-05-18,3960.0
372,2012-05-19,4010.0
373,2012-05-20,4060.0
374,2012-05-21,4110.0
375,2012-05-22,4150.0
376,2012-05-23,4180.0
377,2012-05-24,4210.0
378,2012-05-25,4230.0
379,2012-05-26,4250.0
380,2012-05-27,4260.0
381,2012-05-28,4270.0
382,2012-05-29,4290.0
383,2012-05-30,4300.0
384,2012-05-31,4320.0
385,2012-06-01,4340.0
386,2012-06-02,4360.0
387,2012-06-03,4370.0
388,2012-06-04,4410.0
389,2012-06-05,4420.0
390,2012-06-06,4430.0
391,2012-06-07,4440.0
392,2012-06-08,4410.0
393,2012-06-09,4410.0
394,2012-06-10,4400.0
395,2012-06-11,4400.0
396,2012-06-12,4390.0
397,2012-06-13,4420.0
398,2012-06-14,4410.0
399,2012-06-15,4400.0
400,2012-06-16,4390.0
401,2012-06-17,4390.0
402,2012-06-18,4370.0
403,2012-06-19,4350.0
404,2012-06-20,4350.0
405,2012-06-21,4350.0
406,2012-06-22,4330.0
407,2012-06-23,4310.0
408,2012-06-24,4310.0
409,2012-06-25,4290.0
410,2012-06-26,4270.0
411,2012-06-27,4260.0
412,2012-06-28,4250.0
413,2012-06-29,4240.0
414,2012-06-30,4190.0
415,2012-07-01,4210.0
416,2012-07-02,4190.0
417,2012-07-03,4180.0
418,2012-07-04,4170.0
419,2012-07-05,4160.0
420,2012-07-06,4140.0
421,2012-07-07,4130.0
422,2012-07-08,4110.0
423,2012-07-09,4100.0
424,2012-07-10,4090.0
425,2012-07-11,4080.0
426,2012-07-12,4060.0
427,2012-07-13,4040.0
428,2012-07-14,4030.0
429,2012-07-15,4020.0
430,2012-07-16,4000.0
431,2012-07-17,3980.0
432,2012-07-18,3960.0
433,2012-07-19,3950.0
434,2012-07-20,3940.0
435,2012-07-21,3930.0
436,2012-07-22,3920.0
437,2012-07-23,3910.0
438,2012-07-24,3900.0
439,2012-07-25,3880.0
440,2012-07-26,3860.0
441,2012-07-27,3820.0
442,2012-07-28,3830.0
443,2012-07-29,3830.0
444,2012-07-30,3800.0
445,2012-07-31,3780.0
446,2012-08-01,3760.0
447,2012-08-02,3730.0
448,2012-08-03,3690.0
449,2012-08-04,3670.0
450,2012-08-05,3640.0
451,2012-08-06,3610.0
452,2012-08-07,3580.0
453,2012-08-08,3540.0
454,2012-08-09,3520.0
455,2012-08-10,3490.0
456,2012-08-11,3430.0
457,2012-08-12,3430.0
458,2012-08-13,3400.0
459,2012-08-14,3380.0
460,2012-08-15,3360.0
461,2012-08-16,3320.0
462,2012-08-17,3290.0
463,2012-08-18,3270.0
464,2012-08-19,3250.0
465,2012-08-20,3210.0
466,2012-08-21,3180.0
467,2012-08-22,3150.0
468,2012-08-23,3120.0
469,2012-08-24,3090.0
470,2012-08-25,3060.0
471,2012-08-26,3030.0
472,2012-08-27,2990.0
473,2012-08-28,2960.0
474,2012-08-29,2940.0
475,2012-08-30,2910.0
476,2012-08-31,2870.0
477,2012-09-01,2840.0
478,2012-09-02,2820.0
479,2012-09-03,2780.0
480,2012-09-04,2750.0
481,2012-09-05,2730.0
482,2012-09-06,2700.0
483,2012-09-07,2670.0
484,2012-09-08,2640.0
485,2012-09-09,2600.0
486,2012-09-10,2580.0
487,2012-09-11,2550.0
488,2012-09-12,2520.0
489,2012-09-13,2500.0
490,2012-09-14,2460.0
491,2012-09-15,2430.0
492,2012-09-16,2410.0
493,2012-09-17,2370.0
494,2012-09-18,2340.0
495,2012-09-19,2310.0
496,2012-09-20,2290.0
497,2012-09-21,2260.0
498,2012-09-22,2220.0
499,2012-09-23,2200.0
500,2012-09-24,2170.0
501,2012-09-25,2130.0
502,2012-09-26,2100.0
503,2012-09-27,2080.0
504,2012-09-28,2050.0
505,2012-09-29,2020.0
506,2012-09-30,1990.0
507,2012-10-01,1970.0
508,2012-10-02,1940.0
509,2012-10-03,1910.0
510,2012-10-04,1900.0
511,2012-10-05,1900.0
512,2012-10-06,1870.0
513,2012-10-07,1870.0
514,2012-10-08,1860.0
515,2012-10-09,1860.0
516,2012-10-10,1850.0
517,2012-10-11,1860.0
518,2012-10-12,1860.0
519,2012-10-13,1850.0
520,2012-10-14,1850.0
521,2012-10-15,1850.0
522,2012-10-16,1830.0
523,2012-10-17,1820.0
524,2012-10-18,1820.0
525,2012-10-19,1820.0
526,2012-10-20,1820.0
527,2012-10-21,1810.0
528,2012-10-22,1850.0
529,2012-10-23,1860.0
530,2012-10-24,1880.0
531,2012-10-25,1860.0
532,2012-10-26,1870.0
533,2012-10-27,1880.0
534,2012-10-28,1880.0
535,2012-10-29,1880.0
536,2012-10-30,1880.0
537,2012-10-31,1890.0
538,2012-11-01,1890.0
539,2012-11-02,1890.0
540,2012-11-03,1890.0
541,2012-11-04,1880.0
542,2012-11-05,1900.0
543,2012-11-06,1890.0
544,2012-11-07,1890.0
545,2012-11-08,1900.0
546,2012-11-09,1910.0
547,2012-11-10,1920.0
548,2012-11-11,1910.0
549,2012-11-12,1900.0
550,2012-11-13,1900.0
551,2012-11-14,1920.0
552,2012-11-15,1910.0
553,2012-11-16,1920.0
554,2012-11-17,1940.0
555,2012-11-18,1970.0
556,2012-11-19,1950.0
557,2012-11-20,1940.0
558,2012-11-21,1970.0
559,2012-11-22,1970.0
560,2012-11-23,1970.0
561,2012-11-24,1980.0
562,2012-11-25,1980.0
563,2012-11-26,1980.0
564,2012-11-27,1970.0
565,2012-11-28,2000.0
566,2012-11-29,2010.0
567,2012-11-30,2016.7391304347825
568,2012-12-01,2023.4782608695652
569,2012-12-02,2030.2173913043478
570,2012-12-03,2036.9565217391305
571,2012-12-04,2043.695652173913
572,2012-12-05,2050.4347826086955
573,2012-12-06,2057.1739130434785
574,2012-12-07,2063.913043478261
575,2012-12-08,2070.6521739130435
576,2012-12-09,2077.391304347826
577,2012-12-10,2084.1304347826085
578,2012-12-11,2090.8695652173915
579,2012-12-12,2097.608695652174
580,2012-12-13,2104.3478260869565
581,2012-12-14,2111.086956521739
582,2012-12-15,2117.8260869565215
583,2012-12-16,2124.5652173913045
584,2012-12-17,2131.304347826087
585,2012-12-18,2138.0434782608695
586,2012-12-19,2144.782608695652
587,2012-12-20,2151.521739130435
588,2012-12-21,2158.2608695652175
589,2012-12-22,2165.0
590,2012-12-23,2171.7391304347825
591,2012-12-24,2178.478260869565
592,2012-12-25,2185.217391304348
593,2012-12-26,2191.9565217391305
594,2012-12-27,2198.695652173913
595,2012-12-28,2205.4347826086955
596,2012-12-29,2212.173913043478
597,2012-12-30,2218.913043478261
598,2012-12-31,2225.6521739130435
599,2013-01-01,2232.391304347826
600,2013-01-02,2239.1304347826085
601,2013-01-03,2245.8695652173915
602,2013-01-04,2252.608695652174
603,2013-01-05,2259.3478260869565
604,2013-01-06,2266.086956521739
605,2013-01-07,2272.826086956522
606,2013-01-08,2279.5652173913045
607,2013-01-09,2286.304347826087
608,2013-01-10,2293.0434782608695
609,2013-01-11,2299.782608695652
610,2013-01-12,2306.521739130435
611,2013-01-13,2313.2608695652175
612,2013-01-14,2320.0
613,2013-01-15,2326.7391304347825
614,2013-01-16,2333.478260869565
615,2013-01-17,2340.217391304348
616,2013-01-18,2346.9565217391305
617,2013-01-19,2353.695652173913
618,2013-01-20,2360.4347826086955
619,2013-01-21,2367.173913043478
620,2013-01-22,2373.913043478261
621,2013-01-23,2380.6521739130435
622,2013-01-24,2387.391304347826
623,2013-01-25,2394.1304347826085
624,2013-01-26,2400.8695652173915
625,2013-01-27,2407.608695652174
626,2013-01-28,2414.3478260869565
627,2013-01-29,2421.086956521739
628,2013-01-30,2427.826086956522
629,2013-01-31,2434.5652173913045
630,2013-02-01,2441.304347826087
631,2013-02-02,2448.0434782608695
632,2013-02-03,2454.782608695652
633,2013-02-04,2461.521739130435
634,2013-02-05,2468.2608695652175
635,2013-02-06,2475.0
636,2013-02-07,2481.7391304347825
637,2013-02-08,2488.478260869565
638,2013-02-09,2495.217391304348
639,2013-02-10,2501.9565217391305
640,2013-02-11,2508.695652173913
641,2013-02-12,2515.4347826086955
642,2013-02-13,2522.173913043478
643,2013-02-14,2528.913043478261
644,2013-02-15,2535.6521739130435
645,2013-02-16,2542.391304347826
646,2013-02-17,2549.1304347826085
647,2013-02-18,2555.869565217391
648,2013-02-19,2562.608695652174
649,2013-02-20,2569.3478260869565
650,2013-02-21,2576.086956521739
651,2013-02-22,2582.826086956522
652,2013-02-23,2589.5652173913045
653,2013-02-24,2596.304347826087
654,2013-02-25,2603.0434782608695
655,2013-02-26,2609.782608695652
656,2013-02-27,2616.521739130435
657,2013-02-28,2623.2608695652175
658,2013-03-01,2630.0
659,2013-03-02,2636.7391304347825
660,2013-03-03,2643.478260869565
661,2013-03-04,2650.217391304348
662,2013-03-05,2656.9565217391305
663,2013-03-06,2663.695652173913
664,2013-03-07,2670.4347826086955
