agency_cd	site_no	datetime	115190_00010_00001	115190_00010_00001_cd	115191_00010_00002	115191_00010_00002_cd	115192_00010_00003	115192_00010_00003_cd	115193_00400_00001	115193_00400_00001_cd	115194_00400_00002	115194_00400_00002_cd	115195_00400_00008	115195_00400_00008_cd	115196_00095_00001	115196_00095_00001_cd	115197_00095_00002	115197_00095_00002_cd	115198_00095_00003	115198_00095_00003_cd	115199_00300_00001	115199_00300_00001_cd	115200_00300_00002	115200_00300_00002_cd	115201_00300_00003	115201_00300_00003_cd	249353_95202_00001	249353_95202_00001_cd	249354_95202_00003	249354_95202_00003_cd	249355_95202_00002	249355_95202_00002_cd
USGS	422042121513100	2013-06-05	19.3	A	17.9	A	18.4	A	9.0	A	8.6	A	8.8	A	118	A	116	A	116	A	10.6	A	9.1	A	9.7	A	205744	A	96738	A	35473	A
USGS	422042121513100	2013-06-06	20.9	A	18.6	A	19.3	A	9.1	A	8.7	A	8.9	A	118	A	118	A	118	A	12.1	A	9.2	A	10.3	A	170271	A	92969	A	28379	A
USGS	422042121513100	2013-06-07	21.2	A	19.8	A	20.3	A	9.3	A	8.9	A	9.1	A	120	A	118	A	118	A	12.7	A	10.0	A	11.0	A	227027	A	112405	A	42567	A
USGS	422042121513100	2013-06-08	21.4	A	19.5	A	20.3	A	9.2	A	8.8	A	9.0	A	120	A	118	A	119	A	11.1	A	9.2	A	10.2	A	166723	A	90087	A	21284	A
USGS	422042121513100	2013-06-09	22.3	A	20.0	A	21.0	A	9.2	A	8.9	A	9.1	A	120	A	118	A	119	A	12.0	A	9.4	A	10.5	A	209291	A	115805	A	31926	A
USGS	422042121513100	2013-06-10	22.0	A	20.3	A	21.1	A	9.5	A	9.1	A	9.3	A	121	A	118	A	119	A	13.3	A	9.3	A	10.8	A	393750	A	215720	A	99325	A
USGS	422042121513100	2013-06-11	20.8	A	19.0	A	20.1	A	9.5	A	9.1	A	9.4	A	120	A	118	A	119	A	11.8	A	9.6	A	10.4	A	454055	A	207517	A	92230	A
USGS	422042121513100	2013-06-12	19.0	A	17.9	A	18.4	A	9.4	A	9.0	A	9.2	A	118	A	118	A	118	A	11.3	A	9.1	A	10.1	A	323398	A	175692	A	74493	A
USGS	422042121513100	2013-06-13	18.2	A	16.9	A	17.6	A	9.5	A	9.2	A	9.4	A	119	A	117	A	118	A	11.6	A	8.9	A	10.1	A	416371	A	276842	A	92930	A
USGS	422042121513100	2013-06-14	18.1	A	16.6	A	17.0	A	9.5	A	9.2	A	9.4	A	120	A	117	A	118	A	11.3	A	8.8	A	9.7	A	340636	A	204131	A	57488	A
USGS	422042121513100	2013-06-15	18.3	A	17.1	A	17.4	A	9.7	A	9.4	A	9.5	A	121	A	117	A	118	A	13.4	A	10.3	A	11.1	A	334678	A	216400	A	72153	A
USGS	422042121513100	2013-06-16	19.1	A	17.1	A	17.9	A	9.8	A	9.5	A	9.6	A	124	A	118	A	120	A	14.5	A	9.9	A	11.6	A	577640	A	279365	A	94203	A
USGS	422042121513100	2013-06-17	19.1	A	17.1	A	17.9	A	9.9	A	9.5	A	9.7	A	124	A	118	A	120	A	14.8	A	10.1	A	11.6	A	577640	A	269533	A	116541	A
USGS	422042121513100	2013-06-18	18.5	A	17.2	A	17.8	A	9.8	A	9.5	A	9.7	A	121	A	118	A	120	A	12.1	A	9.6	A	10.7	A	767888	A	369692	A	172168	A
USGS	422042121513100	2013-06-19	17.5	A	16.0	A	16.6	A	9.9	A	9.7	A	9.8	A	120	A	114	A	119	A	10.4	A	8.5	A	9.5	A	869121	A	530226	A	280259	A
USGS	422042121513100	2013-06-20	16.0	A	14.9	A	15.4	A	9.9	A	9.7	A	9.8	A	122	A	118	A	119	A	11.7	A	9.0	A	10.0	A	561632	A	379002	A	185115	A
USGS	422042121513100	2013-06-21	17.2	A	14.8	A	15.8	A	10.1	A	9.7	A	9.8	A	127	A	119	A	122	A	13.6	A	10.0	A	11.3	A	712591	A	509843	A	249366	A
USGS	422042121513100	2013-06-22	17.5	A	15.8	A	16.4	A	10.1	A	9.9	A	9.9	A	129	A	120	A	123	A	13.8	A	9.9	A	11.1	A	716479	A	430401	A	157278	A
USGS	422042121513100	2013-06-23	17.3	A	16.2	A	16.7	A	10.1	A	9.9	A	10.0	A	128	A	123	A	125	A	12.7	A	10.3	A	11.5	A	700158	A	512147	A	255029	A
USGS	422042121513100	2013-06-24	17.1	A	15.4	A	16.3	A	10.1	A	10.0	A	10.0	A	127	A	123	A	124	A	11.6	A	10.4	A	10.9	A	798568	A	577360	A	386537	A
USGS	422042121513100	2013-06-25	16.1	A	15.0	A	15.4	A	10.1	A	9.8	A	10.0	A	127	A	120	A	124	A	12.1	A	8.8	A	10.5	A	751144	A	545666	A	272908	A
USGS	422042121513100	2013-06-26	16.8	A	15.8	A	16.2	A	9.9	A	9.6	A	9.8	A	122	A	119	A	120	A	10.4	A	7.6	A	8.8	A	847444	A	475375	A	259799	A
USGS	422042121513100	2013-06-27	17.5	A	15.5	A	16.0	A	10.1	A	9.7	A	9.7	A	127	A	118	A	120	A	11.8	A	7.5	A	8.6	A	486975	A	213507	A	38410	A
USGS	422042121513100	2013-06-28	19.2	A	16.6	A	17.6	A	10.0	A	9.8	A	9.9	A	130	A	119	A	123	A	12.1	A	8.7	A	10.3	A	655184	A	308365	A	61795	A
USGS	422042121513100	2013-06-29	21.4	A	18.2	A	19.4	A	10.0	A	9.8	A	9.9	A	129	A	123	A	126	A	11.0	A	7.9	A	9.7	A	483792	A	247504	A	42654	A
USGS	422042121513100	2013-06-30	22.1	A	20.0	A	20.7	A	10.0	A	9.6	A	9.8	A	128	A	120	A	123	A	10.1	A	6.1	A	8.0	A	623039	A	255177	A	58532	A
USGS	422042121513100	2013-07-01	23.5	A	21.5	A	21.9	A	9.8	A	9.4	A	9.6	A	128	A	120	A	121	A	8.6	A	3.2	A	5.5	A	442326	A	215641	A	31361	A
USGS	422042121513100	2013-07-02	24.5	A	22.3	A	23.1	A	9.6	A	9.1	A	9.5	A	124	A	120	A	122	A	7.1	A	0.1	A	3.3	A	443893	A	205263	A	70929	A
USGS	422042121513100	2013-07-03	25.0	A	23.4	A	23.9	A	9.6	A	9.2	A	9.5	A	123	A	120	A	121	A	6.7	A	1.2	A	4.6	A	661741	A	261256	A	63283	A
USGS	422042121513100	2013-07-04	23.8	A	22.7	A	23.3	A	9.9	A	9.1	A	9.5	A	125	A	119	A	121	A	9.0	A	1.7	A	5.8	A	984930	A	523605	A	262011	A
USGS	422042121513100	2013-07-05	22.7	A	20.9	A	21.7	A	9.9	A	9.7	A	9.9	A	127	A	120	A	124	A	10.4	A	7.5	A	8.9	A	737292	A	397596	A	287415	A
USGS	422042121513100	2013-07-06	22.6	A	20.9	A	21.5	A	9.8	A	9.5	A	9.7	A	124	A	118	A	121	A	10.5	A	7.0	A	8.5	A	677524	A	410350	A	241128	A
USGS	422042121513100	2013-07-07																														
USGS	422042121513100	2013-07-08																														
USGS	422042121513100	2013-07-09																														
USGS	422042121513100	2013-07-10																														
USGS	422042121513100	2013-07-11	23.5	A	22.2	A	22.7	A	9.9	A	9.6	A	9.7	A	123	A	118	A	120	A	10.5	A	5.5	A	7.6	A	734291	A	414591	A	156081	A
USGS	422042121513100	2013-07-12	23.1	A	21.8	A	22.4	A	9.9	A	9.6	A	9.7	A	122	A	118	A	120	A	10.1	A	6.3	A	8.0	A	1032270	A	583827	A	262500	A
USGS	422042121513100	2013-07-13	23.0	A	20.8	A	21.7	A	10.0	A	9.6	A	9.8	A	122	A	116	A	118	A	11.3	A	6.0	A	8.0	A	861994	A	547245	A	180912	A
USGS	422042121513100	2013-07-14	22.4	A	20.5	A	21.3	A	10.0	A	9.6	A	9.8	A	119	A	114	A	116	A	10.1	A	5.3	A	7.4	A	762670	A	383404	A	99325	A
USGS	422042121513100	2013-07-15	23.2	A	21.4	A	22.1	A	10.0	A	9.7	A	9.8	A	121	A	114	A	117	A	11.1	A	6.0	A	8.1	A	794595	A	418064	A	74493	A
USGS	422042121513100	2013-07-16	23.4	A	21.8	A	22.6	A	10.0	A	9.7	A	9.8	A	121	A	114	A	117	A	10.5	A	7.0	A	8.5	A	1167060	A	740720	A	297973	A
USGS	422042121513100	2013-07-17	22.7	A	21.2	A	21.7	A	9.9	A	9.6	A	9.7	A	118	A	112	A	114	A							1053550	A	491523	A	78040	A
USGS	422042121513100	2013-07-18	22.9	A	20.9	A	21.5	A	9.7	A	9.4	A	9.5	A	116	A	114	A	115	A							904562	A	396189	A	63852	A
USGS	422042121513100	2013-07-19	23.0	A	21.0	A	21.9	A																								
USGS	422042121513100	2013-07-20																														
USGS	422042121513100	2013-07-21																														
USGS	422042121513100	2013-07-22																														
USGS	422042121513100	2013-07-23																														
USGS	422042121513100	2013-07-24																														
USGS	422042121513100	2013-07-25	24.8	A	22.1	A	23.0	A	9.9	A	9.6	A	9.7	A	119	A	112	A	115	A	13.8	A	7.5	A	9.3	A	1127990	A	567493	A	167824	A
USGS	422042121513100	2013-07-26	24.8	A	23.7	A	24.0	A	9.8	A	9.5	A	9.6	A	116	A	113	A	114	A	11.3	A	3.2	A	7.6	A	945797	A	487361	A	175387	A
USGS	422042121513100	2013-07-27	25.2	A	23.4	A	24.1	A	9.8	A	9.4	A	9.6	A	116	A	113	A	114	A	10.3	A	4.6	A	7.3	A	938474	A	645875	A	352792	A
USGS	422042121513100	2013-07-28	24.0	A	22.6	A	23.1	A	9.8	A	9.4	A	9.6	A	115	A	113	A	114	A	11.9	A	5.4	A	8.3	A	1267500	A	553520	A	184002	A
USGS	422042121513100	2013-07-29	22.7	A	21.2	A	21.8	A	10.0	A	9.7	A	9.8	A	116	A	111	A	113	A	15.0	A	9.2	A	11.1	A	808364	A	543840	A	200966	A
USGS	422042121513100	2013-07-30	21.9	A	21.0	A	21.3	A	9.9	A	9.7	A	9.8	A	115	A	112	A	113	A	12.6	A	8.6	A	10.6	A	875372	A	354790	A	80982	A
USGS	422042121513100	2013-07-31	21.6	A	20.6	A	21.1	A	9.8	A	9.6	A	9.7	A	115	A	112	A	114	A	12.0	A	9.3	A	10.1	A	811398	A	396879	A	95777	A
USGS	422042121513100	2013-08-01	21.4	A	20.1	A	20.6	A	9.8	A	9.4	A	9.5	A	116	A	113	A	114	A	10.5	A	7.2	A	8.4	A	808338	A	354354	A	91106	A
USGS	422042121513100	2013-08-02	20.6	A	19.0	A	19.6	A	9.8	A	9.4	A	9.6	A	114	A	112	A	113	A	11.9	A	7.1	A	8.5	A	1019730	A	526333	A	104936	A
USGS	422042121513100	2013-08-03	21.0	A	18.9	A	19.7	A	9.7	A	9.3	A	9.4	A	114	A	113	A	113	A	10.8	A	7.2	A	8.8	A	914673	A	344491	A	81898	A
USGS	422042121513100	2013-08-04	20.7	A	19.2	A	19.8	A	9.5	A	9.3	A	9.4	A	113	A	111	A	112	A	9.5	A	6.1	A	8.0	A	718350	A	245553	A	35711	A
USGS	422042121513100	2013-08-05	21.7	A	19.6	A	20.3	A	9.5	A	9.2	A	9.3	A	112	A	111	A	112	A	9.2	A	4.0	A	7.3	A	302459	A	149829	A	32268	A
USGS	422042121513100	2013-08-06	22.3	A	20.2	A	20.9	A	9.4	A	9.0	A	9.2	A	113	A	111	A	112	A	9.0	A	3.3	A	6.3	A	262288	A	130505	A	34666	A
USGS	422042121513100	2013-08-07	21.6	A	20.0	A	20.7	A	9.2	A	9.0	A	9.1	A	113	A	111	A	112	A	8.5	A	6.0	A	7.1	A	322436	A	188579	A	102833	A
USGS	422042121513100	2013-08-08	20.0	A	19.0	A	19.5	A	9.2	A	8.8	A	9.1	A	113	A	112	A	112	A	9.3	A	5.5	A	7.7	A	251379	A	149454	A	67228	A
USGS	422042121513100	2013-08-09	19.5	A	18.7	A	19.1	A	9.3	A	8.8	A	9.1	A	114	A	112	A	113	A	11.3	A	5.0	A	7.9	A	317151	A	141655	A	21152	A
USGS	422042121513100	2013-08-10	19.6	A	18.9	A	19.3	A	9.1	A	8.7	A	8.9	A	115	A	112	A	113	A	8.9	A	5.2	A	6.7	A	464442	A	145573	A	38679	A
USGS	422042121513100	2013-08-11	20.2	A	18.7	A	19.2	A	9.3	A	8.0	A	8.9	A	118	A	111	A	114	A	12.2	A	1.8	A	6.7	A	402660	A	156750	A	24532	A
USGS	422042121513100	2013-08-12	20.3	A	18.4	A	19.1	A	9.4	A	8.3	A	9.2	A	117	A	109	A	112	A	10.9	A	2.0	A	7.4	A	409085	A	174072	A	55908	A
USGS	422042121513100	2013-08-13	20.8	A	19.1	A	19.5	A	9.3	A	8.2	A	8.7	A	118	A	110	A	115	A	9.3	A	2.2	A	5.9	A	271846	A	169020	A	45278	A
USGS	422042121513100	2013-08-14	21.3	A	19.6	A	20.1	A	8.9	A	7.9	A	8.3	A	119	A	112	A	116	A	8.5	A	2.3	A	4.7	A	249703	A	108291	A	48629	A
USGS	422042121513100	2013-08-15	21.8	A	20.1	A	20.6	A	9.0	A	7.9	A	8.4	A	117	A	112	A	115	A	8.8	A	2.0	A	5.4	A	201019	A	85406	A	34613	A
USGS	422042121513100	2013-08-16	22.4	A	20.4	A	21.0	A	8.8	A	7.1	A	7.4	A	123	A	113	A	120	A	7.9	A	1.4	A	3.7	A	110605	A	25745	A	10347	A
USGS	422042121513100	2013-08-17	22.7	A	21.1	A	21.7	A	8.1	A	7.2	A	7.4	A	123	A	117	A	122	A	5.1	A	2.0	A	3.9	A	55000	A	23008	A	13741	A
USGS	422042121513100	2013-08-18	23.1	A	20.7	A	21.7	A	8.0	A	7.1	A	7.3	A	124	A	120	A	122	A	6.2	A	3.4	A	4.3	A	75447	A	34858	A	13724	A
USGS	422042121513100	2013-08-19	22.9	A	21.1	A	21.8	A	7.2	A	6.9	A	7.1	A	122	A	117	A	119	A	4.3	A	2.0	A	3.6	A	47929	A	21090	A	6828	A
USGS	422042121513100	2013-08-20	22.8	A	20.6	A	21.5	A	7.4	A	7.0	A	7.1	A	124	A	117	A	122	A	5.2	A	3.6	A	4.2	A	34132	A	15549	A	6813	A
USGS	422042121513100	2013-08-21	21.9	A	20.5	A	21.1	A	7.4	A	7.0	A	7.1	A	124	A	121	A	122	A	6.0	A	3.3	A	4.2	A	44096	A	16489	A	6788	A
USGS	422042121513100	2013-08-22	21.4	A	20.2	A	21.0	A	7.3	A	6.9	A	7.0	A	123	A	121	A	122	A	5.7	A	2.8	A	4.1	A	30431	A	14742	A	10154	A
USGS	422042121513100	2013-08-23	21.6	A	19.5	A	20.2	A	8.1	A	6.9	A	7.1	A	122	A	117	A	120	A	6.2	A	2.0	A	4.5	A	64030	A	22920	A	10120	A
USGS	422042121513100	2013-08-24	20.9	A	19.5	A	20.1	A	8.8	A	8.1	A	8.5	A	117	A	114	A	115	A	7.8	A	5.6	A	6.5	A	161566	A	77255	A	40418	A
USGS	422042121513100	2013-08-25	20.1	A	19.1	A	19.6	A	8.8	A	7.5	A	8.4	A	115	A	113	A	114	A	7.8	A	3.4	A	4.9	A	134260	A	82044	A	26809	A
USGS	422042121513100	2013-08-26	20.4	A	18.8	A	19.5	A	7.7	A	7.0	A	7.1	A	128	A	115	A	122	A	4.9	A	2.0	A	3.2	A	43394	A	20826	A	10021	A
USGS	422042121513100	2013-08-27	20.6	A	18.9	A	19.7	A	7.2	A	7.0	A	7.1	A	127	A	125	A	126	A	4.9	A	3.0	A	4.4	A	50036	A	17152	A	6658	A
USGS	422042121513100	2013-08-28	20.9	A	19.5	A	20.0	A	7.6	A	7.0	A	7.2	A	127	A	124	A	126	A	6.8	A	3.6	A	5.0	A	33259	A	15223	A	6640	A
USGS	422042121513100	2013-08-29	20.5	A	19.0	A	19.9	A	7.4	A	7.2	A	7.2	A	127	A	118	A	120	A	6.0	A	4.4	A	5.1	A	19883	A	12278	A	6615	A
USGS	422042121513100	2013-08-30	20.6	A	19.2	A	19.7	A	7.6	A	7.1	A	7.2	A	125	A	119	A	124	A	6.4	A	3.8	A	5.1	A	59299	A	15737	A	6606	A
USGS	422042121513100	2013-08-31	21.1	A	19.3	A	20.0	A	8.0	A	7.3	A	7.7	A	124	A	121	A	122	A	7.0	A	4.0	A	5.8	A	79043	A	32485	A	13141	A
USGS	422042121513100	2013-09-01	21.1	A	19.6	A	20.5	A	8.2	A	7.4	A	7.6	A	126	A	123	A	124	A	7.7	A	5.3	A	6.3	A	85292	A	20017	A	3273	A
USGS	422042121513100	2013-09-02	21.0	A	19.5	A	20.3	A	7.8	A	7.5	A	7.5	A	128	A	126	A	127	A	7.2	A	5.8	A	6.2	A	19572	A	9188	A	3267	A
USGS	422042121513100	2013-09-03	21.2	A	19.9	A	20.4	A	7.8	A	7.3	A	7.6	A	128	A	127	A	127	A	7.1	A	4.2	A	5.7	A	22787	A	12143	A	3256	A
USGS	422042121513100	2013-09-04	21.0	A	19.6	A	20.1	A	8.5	A	7.5	A	7.9	A	127	A	125	A	126	A	8.4	A	5.5	A	6.7	A	195496	A	36965	A	9747	A
USGS	422042121513100	2013-09-05	20.1	A	18.6	A	19.6	A	8.6	A	7.8	A	8.0	A	125	A	124	A	125	A	8.5	A	6.7	A	7.3	A	245822	A	60030	A	21456	A
USGS	422042121513100	2013-09-06	19.6	A	17.7	A	18.4	A	7.9	A	7.7	A	7.8	A	125	A	124	A	125	A	7.4	A	6.5	A	6.9	A	111646	A	33578	A	14397	A
USGS	422042121513100	2013-09-07	20.0	A	17.9	A	18.6	A	7.9	A	7.6	A	7.7	A	127	A	121	A	125	A	7.3	A	6.0	A	6.9	A	94118	A	36160	A	14475	A
USGS	422042121513100	2013-09-08	20.4	A	18.2	A	19.0	A	7.8	A	7.5	A	7.6	A	127	A	126	A	127	A	7.1	A	5.6	A	6.6	A	141974	A	41525	A	14606	A
USGS	422042121513100	2013-09-09	19.8	A	18.0	A	18.8	A	8.0	A	7.6	A	7.7	A	126	A	123	A	125	A	7.6	A	6.2	A	6.9	A	80673	A	35332	A	14692	A
USGS	422042121513100	2013-09-10	20.4	A	18.5	A	19.2	A	7.8	A	7.5	A	7.7	A	128	A	121	A	126	A	7.0	A	5.0	A	6.4	A	132857	A	44017	A	18540	A
USGS	422042121513100	2013-09-11	20.8	A	19.0	A	19.9	A	7.8	A	7.5	A	7.6	A	129	A	126	A	127	A	7.0	A	5.2	A	6.3	A	66852	A	36047	A	22272	A
USGS	422042121513100	2013-09-12	20.3	A	19.2	A	19.6	A	8.0	A	7.6	A	7.8	A	128	A	126	A	127	A	7.6	A	6.2	A	6.9	A	243536	A	91443	A	33610	A
USGS	422042121513100	2013-09-13	20.5	A	18.8	A	19.5	A	8.2	A	7.8	A	8.0	A	127	A	125	A	126	A	7.9	A	6.3	A	7.2	A	120745	A	62130	A	41360	A
USGS	422042121513100	2013-09-14	21.4	A	19.0	A	19.7	A	8.2	A	7.6	A	7.9	A	127	A	123	A	125	A	7.9	A	5.4	A	7.1	A	102321	A	54470	A	34116	A
USGS	422042121513100	2013-09-15	20.7	A	19.5	A	20.1	A	8.3	A	7.6	A	7.8	A	128	A	125	A	127	A	8.4	A	5.9	A	6.9	A	133748	A	56901	A	30612	A
USGS	422042121513100	2013-09-16	20.4	A	18.6	A	19.3	A	8.4	A	7.8	A	8.1	A	128	A	126	A	127	A	8.5	A	6.9	A	7.6	A	157430	A	75754	A	38326	A
USGS	422042121513100	2013-09-17	19.0	A	16.6	A	17.7	A	8.3	A	7.8	A	7.9	A	129	A	126	A	127	A	8.3	A	7.6	A	7.8	A	116328	A	61795	A	34889	A
USGS	422042121513100	2013-09-18	17.4	A	15.7	A	16.3	A	8.1	A	7.8	A	7.8	A	129	A	128	A	129	A	8.3	A	7.4	A	7.7	A	65972	A	35841	A	27244	A
USGS	422042121513100	2013-09-19	17.8	A	16.1	A	16.7	A	8.2	A	7.8	A	8.0	A	129	A	127	A	128	A	8.4	A	7.4	A	8.0	A	54744	A	44145	A	31405	A
USGS	422042121513100	2013-09-20	17.5	A	16.2	A	16.9	A	8.4	A	7.8	A	7.8	A	129	A	128	A	128	A	8.8	A	7.3	A	7.8	A	118629	A	53229	A	23665	A
USGS	422042121513100	2013-09-21	17.0	A	15.4	A	16.3	A	8.5	A	7.6	A	8.0	A	128	A	128	A	128	A	8.8	A	6.5	A	7.7	A	253140	A	71860	A	23830	A
USGS	422042121513100	2013-09-22	15.4	A	14.1	A	14.7	A	8.4	A	7.6	A	7.8	A	128	A	124	A	127	A	8.4	A	7.0	A	7.7	A	175293	A	73656	A	27945	A
USGS	422042121513100	2013-09-23	15.6	A	14.2	A	14.7	A	7.9	A	7.5	A	7.7	A	128	A	123	A	126	A	8.4	A	6.3	A	7.3	A	68318	A	28523	A	16062	A
USGS	422042121513100	2013-09-24	15.1	A	13.1	A	13.9	A	8.4	A	7.7	A	7.9	A	128	A	123	A	125	A	9.8	A	7.4	A	8.4	A	182360	A	51048	A	24174	A
USGS	422042121513100	2013-09-25	13.1	A	12.0	A	12.6	A	8.2	A	7.8	A	8.1	A	127	A	123	A	126	A	9.8	A	8.7	A	9.0	A	182360	A	62516	A	17696	A
USGS	422042121513100	2013-09-26	12.3	A	11.0	A	11.6	A	8.0	A	7.7	A	7.8	A	127	A	115	A	121	A	9.5	A	8.8	A	9.1	A	73955	A	29625	A	17612	A
USGS	422042121513100	2013-09-27	12.3	A	10.5	A	11.4	A	8.0	A	7.7	A	7.9	A	128	A	126	A	127	A	9.7	A	8.8	A	9.2	A	105554	A	28894	A	14029	A
USGS	422042121513100	2013-09-28																														
USGS	422042121513100	2013-09-29																														
USGS	422042121513100	2013-09-30																														
USGS	422042121513100	2013-10-01	11.3	A	10.1	A	10.7	A	7.9	A	7.7	A	7.7	A	127	A	119	A	125	A	9.5	A	9.0	A	9.3	A	102765	A	30889	A	20549	A
USGS	422042121513100	2013-10-02	10.8	A	9.4	A	10.1	A	7.9	A	7.7	A	7.8	A	126	A	117	A	123	A	9.7	A	9.3	A	9.5	A	98945	A	38622	A	17072	A
USGS	422042121513100	2013-10-03	10.2	A	9.0	A	9.6	A	7.9	A	7.7	A	7.8	A	126	A	113	A	121	A	9.9	A	9.4	A	9.6	A	54193	A	29425	A	16976	A
USGS	422042121513100	2013-10-04	10.4	A	8.9	A	9.5	A	7.9	A	7.6	A	7.8	A	126	A	120	A	124	A	10.0	A	9.3	A	9.7	A	71077	A	26591	A	13474	A
USGS	422042121513100	2013-10-05	10.8	A	9.3	A	9.9	A	7.9	A	7.6	A	7.7	A	126	A	125	A	126	A	10.0	A	9.2	A	9.6	A	57103	A	24057	A	10069	A
USGS	422042121513100	2013-10-06	11.1	A	9.5	A	10.2	A	7.8	A	7.7	A	7.8	A	126	A	125	A	125	A	9.8	A	9.5	A	9.7	A	120462	A	24628	A	13314	A
USGS	422042121513100	2013-10-07	11.0	A	9.8	A	10.5	A	7.8	A	7.6	A	7.7	A	125	A	120	A	123	A	9.8	A	9.3	A	9.5	A	56504	A	19428	A	9928	A
