agency_cd	site_no	datetime	164396_00010_00001	164396_00010_00001_cd	164397_00010_00002	164397_00010_00002_cd	164398_00010_00003	164398_00010_00003_cd	164399_00010_00001	164399_00010_00001_cd	164400_00010_00002	164400_00010_00002_cd	164401_00010_00003	164401_00010_00003_cd	164402_00010_00001	164402_00010_00001_cd	164403_00010_00002	164403_00010_00002_cd	164404_00010_00003	164404_00010_00003_cd	164405_00095_00001	164405_00095_00001_cd	164406_00095_00002	164406_00095_00002_cd	164407_00095_00003	164407_00095_00003_cd	164408_00095_00001	164408_00095_00001_cd	164409_00095_00002	164409_00095_00002_cd	164410_00095_00003	164410_00095_00003_cd	164411_00095_00001	164411_00095_00001_cd	164412_00095_00002	164412_00095_00002_cd	164413_00095_00003	164413_00095_00003_cd	164414_00300_00001	164414_00300_00001_cd	164415_00300_00002	164415_00300_00002_cd	164416_00300_00003	164416_00300_00003_cd	164417_00300_00001	164417_00300_00001_cd	164418_00300_00002	164418_00300_00002_cd	164419_00300_00003	164419_00300_00003_cd	164420_00300_00001	164420_00300_00001_cd	164421_00300_00002	164421_00300_00002_cd	164422_00300_00003	164422_00300_00003_cd	164423_00400_00001	164423_00400_00001_cd	164424_00400_00002	164424_00400_00002_cd	164425_00400_00008	164425_00400_00008_cd	164426_00400_00001	164426_00400_00001_cd	164427_00400_00002	164427_00400_00002_cd	164428_00400_00008	164428_00400_00008_cd	164429_00400_00001	164429_00400_00001_cd	164430_00400_00002	164430_00400_00002_cd	164431_00400_00008	164431_00400_00008_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	422820122032100	2017-07-08	29.6	A	22.0	A	25.1	A							23.9	A	21.0	A	22.4	A													110	A	96	A	101	A	19.4	A	7.4	A	13.3	A							15.5	A	5.5	A	9.2	A	10.3	A	9.3	A	9.9	A							10.0	A	8.3	A	9.4	A
USGS	422820122032100	2017-07-09	27.5	A	22.0	A	24.6	A							26.6	A	21.6	A	22.8	A													127	A	97	A	101	A	17.6	A	6.8	A	11.6	A							17.4	A	5.2	A	8.3	A	10.2	A	9.2	A	9.7	A							10.2	A	8.8	A	9.2	A
USGS	422820122032100	2017-07-10	27.5	A	23.5	A	25.0	A							26.5	A	23.1	A	24.2	A													121	A	96	A	102	A	17.1	A	9.4	A	12.9	A							17.5	A	6.4	A	10.8	A	10.2	A	9.6	A	9.9	A							10.1	A	9.3	A	9.6	A
USGS	422820122032100	2017-07-11	28.4	A	22.6	A	24.7	A							27.7	A	22.5	A	23.8	A													136	A	100	A	108	A	18.4	A	8.4	A	12.8	A							20.8	A	6.0	A	11.9	A	10.3	A	9.6	A	9.9	A							10.4	A	9.3	A	9.7	A
USGS	422820122032100	2017-07-12	27.6	A	22.6	A	25.0	A							26.6	A	21.8	A	23.4	A													126	A	97	A	102	A	17.7	A	8.4	A	13.1	A							17.7	A	4.3	A	9.2	A	10.3	A	9.5	A	9.8	A							10.1	A	8.5	A	9.5	A
USGS	422820122032100	2017-07-13	27.8	A	22.0	A	24.6	A							26.5	A	21.5	A	23.7	A													127	A	97	A	104	A	18.6	A	7.1	A	12.5	A							17.9	A	5.1	A	9.8	A	10.3	A	9.4	A	9.8	A							10.1	A	8.9	A	9.4	A
USGS	422820122032100	2017-07-14	28.7	A	22.8	A	25.6	A							28.3	A	21.9	A	24.8	A													138	A	96	A	110	A	19.2	A	8.0	A	13.6	A							19.2	A	6.1	A	12.4	A	10.3	A	9.5	A	10.0	A							10.2	A	9.0	A	9.7	A
USGS	422820122032100	2017-07-15	27.2	A	23.0	A	24.9	A							26.0	A	22.8	A	23.9	A													109	A	97	A	99	A	15.7	A	8.0	A	11.2	A							15.1	A	6.9	A	9.0	A	10.1	A	9.3	A	9.7	A							9.9	A	9.0	A	9.5	A
USGS	422820122032100	2017-07-16	28.8	A	22.9	A	24.8	A							25.3	A	22.7	A	23.7	A													115	A	98	A	103	A	19.6	A	7.2	A	12.5	A							16.0	A	5.0	A	10.1	A	10.3	A	9.3	A	9.8	A							10.0	A	9.1	A	9.5	A
USGS	422820122032100	2017-07-17	27.9	A	22.2	A	24.6	A							26.8	A	20.9	A	22.6	A													111	A	83	A	94	A	17.1	A	8.3	A	12.5	A							18.9	A	4.1	A	8.7	A	10.2	A	9.5	A	9.9	A							10.3	A	8.9	A	9.5	A
USGS	422820122032100	2017-07-18	26.8	A	22.5	A	24.3	A							26.0	A	21.0	A	23.5	A													119	A	93	A	101	A	17.9	A	8.4	A	13.2	A							18.0	A	4.9	A	11.6	A	10.3	A	9.6	A	9.9	A							10.2	A	9.1	A	9.7	A
USGS	422820122032100	2017-07-19	26.3	A	22.1	A	24.1	A							25.2	A	21.4	A	23.4	A													121	A	95	A	103	A	18.3	A	8.8	A	13.2	A							17.7	A	7.8	A	11.9	A	10.2	A	9.6	A	9.9	A							10.2	A	9.4	A	9.7	A
USGS	422820122032100	2017-07-20	25.6	A	21.7	A	23.3	A							24.1	A	20.7	A	22.5	A	126	A:[4]	94	A:[4]	108	A:[4]							116	A	97	A	102	A	17.4	A	8.2	A	12.7	A							16.8	A	4.8	A	10.5	A	10.2	A	9.6	A	9.9	A							10.1	A	9.0	A	9.6	A
USGS	422820122032100	2017-07-21	27.2	A	21.2	A	23.7	A							25.6	A	20.7	A	22.3	A	141	A	93	A	110	A							122	A	97	A	101	A	21.0	A	7.6	A	13.7	A							18.4	A	6.0	A	10.4	A	10.3	A	9.5	A	9.8	A							10.1	A	9.2	A	9.5	A
USGS	422820122032100	2017-07-22	26.4	A	20.6	A	23.2	A							24.0	A	20.5	A	21.9	A	133	A	96	A	107	A							103	A	97	A	99	A	18.7	A	7.0	A	12.1	A							14.6	A	4.1	A	8.6	A	10.2	A	9.2	A	9.7	A							9.8	A	8.6	A	9.4	A
USGS	422820122032100	2017-07-23	26.4	A	20.4	A	22.6	A							22.9	A	20.4	A	21.3	A	104	A	95	A	98	A							101	A	95	A	98	A	11.8	A	3.8	A	6.1	A							5.7	A	1.4	A	4.2	A	9.6	A	8.5	A	8.8	A							8.8	A	7.9	A	8.6	A
USGS	422820122032100	2017-07-24	27.1	A	21.0	A	23.3	A							23.5	A	20.9	A	21.8	A	104	A	98	A	100	A							107	A	99	A	102	A	5.8	A	3.2	A	4.3	A							5.4	A	0.8	A	3.2	A	9.1	A	8.2	A	8.6	A							8.8	A	7.7	A	8.0	A
USGS	422820122032100	2017-07-25	25.8	A	21.5	A	22.7	A							22.8	A	21.4	A	21.9	A	101	A	99	A	99	A							102	A	99	A	100	A	6.1	A	3.6	A	4.6	A							4.9	A	3.1	A	3.9	A	8.8	A	8.2	A	8.5	A							8.7	A	7.3	A	8.3	A
USGS	422820122032100	2017-07-26	23.2	A	20.2	A	21.5	A							22.2	A	20.2	A	21.0	A	101	A	96	A	99	A							104	A	97	A	100	A	5.6	A	3.6	A	4.6	A							5.1	A	2.7	A	4.2	A	9.1	A	7.6	A	8.3	A							8.3	A	7.3	A	7.8	A
USGS	422820122032100	2017-07-27	27.0	A	20.6	A	23.5	A							26.4	A	20.6	A	23.0	A	141	A	97	A	105	A							118	A	99	A	103	A	22.9	A	3.3	A	10.7	A							23.0	A	2.8	A	9.6	A	10.2	A	7.8	A	9.1	A							10.1	A	7.4	A	8.2	A
USGS	422820122032100	2017-07-28	27.4	A	22.8	A	25.0	A							27.0	A	22.6	A	24.4	A	105	A	95	A	98	A							162	A	99	A	121	A	16.6	A	9.9	A	11.9	A							16.3	A	9.6	A	12.2	A	9.7	A	9.2	A	9.4	A							9.6	A	9.2	A	9.4	A
USGS	422820122032100	2017-07-29	29.7	A	22.5	A	25.3	A							25.6	A	22.1	A	23.3	A	110	A	89	A	96	A							133	A	97	A	102	A	16.5	A	7.2	A	11.1	A							11.5	A	6.3	A	8.5	A	9.9	A	9.0	A	9.4	A							9.3	A	8.9	A	9.2	A
USGS	422820122032100	2017-07-30	28.3	A	21.3	A	24.0	A							22.7	A	21.2	A	21.7	A	96	A	89	A	92	A							159	A	97	A	109	A	10.9	A	6.1	A	8.0	A							8.2	A	4.6	A	6.6	A	9.3	A	8.8	A	9.0	A							9.1	A	8.6	A	8.9	A
USGS	422820122032100	2017-07-31	25.2	A	20.9	A	22.6	A							22.3	A	20.7	A	21.5	A	97	A	92	A	94	A							113	A	95	A	99	A	9.4	A	5.2	A	6.7	A							8.1	A	4.4	A	6.2	A	9.3	A	8.8	A	8.9	A							9.2	A	8.4	A	8.7	A
USGS	422820122032100	2017-08-01	29.7	A	20.7	A	24.4	A							22.6	A	20.6	A	21.7	A	97	A	91	A	95	A							98	A	95	A	96	A	7.6	A	3.9	A	5.6	A							7.0	A	4.2	A	5.7	A	9.1	A	8.3	A	8.8	A							9.1	A	8.3	A	8.7	A
USGS	422820122032100	2017-08-02	26.2	A	21.2	A	23.1	A							22.7	A	21.1	A	21.9	A	100	A	95	A	98	A							99	A	95	A	97	A	6.2	A	3.4	A	4.2	A							4.5	A	2.9	A	3.7	A	8.5	A	7.7	A	8.2	A							8.5	A	7.8	A	8.1	A
USGS	422820122032100	2017-08-03	27.6	A	21.2	A	23.5	A							24.9	A	21.1	A	22.3	A	107	A:[4]	97	A:[4]	102	A:[4]							109	A	97	A	100	A	6.0	A	3.6	A	4.2	A							5.3	A	3.0	A	3.9	A	9.0	A	8.1	A	8.4	A							8.3	A	7.8	A	8.1	A
USGS	422820122032100	2017-08-04	24.1	A	21.0	A	22.7	A							23.9	A	21.0	A	22.4	A	104	A:[4]	99	A:[4]									109	A	98	A	100	A	6.7	A	3.4	A	5.0	A							5.9	A	3.0	A	4.4	A	8.6	A	7.9	A	8.4	A							8.3	A	7.7	A	8.1	A
USGS	422820122032100	2017-08-05	24.5	A	21.6	A	23.2	A							24.4	A	21.4	A	22.9	A	102	A	95	A	99	A							105	A	99	A	101	A	9.3	A	4.5	A	6.4	A							7.8	A	4.0	A	5.5	A	9.2	A	7.9	A	8.6	A							8.9	A	7.6	A	8.4	A
USGS	422820122032100	2017-08-06	24.3	A	21.4	A	22.6	A							23.2	A	21.4	A	22.3	A	101	A	94	A	97	A							108	A	99	A	102	A	9.3	A	4.5	A	6.0	A							7.8	A	4.1	A	5.3	A	8.9	A	8.1	A	8.3	A							8.5	A	7.8	A	8.1	A
USGS	422820122032100	2017-08-07	24.2	A	21.0	A	22.8	A							24.2	A	20.9	A	22.5	A													103	A	96	A	100	A	9.2	A	4.8	A	6.8	A							9.5	A	4.5	A	6.5	A	9.1	A	7.8	A	8.4	A							9.2	A	7.6	A	8.2	A
USGS	422820122032100	2017-08-08	25.2	A	21.8	A	23.6	A							24.7	A	21.5	A	23.1	A													101	A	99	A	101	A	10.9	A	6.7	A	8.7	A							11.1	A	6.7	A	8.5	A	9.2	A	8.7	A	9.0	A							9.2	A	8.5	A	9.0	A
USGS	422820122032100	2017-08-09	25.2	A	22.5	A	23.7	A							24.9	A	22.4	A	23.6	A													102	A	100	A	101	A	12.6	A	6.6	A	9.3	A							13.2	A	6.7	A	9.4	A	9.5	A	8.6	A	9.2	A							9.5	A	8.8	A	9.2	A
USGS	422820122032100	2017-08-10	28.7	A	21.9	A	24.5	A							25.4	A	21.8	A	22.8	A													105	A	99	A	101	A	20.6	A	6.7	A	11.1	A							14.0	A	5.7	A	7.9	A	10.1	A	8.9	A	9.1	A							9.6	A	7.8	A	8.9	A
USGS	422820122032100	2017-08-11	25.5	A	21.4	A	23.3	A							24.7	A	21.3	A	23.1	A	111	A	91	A	101	A							103	A	99	A	101	A	12.7	A	4.7	A	8.4	A							11.7	A	4.8	A	7.9	A	9.4	A	8.4	A	9.0	A							9.5	A	8.2	A	8.9	A
USGS	422820122032100	2017-08-12	25.8	A	22.2	A	24.0	A							25.3	A	22.2	A	23.7	A	111	A	92	A	106	A							103	A	99	A	101	A	10.8	A	6.0	A	8.7	A							10.4	A	5.4	A	8.1	A	9.4	A	8.9	A	9.2	A							9.4	A	8.9	A	9.2	A
USGS	422820122032100	2017-08-13	24.7	A	21.4	A	22.9	A							24.2	A	21.0	A	22.4	A	106	A	91	A	100	A							109	A	96	A	100	A	17.4	A	5.6	A	9.8	A							14.1	A	2.6	A	7.3	A	9.8	A	8.8	A	9.2	A							9.6	A	8.1	A	9.0	A
USGS	422820122032100	2017-08-14	25.6	A	20.0	A	21.9	A							23.0	A	20.0	A	21.0	A	106	A:[4]	89	A:[4]									109	A	97	A	101	A	13.9	A	4.6	A	7.4	A							8.5	A	2.3	A	5.6	A	9.4	A	8.6	A	8.9	A							9.1	A	8.0	A	8.7	A
USGS	422820122032100	2017-08-15	25.2	A	19.0	A	21.7	A							23.7	A	18.7	A	20.8	A	102	A	92	A	96	A							104	A	99	A	101	A	13.3	A	4.4	A	8.3	A							12.6	A	4.1	A	7.2	A	9.4	A	8.4	A	9.0	A							9.4	A	8.3	A	8.8	A
USGS	422820122032100	2017-08-16	25.5	A	20.4	A	22.0	A							22.0	A	20.2	A	21.0	A	103	A	95	A	98	A							105	A	99	A	102	A	10.1	A	5.0	A	7.4	A							9.1	A	5.2	A	7.0	A	9.1	A	8.6	A	9.0	A							9.1	A	8.7	A	8.9	A
USGS	422820122032100	2017-08-17	25.6	A	19.1	A	22.3	A							25.0	A	19.1	A	21.6	A	109	A	102	A	105	A							106	A	103	A	105	A	9.3	A	3.2	A	6.6	A							9.0	A	3.2	A	6.2	A	9.1	A	8.0	A	8.9	A							9.1	A	8.0	A	8.7	A
USGS	422820122032100	2017-08-18	27.3	A	21.0	A	23.2	A							23.4	A	21.0	A	21.8	A	108	A	102	A	105	A							110	A	104	A	106	A	10.3	A	5.1	A	7.0	A							7.3	A	2.1	A	5.1	A	9.2	A	8.6	A	8.8	A							9.0	A	8.0	A	8.6	A
USGS	422820122032100	2017-08-19	23.6	A	20.3	A	21.6	A							22.9	A	19.9	A	21.3	A	111	A	102	A	106	A							115	A	105	A	106	A	9.6	A	3.9	A	6.2	A							7.7	A	3.5	A	5.4	A	9.1	A	8.4	A	8.7	A							8.9	A	8.4	A	8.7	A
USGS	422820122032100	2017-08-20	24.0	A	18.9	A	21.1	A							22.5	A	18.5	A	20.2	A	121	A	102	A	107	A							126	A	98	A	110	A	8.6	A	4.1	A	5.9	A							8.2	A	4.5	A	5.8	A	8.9	A	8.1	A	8.5	A							8.7	A	8.2	A	8.4	A
USGS	422820122032100	2017-08-21	25.2	A	18.2	A	20.6	A							20.2	A	18.2	A	19.3	A	118	A	104	A	110	A							141	A	103	A	113	A	7.8	A	4.4	A	5.6	A							7.9	A	3.4	A	5.6	A	9.0	A	7.9	A	8.2	A							8.7	A	7.8	A	8.2	A
USGS	422820122032100	2017-08-22	23.4	A	18.4	A	20.8	A							23.2	A	18.4	A	20.6	A	112	A	102	A	105	A							123	A	102	A	108	A	7.8	A	4.3	A	5.9	A							7.4	A	4.8	A	5.8	A	8.8	A	8.0	A	8.4	A							8.8	A	7.9	A	8.3	A
USGS	422820122032100	2017-08-23	24.9	A	20.3	A	21.8	A							24.1	A	20.2	A	21.3	A	140	A	102	A	115	A							115	A	100	A	105	A	12.0	A	3.7	A	6.3	A							8.5	A	3.3	A	5.1	A	9.3	A	7.9	A	8.3	A							9.1	A:[4]	7.9	A:[4]	8.3	A:[4]
USGS	422820122032100	2017-08-24	25.4	A	19.4	A	21.3	A							23.7	A	19.4	A	20.9	A	110	A	103	A	105	A							119	A	103	A	107	A	11.5	A	3.7	A	5.3	A							7.0	A	3.3	A	4.5	A	9.2	A	7.6	A	8.0	A							8.7	A	7.6	A	8.0	A
USGS	422820122032100	2017-08-25	25.2	A	19.0	A	21.8	A							25.1	A	18.7	A	21.3	A	118	A	104	A	105	A							113	A	104	A	107	A	11.1	A	3.7	A	6.9	A							10.7	A	2.9	A	5.9	A	9.1	A	7.5	A	8.3	A							9.1	A	7.5	A	8.0	A
USGS	422820122032100	2017-08-26	25.6	A	19.8	A	22.4	A							24.5	A	19.8	A	21.3	A	122	A	107	A	112	A							119	A	106	A	111	A	7.0	A	3.1	A	4.8	A							5.8	A	2.3	A	4.2	A	8.6	A	7.5	A	8.0	A							8.2	A	7.5	A	7.8	A
USGS	422820122032100	2017-08-27	24.3	A	20.1	A	21.7	A							22.2	A	20.0	A	21.1	A	167	A	109	A	123	A							145	A	107	A	119	A	5.0	A	2.5	A	3.5	A							5.1	A	2.2	A	3.3	A	8.1	A	7.3	A	7.6	A							7.9	A	7.4	A	7.7	A
USGS	422820122032100	2017-08-28	25.4	A	19.8	A	22.1	A							23.6	A	19.8	A	21.2	A	114	A	103	A	107	A							112	A	105	A	108	A	7.0	A	2.2	A	4.8	A							7.1	A	2.0	A	4.3	A	8.6	A	7.3	A	8.1	A							8.6	A	7.3	A	7.6	A
USGS	422820122032100	2017-08-29	25.7	A	20.4	A	22.5	A							24.8	A	19.9	A	21.7	A	111	A	103	A	106	A							129	A	105	A	117	A	7.9	A	4.2	A	5.9	A							7.7	A	3.0	A	5.6	A	8.7	A	7.7	A	8.4	A							8.7	A	7.3	A	8.1	A
USGS	422820122032100	2017-08-30	24.6	A	20.1	A	22.3	A							24.0	A	20.1	A	21.7	A	146	A	106	A	130	A							147	A	110	A	126	A	9.7	A	3.6	A	6.5	A							9.5	A	3.6	A	6.1	A	8.9	A	7.7	A	8.4	A							8.8	A	7.5	A	8.3	A
USGS	422820122032100	2017-08-31	24.1	A	19.3	A	21.6	A							22.9	A	19.1	A	20.8	A	146	A	104	A	108	A							118	A	104	A	110	A	8.5	A	4.3	A	6.5	A							9.1	A	4.6	A	6.5	A	8.6	A	7.7	A	8.2	A							8.6	A	7.8	A	8.3	A
USGS	422820122032100	2017-09-01	24.9	A	18.9	A	21.3	A							23.4	A	18.9	A	20.6	A	122	A	104	A	110	A							126	A	101	A	115	A	7.4	A	3.7	A	5.6	A							9.7	A	4.8	A	6.5	A	8.2	A	7.5	A	7.9	A							8.6	A	7.6	A	8.1	A
USGS	422820122032100	2017-09-02	24.8	A	18.8	A	21.6	A							23.8	A	18.8	A	21.0	A	116	A:[4]	104	A:[4]	108	A:[4]							126	A	102	A	116	A	7.5	A	3.5	A	5.7	A							7.8	A	5.0	A	6.4	A	8.3	A	7.5	A	7.8	A							8.4	A	7.7	A	8.1	A
USGS	422820122032100	2017-09-03	24.9	A	20.6	A	22.9	A							24.5	A	20.3	A	22.5	A	114	A:[4]	107	A:[4]	109	A:[4]							126	A	107	A	117	A	11.0	A	4.4	A	7.4	A							10.9	A	4.7	A	7.4	A	8.9	A	7.5	A	8.4	A							8.9	A	7.6	A	8.2	A
USGS	422820122032100	2017-09-04	26.6	A	21.3	A	23.0	A							23.3	A	21.3	A	22.2	A	113	A	107	A	110	A							123	A	103	A	108	A	8.9	A	5.3	A	7.0	A							9.2	A	5.6	A	7.4	A	8.7	A	8.1	A	8.3	A							8.7	A	8.1	A	8.4	A
USGS	422820122032100	2017-09-05	26.4	A	20.2	A	22.7	A							26.2	A	20.2	A	22.2	A	111	A	102	A	107	A							107	A	101	A	105	A	10.3	A	4.3	A	7.2	A							10.6	A	4.8	A	7.5	A	8.8	A	7.7	A	8.4	A							8.8	A	7.7	A	8.3	A
USGS	422820122032100	2017-09-06	23.3	A	20.8	A	21.6	A							22.4	A	20.9	A	21.6	A	117	A	102	A	106	A							137	A	100	A	111	A	8.4	A	5.2	A	6.5	A							8.9	A	5.1	A	6.4	A			7.4	A:[4]									8.5	A	7.5	A	7.8	A
USGS	422820122032100	2017-09-07	22.0	A	19.9	A	20.9	A							22.1	A	19.9	A	20.9	A	111	A	105	A	108	A							158	A	102	A	131	A	7.7	A	3.9	A	5.6	A							7.5	A	4.1	A	5.5	A	8.2	A	7.3	A	7.6	A							8.1	A	7.3	A	7.5	A
USGS	422820122032100	2017-09-08	22.8	A	18.9	A	21.0	A							22.9	A	19.0	A	20.9	A	112	A	108	A	110	A							134	A	116	A	123	A	11.7	A	4.7	A	7.7	A							11.2	A	4.8	A	7.5	A	8.9	A	7.5	A	8.2	A							8.9	A	7.4	A	8.3	A
USGS	422820122032100	2017-09-09	23.4	A	19.5	A	21.5	A							23.4	A	19.5	A	21.5	A	117	A	105	A	109	A							120	A	108	A	115	A	15.6	A	6.6	A	10.4	A							15.0	A	6.5	A	10.2	A	9.4	A	8.1	A	8.9	A							9.3	A	8.0	A	8.8	A
USGS	422820122032100	2017-09-10	24.4	A	19.4	A	21.6	A							22.4	A	19.4	A	20.9	A	113	A	103	A	107	A							113	A	104	A	109	A	18.9	A	7.2	A	11.2	A							16.9	A	7.4	A	11.4	A	9.7	A	8.4	A	9.0	A							9.4	A	8.4	A	9.0	A
USGS	422820122032100	2017-09-11	24.0	A	18.6	A	20.8	A							22.2	A	18.6	A	19.9	A	106	A	87	A	100	A							105	A	95	A	102	A	14.9	A	9.0	A	12.1	A							14.1	A	8.6	A	11.3	A	9.3	A	8.9	A	9.1	A							9.4	A	8.7	A	9.1	A
USGS	422820122032100	2017-09-12	21.0	A	18.3	A	19.7	A							20.7	A	18.3	A	19.6	A	108	A	92	A	96	A							117	A	96	A	103	A	15.6	A	8.4	A	12.1	A							13.4	A	6.8	A	9.0	A	9.4	A	8.6	A	9.1	A							9.3	A	8.6	A	9.0	A
USGS	422820122032100	2017-09-13	22.9	A	17.9	A	20.2	A							22.4	A	17.9	A	19.9	A	105	A	90	A	99	A							99	A	95	A	97	A	20.1	A	8.6	A	13.4	A							13.1	A	5.1	A	9.0	A	9.7	A	8.8	A	9.3	A							9.6	A	8.9	A	9.3	A
USGS	422820122032100	2017-09-14	20.0	A	18.1	A	18.9	A							20.0	A	17.8	A	18.9	A	106	A	91	A	102	A							121	A	95	A	107	A	15.9	A	9.6	A	12.2	A							14.3	A	7.6	A	10.4	A	9.5	A	9.1	A	9.3	A							9.5	A	9.1	A	9.3	A
USGS	422820122032100	2017-09-15	19.4	A	15.4	A	17.3	A							19.1	A	15.4	A	17.2	A	106	A	103	A	105	A							116	A	98	A	109	A	14.7	A	9.8	A	12.1	A							15.6	A	9.3	A	12.0	A	9.4	A	9.1	A	9.3	A							9.5	A	9.1	A	9.3	A
USGS	422820122032100	2017-09-16	18.1	A	14.7	A	16.4	A							18.1	A	14.7	A	16.4	A	112	A	103	A	104	A							116	A	104	A	109	A	13.9	A	9.8	A	12.0	A							13.8	A	9.8	A	11.9	A	9.4	A	9.2	A	9.3	A							9.3	A	9.1	A	9.2	A
USGS	422820122032100	2017-09-17	16.5	A	14.8	A	15.6	A							16.6	A	14.8	A	15.6	A	106	A	101	A	104	A							105	A	96	A	101	A	14.0	A	8.6	A	11.6	A							14.0	A	9.2	A	11.6	A	9.5	A	9.0	A	9.2	A							9.5	A	8.9	A	9.2	A
USGS	422820122032100	2017-09-18	15.5	A:[4]	10.6	A:[4]	13.6	A:[4]							15.5	A:[4]	10.6	A:[4]	13.6	A:[4]	105	A	86	A	98	A							97	A:[4]	81	A:[4]	90	A:[4]	10.8	A:[4]	9.0	A:[4]	10.0	A:[4]							10.8	A:[4]	9.2	A:[4]	10.1	A:[4]	9.4	A:[4]	8.8	A:[4]	9.0	A:[4]							9.4	A:[4]	8.7	A:[4]	8.9	A:[4]
USGS	422820122032100	2017-09-19	12.3	A	8.7	A	10.5	A							12.3	A	8.7	A	10.5	A	103	A	86	A	92	A							101	A	83	A	91	A	10.6	A	8.7	A	9.6	A							10.6	A	8.5	A	9.7	A	8.8	A	8.0	A	8.6	A							8.8	A	7.8	A	8.6	A
USGS	422820122032100	2017-09-20	11.5	A	9.7	A	10.5	A							11.5	A	9.8	A	10.6	A	94	A	82	A	87	A							93	A	84	A	88	A	10.6	A	8.6	A	9.5	A							10.9	A	8.6	A	9.7	A	8.8	A	7.9	A	8.4	A							8.7	A	7.9	A	8.3	A
USGS	422820122032100	2017-09-21	10.2	A:[4]	9.2	A:[4]									10.2	A:[4]	9.3	A:[4]																																																					8.1	A:[4]		
