agency_cd	site_no	datetime	174027_00010_00001	174027_00010_00001_cd	174028_00010_00002	174028_00010_00002_cd	174029_00010_00003	174029_00010_00003_cd	174030_00048_00001	174030_00048_00001_cd	174031_00048_00002	174031_00048_00002_cd	174032_00048_00003	174032_00048_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	13343590	2014-05-18	12.2	A	11.9	A	12.1	A	105	A	104	A	105	A
USGS	13343590	2014-05-19	11.9	A	11.2	A	11.7	A	104	A	104	A	104	A
USGS	13343590	2014-05-20	11.2	A	10.2	A	10.7	A	105	A	103	A	104	A
USGS	13343590	2014-05-21	10.9	A	10.4	A	10.5	A	106	A	105	A	105	A
USGS	13343590	2014-05-22	11.1	A	10.8	A	11.0	A	106	A	106	A	106	A
USGS	13343590	2014-05-23	11.6	A	11.1	A	11.4	A	106	A	105	A	106	A
USGS	13343590	2014-05-24	12.0	A	11.6	A	11.9	A	106	A	105	A	105	A
USGS	13343590	2014-05-25	12.0	A	11.6	A	11.8	A	107	A	105	A	106	A
USGS	13343590	2014-05-26	11.8	A	11.3	A	11.5	A	107	A	106	A	106	A
USGS	13343590	2014-05-27	11.8	A	11.3	A	11.5	A	107	A	106	A	107	A
USGS	13343590	2014-05-28	11.8	A	11.4	A	11.6	A	107	A	106	A	106	A
USGS	13343590	2014-05-29	11.7	A	11.2	A	11.3	A	106	A	105	A	105	A
USGS	13343590	2014-05-30	11.5	A	11.1	A	11.2	A	108	A	105	A	106	A
USGS	13343590	2014-05-31	12.2	A	11.5	A	11.7	A	108	A	107	A	108	A
USGS	13343590	2014-06-01	12.4	A	12.0	A	12.2	A	108	A	106	A	107	A
USGS	13343590	2014-06-02	12.6	A	12.3	A	12.4	A	107	A	106	A	106	A
USGS	13343590	2014-06-03	12.8	A	12.5	A	12.7	A	107	A	106	A	106	A
USGS	13343590	2014-06-04	13.0	A	12.6	A	12.8	A	106	A	105	A	105	A
USGS	13343590	2014-06-05	13.0	A	12.7	A	12.8	A	105	A	104	A	105	A
USGS	13343590	2014-06-06	13.2	A	12.9	A	13.1	A	105	A	105	A	105	A
USGS	13343590	2014-06-07	13.4	A	13.1	A	13.3	A	105	A	105	A	105	A
USGS	13343590	2014-06-08	13.4	A	13.2	A	13.3	A	105	A	105	A	105	A
USGS	13343590	2014-06-09	13.6	A	13.2	A	13.4	A	106	A	105	A	105	A
USGS	13343590	2014-06-10	13.8	A	13.5	A	13.6	A	106	A	105	A	105	A
USGS	13343590	2014-06-11	14.2	A	13.8	A	14.0	A	105	A	104	A	105	A
USGS	13343590	2014-06-12	14.3	A	14.0	A	14.2	A	105	A	104	A	105	A
USGS	13343590	2014-06-13	14.2	A	13.9	A	14.0	A	105	A	104	A	104	A
USGS	13343590	2014-06-14	14.3	A	14.0	A	14.1	A	104	A	103	A	103	A
USGS	13343590	2014-06-15	14.2	A	13.9	A	14.0	A	104	A	103	A	103	A
USGS	13343590	2014-06-16	13.9	A	13.3	A	13.7	A	103	A	103	A	103	A
USGS	13343590	2014-06-17	13.5	A	12.8	A	13.0	A	103	A	102	A	103	A
USGS	13343590	2014-06-18	12.9	A	12.6	A	12.8	A	103	A	102	A	103	A
USGS	13343590	2014-06-19	13.1	A	12.6	A	12.8	A	103	A	102	A	102	A
USGS	13343590	2014-06-20	13.0	A	12.5	A	12.6	A	103	A	102	A	103	A
USGS	13343590	2014-06-21	13.9	A	12.9	A	13.1	A	105	A	103	A	104	A
USGS	13343590	2014-06-22	14.6	A	13.6	A	14.0	A	105	A	104	A	104	A
USGS	13343590	2014-06-23	15.5	A	14.5	A	15.0	A	104	A	103	A	104	A
USGS	13343590	2014-06-24	15.7	A	14.9	A	15.2	A	104	A	103	A	103	A
USGS	13343590	2014-06-25	16.4	A	15.7	A	16.0	A	104	A	103	A	103	A
USGS	13343590	2014-06-26	16.6	A	16.2	A	16.3	A	104	A	103	A	103	A
USGS	13343590	2014-06-27	16.7	A	16.4	A	16.5	A	103	A	102	A	103	A
USGS	13343590	2014-06-28	16.6	A	16.3	A	16.4	A	102	A	101	A	102	A
USGS	13343590	2014-06-29	16.4	A	15.8	A	16.1	A	101	A	100	A	101	A
USGS	13343590	2014-06-30	15.8	A	15.0	A	15.4	A	102	A	100	A	101	A
USGS	13343590	2014-07-01	15.0	A	14.7	A	14.9	A	104	A	102	A	103	A
USGS	13343590	2014-07-02	15.5	A	14.8	A	15.1	A	104	A	103	A	104	A
USGS	13343590	2014-07-03	15.9	A	15.3	A	15.5	A	104	A	103	A	103	A
USGS	13343590	2014-07-04	16.9	A	15.9	A	16.3	A	104	A	103	A	103	A
USGS	13343590	2014-07-05	17.5	A	16.7	A	17.1	A	103	A	102	A	102	A
USGS	13343590	2014-07-06	18.0	A	17.4	A	17.7	A	102	A	101	A	101	A
USGS	13343590	2014-07-07	18.3	A	17.7	A	17.9	A	102	A	101	A	101	A
USGS	13343590	2014-07-08	18.6	A	18.1	A	18.3	A	103	A	101	A	102	A
USGS	13343590	2014-07-09	18.7	A	18.4	A	18.6	A	103	A	102	A	103	A
USGS	13343590	2014-07-10	18.9	A	18.4	A	18.6	A	103	A	102	A	103	A
USGS	13343590	2014-07-11	18.9	A	18.7	A	18.8	A	104	A	103	A	103	A
USGS	13343590	2014-07-12	19.0	A	18.6	A	18.8	A	103	A	102	A	102	A
USGS	13343590	2014-07-13	18.9	A	18.6	A	18.7	A	103	A	101	A	102	A
USGS	13343590	2014-07-14	18.8	A	18.5	A	18.7	A	104	A	102	A	103	A
USGS	13343590	2014-07-15	19.0	A	18.5	A	18.7	A	104	A	102	A	103	A
USGS	13343590	2014-07-16	18.9	A	18.6	A	18.7	A	104	A	103	A	103	A
USGS	13343590	2014-07-17	19.4	A	18.8	A	19.0	A	105	A	103	A	104	A
USGS	13343590	2014-07-18	19.6	A	19.0	A	19.1	A	104	A	103	A	103	A
USGS	13343590	2014-07-19	19.8	A	19.2	A	19.5	A	103	A	102	A	103	A
USGS	13343590	2014-07-20	19.8	A	19.4	A	19.6	A	103	A	102	A	102	A
USGS	13343590	2014-07-21	19.6	A	19.0	A	19.2	A	102	A	100	A	100	A
USGS	13343590	2014-07-22	19.4	A	18.8	A	19.1	A	101	A	100	A	101	A
USGS	13343590	2014-07-23	19.6	A	18.8	A	19.2	A	103	A	101	A	102	A
USGS	13343590	2014-07-24	19.5	A	18.8	A	19.1	A	102	A	101	A	101	A
USGS	13343590	2014-07-25	19.4	A	18.8	A	19.1	A	102	A	101	A	101	A
USGS	13343590	2014-07-26	19.6	A	19.0	A	19.3	A	102	A	101	A	101	A
USGS	13343590	2014-07-27	19.9	A	19.4	A	19.6	A	102	A	101	A	101	A
USGS	13343590	2014-07-28	19.6	A	19.3	A	19.5	A	101	A	100	A	101	A
USGS	13343590	2014-07-29	19.3	A	18.6	A	18.9	A	102	A	98	A	100	A
USGS	13343590	2014-07-30	19.1	A	18.6	A	18.8	A	103	A	101	A	102	A
USGS	13343590	2014-07-31	19.4	A	18.4	A	18.8	A	104	A	102	A	103	A
USGS	13343590	2014-08-01	19.4	A	18.5	A	19.0	A	104	A	103	A	104	A
USGS	13343590	2014-08-02	19.7	A	18.6	A	19.1	A	104	A	103	A	104	A
USGS	13343590	2014-08-03	19.4	A	18.6	A	19.0	A	104	A	103	A	104	A
USGS	13343590	2014-08-04	19.4	A	18.8	A	19.1	A	104	A	103	A	104	A
USGS	13343590	2014-08-05	19.8	A	19.1	A	19.5	A	104	A	103	A	103	A
USGS	13343590	2014-08-06	19.7	A	18.6	A	19.1	A	103	A	102	A	102	A
USGS	13343590	2014-08-07	19.6	A	18.7	A	19.1	A	102	A	101	A	101	A
USGS	13343590	2014-08-08	19.5	A	18.7	A	19.1	A	102	A	101	A	101	A
USGS	13343590	2014-08-09	19.8	A	19.1	A	19.4	A	101	A	101	A	101	A
USGS	13343590	2014-08-10	20.2	A	19.2	A	19.6	A	101	A	101	A	101	A
USGS	13343590	2014-08-11	20.0	A	19.2	A	19.5	A	101	A	100	A	101	A
USGS	13343590	2014-08-12	19.6	A	18.9	A	19.2	A	102	A	101	A	101	A
USGS	13343590	2014-08-13	19.5	A	18.4	A	18.8	A	101	A	100	A	100	A
USGS	13343590	2014-08-14	19.1	A	17.8	A	18.5	A	102	A	99	A	101	A
USGS	13343590	2014-08-15	19.1	A	18.4	A	18.7	A	102	A	101	A	102	A
USGS	13343590	2014-08-16	19.4	A	18.6	A	18.9	A	102	A	101	A	102	A
USGS	13343590	2014-08-17	19.2	A	18.3	A	18.8	A	102	A	101	A	101	A
USGS	13343590	2014-08-18	19.8	A	18.5	A	19.2	A	102	A	101	A	101	A
USGS	13343590	2014-08-19	20.0	A	19.4	A	19.8	A	102	A	101	A	101	A
USGS	13343590	2014-08-20	20.0	A	18.5	A	19.3	A	101	A	99	A	100	A
USGS	13343590	2014-08-21	20.5	A	19.3	A	19.8	A	100	A	99	A	99	A
USGS	13343590	2014-08-22	20.4	A	20.0	A	20.2	A	100	A	99	A	99	A
USGS	13343590	2014-08-23	21.0	A	20.0	A	20.3	A	101	A	99	A	99	A
USGS	13343590	2014-08-24	21.2	A	20.5	A	20.9	A	101	A	99	A	100	A
USGS	13343590	2014-08-25	20.9	A	19.7	A	20.4	A	100	A	98	A	99	A
USGS	13343590	2014-08-26	20.3	A	19.6	A	19.9	A	98	A	98	A	98	A
USGS	13343590	2014-08-27	21.5	A	19.4	A	20.1	A	99	A	98	A	98	A
USGS	13343590	2014-08-28	21.5	A	18.8	A	19.5	A	100	A	98	A	99	A
USGS	13343590	2014-08-29	19.9	A	18.7	A	19.4	A	102	A	99	A	101	A
USGS	13343590	2014-08-30	19.1	A	18.4	A	18.7	A	102	A	101	A	102	A
USGS	13343590	2014-08-31	19.4	A	18.4	A	18.9	A	102	A	101	A	102	A
USGS	13343590	2014-09-01	19.7	A	18.8	A	19.2	A	102	A	101	A	101	A
USGS	13343590	2014-09-02	19.8	A	19.2	A	19.5	A	103	A	102	A	102	A
USGS	13343590	2014-09-03	19.8	A	18.8	A	19.4	A	102	A	101	A	101	A
USGS	13343590	2014-09-04	19.6	A	19.0	A	19.3	A	101	A	100	A	100	A
USGS	13343590	2014-09-05	19.6	A	18.4	A	19.2	A	100	A	100	A	100	A
USGS	13343590	2014-09-06	19.7	A	18.8	A	19.2	A	101	A	100	A	100	A
USGS	13343590	2014-09-07	19.3	A	18.8	A	19.1	A	101	A	101	A	101	A
USGS	13343590	2014-09-08	19.0	A	18.5	A	18.8	A	102	A	101	A	101	A
USGS	13343590	2014-09-09	18.6	A	17.8	A	18.3	A	101	A	100	A	101	A
USGS	13343590	2014-09-10	18.3	A	17.5	A	17.9	A	101	A	100	A	100	A
USGS	13343590	2014-09-11	18.8	A	17.6	A	18.0	A	100	A	99	A	99	A
USGS	13343590	2014-09-12	18.9	A	18.1	A	18.6	A	103	A	99	A	101	A
USGS	13343590	2014-09-13	18.8	A	17.7	A	18.1	A	102	A	100	A	101	A
USGS	13343590	2014-09-14	17.8	A	17.4	A	17.7	A	101	A	100	A	101	A
USGS	13343590	2014-09-15	17.8	A	17.3	A	17.6	A	101	A	99	A	100	A
USGS	13343590	2014-09-16	17.5	A	17.0	A	17.3	A	101	A	100	A	101	A
USGS	13343590	2014-09-17	17.1	A	16.8	A	17.0	A	103	A	100	A	102	A
USGS	13343590	2014-09-18	17.1	A	16.8	A	16.9	A	103	A	101	A	102	A
USGS	13343590	2014-09-19	17.0	A	16.5	A	16.7	A	101	A	100	A	101	A
USGS	13343590	2014-09-20	17.5	A	17.0	A	17.2	A	101	A	100	A	101	A
USGS	13343590	2014-09-21	17.9	A	17.0	A	17.6	A	101	A	100	A	100	A
USGS	13343590	2014-09-22	18.4	A	17.6	A	18.0	A	104	A	100	A	102	A
USGS	13343590	2014-09-23	18.7	A	18.2	A	18.4	A	104	A	102	A	103	A
USGS	13343590	2014-09-24	18.6	A	18.2	A	18.4	A	103	A	102	A	103	A
USGS	13343590	2014-09-25												
USGS	13343590	2014-09-26												
USGS	13343590	2014-09-27												
USGS	13343590	2014-09-28												
USGS	13343590	2014-09-29												
USGS	13343590	2014-09-30												
USGS	13343590	2014-10-01												
USGS	13343590	2014-10-02												
USGS	13343590	2014-10-03												
USGS	13343590	2014-10-04												
USGS	13343590	2014-10-05												
USGS	13343590	2014-10-06												
USGS	13343590	2014-10-07												
USGS	13343590	2014-10-08												
USGS	13343590	2014-10-09												
USGS	13343590	2014-10-10												
USGS	13343590	2014-10-11												
USGS	13343590	2014-10-12												
USGS	13343590	2014-10-13												
USGS	13343590	2014-10-14												
USGS	13343590	2014-10-15												
USGS	13343590	2014-10-16												
USGS	13343590	2014-10-17												
USGS	13343590	2014-10-18												
USGS	13343590	2014-10-19												
USGS	13343590	2014-10-20												
USGS	13343590	2014-10-21												
USGS	13343590	2014-10-22												
USGS	13343590	2014-10-23												
USGS	13343590	2014-10-24												
USGS	13343590	2014-10-25												
USGS	13343590	2014-10-26												
USGS	13343590	2014-10-27												
USGS	13343590	2014-10-28												
USGS	13343590	2014-10-29												
USGS	13343590	2014-10-30												
USGS	13343590	2014-10-31												
USGS	13343590	2014-11-01												
USGS	13343590	2014-11-02												
USGS	13343590	2014-11-03												
USGS	13343590	2014-11-04												
USGS	13343590	2014-11-05												
USGS	13343590	2014-11-06												
USGS	13343590	2014-11-07												
USGS	13343590	2014-11-08												
USGS	13343590	2014-11-09												
USGS	13343590	2014-11-10												
USGS	13343590	2014-11-11												
USGS	13343590	2014-11-12												
USGS	13343590	2014-11-13												
USGS	13343590	2014-11-14												
USGS	13343590	2014-11-15												
USGS	13343590	2014-11-16												
USGS	13343590	2014-11-17												
USGS	13343590	2014-11-18												
USGS	13343590	2014-11-19												
USGS	13343590	2014-11-20												
USGS	13343590	2014-11-21												
USGS	13343590	2014-11-22												
USGS	13343590	2014-11-23												
USGS	13343590	2014-11-24												
USGS	13343590	2014-11-25												
USGS	13343590	2014-11-26												
USGS	13343590	2014-11-27												
USGS	13343590	2014-11-28												
USGS	13343590	2014-11-29												
USGS	13343590	2014-11-30												
USGS	13343590	2014-12-01												
USGS	13343590	2014-12-02												
USGS	13343590	2014-12-03												
USGS	13343590	2014-12-04												
USGS	13343590	2014-12-05												
USGS	13343590	2014-12-06												
USGS	13343590	2014-12-07												
USGS	13343590	2014-12-08												
USGS	13343590	2014-12-09												
USGS	13343590	2014-12-10												
USGS	13343590	2014-12-11												
USGS	13343590	2014-12-12												
USGS	13343590	2014-12-13												
USGS	13343590	2014-12-14												
USGS	13343590	2014-12-15												
USGS	13343590	2014-12-16												
USGS	13343590	2014-12-17												
USGS	13343590	2014-12-18												
USGS	13343590	2014-12-19												
USGS	13343590	2014-12-20												
USGS	13343590	2014-12-21												
USGS	13343590	2014-12-22												
USGS	13343590	2014-12-23												
USGS	13343590	2014-12-24												
USGS	13343590	2014-12-25												
USGS	13343590	2014-12-26												
USGS	13343590	2014-12-27												
USGS	13343590	2014-12-28												
USGS	13343590	2014-12-29												
USGS	13343590	2014-12-30												
USGS	13343590	2014-12-31												
USGS	13343590	2015-01-01												
USGS	13343590	2015-01-02												
USGS	13343590	2015-01-03												
USGS	13343590	2015-01-04												
USGS	13343590	2015-01-05												
USGS	13343590	2015-01-06												
USGS	13343590	2015-01-07												
USGS	13343590	2015-01-08												
USGS	13343590	2015-01-09												
USGS	13343590	2015-01-10												
USGS	13343590	2015-01-11												
USGS	13343590	2015-01-12												
USGS	13343590	2015-01-13												
USGS	13343590	2015-01-14												
USGS	13343590	2015-01-15												
USGS	13343590	2015-01-16												
USGS	13343590	2015-01-17												
USGS	13343590	2015-01-18												
USGS	13343590	2015-01-19												
USGS	13343590	2015-01-20												
USGS	13343590	2015-01-21												
USGS	13343590	2015-01-22												
USGS	13343590	2015-01-23												
USGS	13343590	2015-01-24												
USGS	13343590	2015-01-25												
USGS	13343590	2015-01-26												
USGS	13343590	2015-01-27												
USGS	13343590	2015-01-28												
USGS	13343590	2015-01-29												
USGS	13343590	2015-01-30												
USGS	13343590	2015-01-31												
USGS	13343590	2015-02-01												
USGS	13343590	2015-02-02												
USGS	13343590	2015-02-03												
USGS	13343590	2015-02-04												
USGS	13343590	2015-02-05												
USGS	13343590	2015-02-06												
USGS	13343590	2015-02-07												
USGS	13343590	2015-02-08												
USGS	13343590	2015-02-09												
USGS	13343590	2015-02-10												
USGS	13343590	2015-02-11												
USGS	13343590	2015-02-12												
USGS	13343590	2015-02-13												
USGS	13343590	2015-02-14												
USGS	13343590	2015-02-15												
USGS	13343590	2015-02-16												
USGS	13343590	2015-02-17												
USGS	13343590	2015-02-18												
USGS	13343590	2015-02-19												
USGS	13343590	2015-02-20												
USGS	13343590	2015-02-21												
USGS	13343590	2015-02-22												
USGS	13343590	2015-02-23												
USGS	13343590	2015-02-24												
USGS	13343590	2015-02-25												
USGS	13343590	2015-02-26												
USGS	13343590	2015-02-27												
USGS	13343590	2015-02-28												
USGS	13343590	2015-03-01												
USGS	13343590	2015-03-02												
USGS	13343590	2015-03-03												
USGS	13343590	2015-03-04												
USGS	13343590	2015-03-05												
USGS	13343590	2015-03-06												
USGS	13343590	2015-03-07												
USGS	13343590	2015-03-08												
USGS	13343590	2015-03-09												
USGS	13343590	2015-03-10												
USGS	13343590	2015-03-11												
USGS	13343590	2015-03-12												
USGS	13343590	2015-03-13												
USGS	13343590	2015-03-14												
USGS	13343590	2015-03-15												
USGS	13343590	2015-03-16												
USGS	13343590	2015-03-17												
USGS	13343590	2015-03-18	8.2	A	7.7	A	8.0	A	102	A	101	A	102	A
USGS	13343590	2015-03-19	8.5	A	8.1	A	8.3	A	102	A	101	A	101	A
USGS	13343590	2015-03-20	8.5	A	8.3	A	8.4	A	102	A	101	A	102	A
USGS	13343590	2015-03-21	8.4	A	8.1	A	8.2	A	102	A	101	A	101	A
USGS	13343590	2015-03-22	8.4	A	8.2	A	8.3	A	102	A	101	A	102	A
USGS	13343590	2015-03-23	8.5	A	8.4	A	8.4	A	103	A	102	A	102	A
USGS	13343590	2015-03-24	8.6	A	8.5	A	8.5	A	103	A	101	A	102	A
USGS	13343590	2015-03-25	8.7	A	8.5	A	8.6	A	101	A	100	A	100	A
USGS	13343590	2015-03-26	8.7	A	8.4	A	8.5	A	101	A	100	A	100	A
USGS	13343590	2015-03-27	8.7	A	8.2	A	8.5	A	102	A	101	A	101	A
USGS	13343590	2015-03-28	8.3	A	8.0	A	8.1	A	102	A	101	A	101	A
USGS	13343590	2015-03-29	8.7	A	8.0	A	8.2	A	103	A	101	A	102	A
USGS	13343590	2015-03-30	9.3	A	8.4	A	8.9	A	104	A	103	A	103	A
USGS	13343590	2015-03-31	9.3	A	9.1	A	9.2	A	103	A	102	A	103	A
USGS	13343590	2015-04-01	9.2	A	9.0	A	9.1	A	102	A	102	A	102	A
USGS	13343590	2015-04-02	9.0	A	8.9	A	8.9	A	102	A	100	A	101	A
USGS	13343590	2015-04-03	9.0	A	8.9	A	9.0	A	101	A	100	A	101	A
USGS	13343590	2015-04-04	9.0	A	8.6	A	8.8	A	102	A	101	A	101	A
USGS	13343590	2015-04-05	8.6	A	8.4	A	8.5	A	104	A	102	A	103	A
USGS	13343590	2015-04-06	8.5	A	8.2	A	8.3	A	104	A	103	A	103	A
USGS	13343590	2015-04-07	8.4	A	8.2	A	8.2	A	103	A	103	A	103	A
USGS	13343590	2015-04-08	8.5	A	8.1	A	8.3	A	103	A	101	A	102	A
USGS	13343590	2015-04-09	8.3	A	8.1	A	8.2	A	102	A	101	A	101	A
USGS	13343590	2015-04-10	8.9	A	8.3	A	8.5	A	103	A	102	A	102	A
USGS	13343590	2015-04-11	9.0	A	8.5	A	8.8	A	104	A	102	A	103	A
USGS	13343590	2015-04-12	9.3	A	8.8	A	9.0	A	102	A	101	A	101	A
USGS	13343590	2015-04-13	9.5	A	9.2	A	9.4	A	103	A	102	A	103	A
USGS	13343590	2015-04-14	9.7	A	9.4	A	9.5	A	103	A	101	A	102	A
USGS	13343590	2015-04-15	9.7	A	9.5	A	9.6	A	101	A	99	A	100	A
USGS	13343590	2015-04-16	9.6	A	9.5	A	9.6	A	101	A	100	A	100	A
USGS	13343590	2015-04-17	10.0	A	9.4	A	9.5	A	103	A	101	A	102	A
USGS	13343590	2015-04-18	10.0	A	9.4	A	9.5	A	103	A	101	A	101	A
USGS	13343590	2015-04-19	9.9	A	9.4	A	9.6	A	104	A	101	A	103	A
USGS	13343590	2015-04-20	10.5	A	9.8	A	10.1	A	107	A	104	A	105	A
USGS	13343590	2015-04-21	10.8	A	9.9	A	10.4	A	106	A	104	A	105	A
USGS	13343590	2015-04-22	10.6	A	10.1	A	10.3	A	104	A	103	A	103	A
USGS	13343590	2015-04-23	11.1	A	10.6	A	10.8	A	104	A	103	A	104	A
USGS	13343590	2015-04-24	11.1	A	10.9	A	11.0	A	104	A	102	A	103	A
USGS	13343590	2015-04-25	11.2	A	11.1	A	11.1	A	103	A	102	A	102	A
USGS	13343590	2015-04-26	11.2	A	10.4	A	10.8	A	102	A	100	A	101	A
USGS	13343590	2015-04-27	11.1	A	10.4	A	10.6	A	102	A	100	A	101	A
USGS	13343590	2015-04-28	10.8	A	10.5	A	10.6	A	103	A	101	A	102	A
USGS	13343590	2015-04-29	10.6	A	10.4	A	10.5	A	102	A	101	A	101	A
USGS	13343590	2015-04-30	10.7	A	10.5	A	10.6	A	103	A	101	A	102	A
USGS	13343590	2015-05-01	11.5	A	10.7	A	11.0	A	105	A	103	A	104	A
USGS	13343590	2015-05-02	11.3	A	10.9	A	11.1	A	105	A	103	A	103	A
USGS	13343590	2015-05-03	11.4	A	11.1	A	11.2	A	104	A	102	A	103	A
USGS	13343590	2015-05-04	11.9	A	11.2	A	11.6	A	105	A	103	A	104	A
USGS	13343590	2015-05-05	12.3	A	11.4	A	11.9	A	103	A	102	A	103	A
USGS	13343590	2015-05-06	12.4	A	12.1	A	12.3	A	103	A	102	A	103	A
USGS	13343590	2015-05-07	12.6	A	12.1	A	12.3	A	103	A	102	A	102	A
USGS	13343590	2015-05-08	12.3	A	11.7	A	12.0	A	103	A	102	A	102	A
USGS	13343590	2015-05-09	12.2	A	11.6	A	11.8	A	102	A	102	A	102	A
USGS	13343590	2015-05-10	12.7	A	11.6	A	11.8	A	104	A	102	A	103	A
USGS	13343590	2015-05-11	12.0	A	11.7	A	11.8	A	104	A	103	A	104	A
USGS	13343590	2015-05-12	12.1	A	11.7	A	11.9	A	105	A	104	A	104	A
USGS	13343590	2015-05-13	12.6	A	11.9	A	12.2	A	105	A	104	A	104	A
USGS	13343590	2015-05-14	12.9	A	12.6	A	12.8	A	104	A	103	A	104	A
USGS	13343590	2015-05-15	12.9	A	12.7	A	12.8	A	103	A	102	A	103	A
USGS	13343590	2015-05-16	13.1	A	12.5	A	12.7	A	102	A	102	A	102	A
USGS	13343590	2015-05-17	13.4	A	12.8	A	13.0	A	103	A	102	A	102	A
USGS	13343590	2015-05-18	13.3	A	12.4	A	12.9	A	103	A	102	A	102	A
USGS	13343590	2015-05-19	12.5	A	12.0	A	12.2	A	104	A	102	A	103	A
USGS	13343590	2015-05-20	12.6	A	12.0	A	12.2	A	105	A	103	A	104	A
USGS	13343590	2015-05-21	13.4	A	12.4	A	12.8	A	105	A	104	A	104	A
USGS	13343590	2015-05-22	13.8	A	13.1	A	13.4	A	105	A	104	A	105	A
USGS	13343590	2015-05-23	14.1	A	13.6	A	13.8	A	104	A	103	A	104	A
USGS	13343590	2015-05-24	14.6	A	13.9	A	14.3	A	104	A	103	A	103	A
USGS	13343590	2015-05-25	14.9	A	14.4	A	14.5	A	104	A	103	A	103	A
USGS	13343590	2015-05-26	15.1	A	14.7	A	14.9	A	104	A	103	A	103	A
USGS	13343590	2015-05-27	15.2	A	14.8	A	15.0	A	103	A	103	A	103	A
USGS	13343590	2015-05-28	15.5	A	14.6	A	14.8	A	103	A	102	A	102	A
USGS	13343590	2015-05-29	14.9	A	14.5	A	14.7	A	103	A	102	A	103	A
USGS	13343590	2015-05-30	15.2	A	14.5	A	14.8	A	104	A	103	A	103	A
USGS	13343590	2015-05-31	15.6	A	14.9	A	15.2	A	104	A	103	A	104	A
USGS	13343590	2015-06-01	16.4	A	15.1	A	15.9	A	105	A	104	A	104	A
USGS	13343590	2015-06-02	16.4	A	15.9	A	16.1	A	104	A	102	A	103	A
USGS	13343590	2015-06-03	16.3	A	15.9	A	16.1	A	102	A	101	A	102	A
USGS	13343590	2015-06-04	16.4	A	16.1	A	16.2	A	102	A	101	A	101	A
USGS	13343590	2015-06-05	16.3	A	16.1	A	16.2	A	101	A	100	A	100	A
USGS	13343590	2015-06-06	16.2	A	15.8	A	16.0	A	101	A	100	A	101	A
USGS	13343590	2015-06-07	16.1	A	15.8	A	15.9	A	102	A	101	A	102	A
USGS	13343590	2015-06-08	17.0	A	15.9	A	16.7	A	104	A	102	A	104	A
USGS	13343590	2015-06-09												
USGS	13343590	2015-06-10												
USGS	13343590	2015-06-11	18.6	A	17.9	A	18.3	A	104	A	103	A	103	A
USGS	13343590	2015-06-12	19.2	A	18.5	A	18.8	A	104	A	102	A	103	A
USGS	13343590	2015-06-13	19.6	A	19.1	A	19.4	A	103	A	102	A	103	A
USGS	13343590	2015-06-14	19.6	A	19.5	A	19.6	A	103	A	102	A	102	A
USGS	13343590	2015-06-15	19.7	A	19.4	A	19.5	A	102	A	101	A	102	A
USGS	13343590	2015-06-16	19.5	A	19.2	A	19.4	A	101	A	100	A	101	A
USGS	13343590	2015-06-17	19.2	A	19.0	A	19.1	A	101	A	100	A	100	A
USGS	13343590	2015-06-18	19.3	A	18.8	A	19.0	A	102	A	100	A	101	A
USGS	13343590	2015-06-19	19.3	A	18.9	A	19.0	A	102	A	101	A	101	A
USGS	13343590	2015-06-20	19.7	A	19.0	A	19.3	A	102	A	101	A	101	A
USGS	13343590	2015-06-21	19.6	A	19.2	A	19.4	A	102	A	101	A	102	A
USGS	13343590	2015-06-22	19.3	A	19.0	A	19.1	A	101	A	101	A	101	A
USGS	13343590	2015-06-23	19.2	A	18.8	A	19.0	A	101	A	101	A	101	A
USGS	13343590	2015-06-24	19.0	A	18.8	A	18.9	A						
USGS	13343590	2015-06-25	19.1	A	18.8	A	19.0	A						
USGS	13343590	2015-06-26	19.4	A	18.9	A	19.1	A						
USGS	13343590	2015-06-27	19.3	A	18.8	A	19.1	A						
USGS	13343590	2015-06-28	19.5	A	18.7	A	19.0	A						
USGS	13343590	2015-06-29	19.5	A	18.2	A	18.8	A						
USGS	13343590	2015-06-30												
USGS	13343590	2015-07-01	18.4	A	18.0	A	18.2	A	104	A	101	A	103	A
USGS	13343590	2015-07-02	18.9	A	17.9	A	18.4	A	104	A	103	A	104	A
USGS	13343590	2015-07-03	19.2	A	18.4	A	19.0	A	105	A	103	A	104	A
USGS	13343590	2015-07-04	19.3	A	18.3	A	18.9	A	106	A	104	A	105	A
USGS	13343590	2015-07-05	19.5	A	19.0	A	19.2	A	105	A	104	A	104	A
USGS	13343590	2015-07-06	20.7	A	19.0	A	20.0	A	105	A	103	A	104	A
USGS	13343590	2015-07-07	21.0	A	20.0	A	20.6	A	105	A	104	A	104	A
USGS	13343590	2015-07-08	21.1	A	20.7	A	20.9	A	104	A	104	A	104	A
USGS	13343590	2015-07-09	21.2	A	20.5	A	20.9	A	104	A	102	A	103	A
USGS	13343590	2015-07-10	21.4	A	20.4	A	20.8	A	103	A	101	A	102	A
USGS	13343590	2015-07-11	21.1	A	20.1	A	20.6	A	102	A	101	A	101	A
USGS	13343590	2015-07-12	20.5	A	19.5	A	20.0	A	102	A	101	A	101	A
USGS	13343590	2015-07-13	19.8	A	18.5	A	19.2	A	102	A	100	A	101	A
